year,id,fips_number,county_name,judicial_circuit,region,community_type,percent_rural,population,minor_in_poverty,minor_in_poverty_rate
2003,1,1.0,Adams,8,Central,Mostly Urban,32.6,16233.0,2351.0,14482.8
2003,2,3.0,Alexander,1,Southern,Mostly Rural,61.9,2322.0,792.0,34108.5
2003,3,5.0,Bond,3,Southern,Mostly Rural,60.7,3783.0,507.0,13402.1
2003,4,7.0,Boone,17,Northern - Other,Mostly Urban,19.4,13661.0,1391.0,10182.3
2003,5,9.0,Brown,8,Central,Mostly Urban,41.1,1149.0,133.0,11575.3
2003,6,11.0,Bureau,13,Central,Mostly Rural,57.4,8407.0,992.0,11799.7
2003,7,13.0,Calhoun,8,Southern,Completely Rural,100.0,1115.0,113.0,10134.5
2003,8,15.0,Carroll,15,Northern - Other,Mostly Rural,81.9,3698.0,524.0,14169.8
2003,9,17.0,Cass,8,Central,Mostly Rural,52.1,3421.0,472.0,13797.1
2003,10,19.0,Champaign,6,Central,Mostly Urban,12.7,37496.0,5490.0,14641.6
2003,11,21.0,Christian,4,Central,Mostly Urban,43.5,8356.0,1223.0,14636.2
2003,12,23.0,Clark,5,Southern,Mostly Rural,59.5,4092.0,608.0,14858.3
2003,13,25.0,Clay,4,Southern,Mostly Rural,64.7,3322.0,519.0,15623.1
2003,14,27.0,Clinton,4,Southern,Mostly Urban,48.8,8639.0,731.0,8461.6
2003,15,29.0,Coles,5,Central,Mostly Urban,24.3,9922.0,1534.0,15460.6
2003,16,31.0,Cook,co,Northern - Cook,Completely Urban,0.0,1362056.0,282891.0,20769.4
2003,17,33.0,Crawford,2,Southern,Mostly Rural,60.2,4342.0,691.0,15914.3
2003,18,35.0,Cumberland,5,Southern,Completely Rural,100.0,2665.0,391.0,14671.7
2003,19,37.0,DeKalb,23,Northern - Other,Mostly Urban,20.3,21164.0,1934.0,9138.2
2003,20,39.0,De Witt,6,Central,Mostly Urban,48.8,3982.0,580.0,14565.5
2003,21,41.0,Douglas,6,Central,Mostly Rural,61.6,5253.0,623.0,11859.9
2003,22,43.0,DuPage,18,Northern - Collar,Completely Urban,0.0,241104.0,15306.0,6348.3
2003,23,45.0,Edgar,5,Central,Mostly Rural,51.8,4366.0,710.0,16262.0
2003,24,47.0,Edwards,2,Southern,Completely Rural,100.0,1515.0,185.0,12211.2
2003,25,49.0,Effingham,4,Southern,Mostly Rural,59.7,9409.0,1075.0,11425.2
2003,26,51.0,Fayette,4,Southern,Mostly Rural,67.0,4966.0,880.0,17720.5
2003,27,53.0,Ford,11,Central,Mostly Urban,41.8,3530.0,375.0,10623.2
2003,28,55.0,Franklin,2,Southern,Mostly Urban,48.6,8969.0,1994.0,22232.1
2003,29,57.0,Fulton,9,Central,Mostly Rural,60.0,8098.0,1319.0,16288.0
2003,30,59.0,Gallatin,2,Southern,Completely Rural,100.0,1318.0,319.0,24203.3
2003,31,61.0,Greene,7,Central,Mostly Rural,70.8,3537.0,593.0,16765.6
2003,32,63.0,Grundy,13,Northern - Other,Mostly Urban,24.4,10297.0,782.0,7594.4
2003,33,65.0,Hamilton,2,Southern,Mostly Rural,68.1,1892.0,327.0,17283.3
2003,34,67.0,Hancock,9,Central,Mostly Rural,71.0,4514.0,624.0,13823.7
2003,35,69.0,Hardin,2,Southern,Completely Rural,100.0,927.0,201.0,21682.8
2003,36,71.0,Henderson,9,Central,Mostly Rural,99.7,1734.0,271.0,15628.6
2003,37,73.0,Henry,14,Central,Mostly Rural,50.3,12258.0,1395.0,11380.3
2003,38,75.0,Iroquois,21,Central,Mostly Rural,71.7,7500.0,1032.0,13760.0
2003,39,77.0,Jackson,1,Southern,Mostly Urban,37.2,10739.0,2629.0,24480.9
2003,40,79.0,Jasper,4,Southern,Mostly Rural,69.9,2399.0,341.0,14214.3
2003,41,81.0,Jefferson,2,Southern,Mostly Rural,58.8,9402.0,1889.0,20091.5
2003,42,83.0,Jersey,7,Southern,Mostly Rural,60.6,5309.0,590.0,11113.2
2003,43,85.0,Jo Daviess,15,Northern - Other,Mostly Rural,72.6,4935.0,501.0,10152.0
2003,44,87.0,Johnson,1,Southern,Completely Rural,100.0,2445.0,395.0,16155.4
2003,45,89.0,Kane,16,Northern - Collar,Mostly Urban,3.6,137492.0,13433.0,9770.0
2003,46,91.0,Kankakee,21,Central,Mostly Urban,24.5,28104.0,4488.0,15969.3
2003,47,93.0,Kendall,23,Northern - Other,Mostly Urban,10.4,19896.0,1027.0,5161.8
2003,48,95.0,Knox,9,Central,Mostly Urban,24.3,11738.0,2130.0,18146.2
2003,49,97.0,Lake,19,Northern - Collar,Mostly Urban,1.3,197953.0,16420.0,8294.9
2003,50,99.0,LaSalle,13,Northern - Other,Mostly Urban,30.2,27395.0,3704.0,13520.7
2003,51,101.0,Lawrence,2,Southern,Mostly Rural,58.0,3438.0,575.0,16724.8
2003,52,103.0,Lee,15,Northern - Other,Mostly Rural,53.2,8355.0,893.0,10688.2
2003,53,105.0,Livingston,11,Central,Mostly Urban,40.8,9617.0,1126.0,11708.4
2003,54,107.0,Logan,11,Central,Mostly Urban,39.9,6444.0,850.0,13190.6
2003,55,109.0,McDonough,9,Central,Mostly Urban,29.5,5362.0,988.0,18426.0
2003,56,111.0,McHenry,22,Northern - Collar,Mostly Urban,9.9,83915.0,4088.0,4871.6
2003,57,113.0,McLean,11,Central,Mostly Urban,16.5,36033.0,3653.0,10137.9
2003,58,115.0,Macon,6,Central,Mostly Urban,15.3,26272.0,5198.0,19785.3
2003,59,117.0,Macoupin,7,Central,Mostly Rural,58.5,11506.0,1643.0,14279.5
2003,60,119.0,Madison,3,Southern,Mostly Urban,13.3,63469.0,9420.0,14841.9
2003,61,121.0,Marion,4,Southern,Mostly Urban,45.1,9966.0,2054.0,20610.1
2003,62,123.0,Marshall,10,Central,Completely Rural,100.0,2994.0,329.0,10988.6
2003,63,125.0,Mason,8,Central,Mostly Rural,77.5,3777.0,626.0,16574.0
2003,64,127.0,Massac,1,Southern,Mostly Rural,50.5,3421.0,707.0,20666.5
2003,65,129.0,Menard,8,Central,Mostly Rural,75.7,3125.0,364.0,11648.0
2003,66,131.0,Mercer,14,Central,Mostly Rural,77.8,4039.0,473.0,11710.8
2003,67,133.0,Monroe,20,Southern,Mostly Urban,41.4,7760.0,315.0,4059.3
2003,68,135.0,Montgomery,4,Central,Mostly Urban,41.6,6796.0,1117.0,16436.1
2003,69,137.0,Morgan,7,Central,Mostly Urban,36.2,7877.0,1252.0,15894.4
2003,70,139.0,Moultrie,6,Central,Mostly Rural,69.2,3596.0,397.0,11040.0
2003,71,141.0,Ogle,15,Northern - Other,Mostly Urban,47.1,13979.0,1310.0,9371.2
2003,72,143.0,Peoria,10,Central,Mostly Urban,14.6,44871.0,8899.0,19832.4
2003,73,145.0,Perry,20,Southern,Mostly Urban,43.6,4820.0,826.0,17136.9
2003,74,147.0,Piatt,6,Central,Mostly Rural,67.7,3900.0,282.0,7230.8
2003,75,149.0,Pike,8,Central,Mostly Rural,72.3,3885.0,689.0,17734.9
2003,76,151.0,Pope,1,Southern,Completely Rural,100.0,817.0,162.0,19828.6
2003,77,153.0,Pulaski,1,Southern,Completely Rural,100.0,1777.0,540.0,30388.3
2003,78,155.0,Putnam,10,Central,Completely Rural,100.0,1429.0,128.0,8957.3
2003,79,157.0,Randolph,20,Southern,Mostly Urban,42.6,7254.0,1123.0,15481.1
2003,80,159.0,Richland,2,Southern,Mostly Urban,43.5,3722.0,606.0,16281.6
2003,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,33984.0,5948.0,17502.4
2003,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,69595.0,14555.0,20913.9
2003,83,165.0,Saline,1,Southern,Mostly Urban,43.7,6238.0,1350.0,21641.6
2003,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,46824.0,6742.0,14398.6
2003,85,169.0,Schuyler,8,Central,Mostly Rural,57.6,1539.0,190.0,12345.7
2003,86,171.0,Scott,7,Central,Completely Rural,100.0,1291.0,166.0,12858.2
2003,87,173.0,Shelby,4,Central,Mostly Rural,77.7,5372.0,647.0,12043.9
2003,88,175.0,Stark,10,Central,Completely Rural,100.0,1509.0,195.0,12922.5
2003,89,177.0,Stephenson,15,Northern - Other,Mostly Urban,40.1,11693.0,1686.0,14418.9
2003,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,30325.0,3280.0,10816.2
2003,91,181.0,Union,1,Southern,Mostly Rural,65.9,4105.0,792.0,19293.5
2003,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,20194.0,4203.0,20813.1
2003,93,185.0,Wabash,2,Southern,Mostly Urban,38.9,2865.0,437.0,15253.1
2003,94,187.0,Warren,9,Central,Mostly Urban,45.5,4040.0,597.0,14777.2
2003,95,189.0,Washington,20,Southern,Mostly Rural,73.6,3727.0,334.0,8961.6
2003,96,191.0,Wayne,2,Southern,Mostly Rural,69.9,3825.0,635.0,16601.3
2003,97,193.0,White,2,Southern,Mostly Rural,62.0,3111.0,546.0,17550.6
2003,98,195.0,Whiteside,14,Northern - Other,Mostly Urban,37.3,14628.0,1904.0,13016.1
2003,99,197.0,Will,12,Northern - Collar,Mostly Urban,3.9,172820.0,13963.0,8079.5
2003,100,199.0,Williamson,1,Southern,Mostly Urban,34.8,13845.0,2807.0,20274.5
2003,101,201.0,Winnebago,17,Northern - Other,Mostly Urban,7.9,74128.0,13280.0,17915.0
2003,102,203.0,Woodford,11,Central,Mostly Rural,54.9,9320.0,727.0,7800.4
2004,1,1.0,Adams,8,Central,Mostly Urban,32.6,15879.0,2391.0,15057.6
2004,2,3.0,Alexander,1,Southern,Mostly Rural,61.9,2257.0,786.0,34825.0
2004,3,5.0,Bond,3,Southern,Mostly Rural,60.7,3804.0,515.0,13538.4
2004,4,7.0,Boone,17,Northern - Other,Mostly Urban,19.4,14034.0,1493.0,10638.4
2004,5,9.0,Brown,8,Central,Mostly Urban,41.1,1133.0,132.0,11650.5
2004,6,11.0,Bureau,13,Central,Mostly Rural,57.4,8329.0,1056.0,12678.6
2004,7,13.0,Calhoun,8,Southern,Completely Rural,100.0,1107.0,123.0,11111.1
2004,8,15.0,Carroll,15,Northern - Other,Mostly Rural,81.9,3655.0,529.0,14473.3
2004,9,17.0,Cass,8,Central,Mostly Rural,52.1,3407.0,514.0,15086.6
2004,10,19.0,Champaign,6,Central,Mostly Urban,12.7,37349.0,5903.0,15805.0
2004,11,21.0,Christian,4,Central,Mostly Urban,43.5,8368.0,1272.0,15200.8
2004,12,23.0,Clark,5,Southern,Mostly Rural,59.5,4068.0,625.0,15363.8
2004,13,25.0,Clay,4,Southern,Mostly Rural,64.7,3239.0,540.0,16671.8
2004,14,27.0,Clinton,4,Southern,Mostly Urban,48.8,8541.0,816.0,9553.9
2004,15,29.0,Coles,5,Central,Mostly Urban,24.3,9748.0,1607.0,16485.4
2004,16,31.0,Cook,co,Northern - Cook,Completely Urban,0.0,1345045.0,303300.0,22549.4
2004,17,33.0,Crawford,2,Southern,Mostly Rural,60.2,4245.0,710.0,16725.6
2004,18,35.0,Cumberland,5,Southern,Completely Rural,100.0,2610.0,392.0,15019.2
2004,19,37.0,DeKalb,23,Northern - Other,Mostly Urban,20.3,21483.0,2086.0,9710.0
2004,20,39.0,De Witt,6,Central,Mostly Urban,48.8,3971.0,600.0,15109.5
2004,21,41.0,Douglas,6,Central,Mostly Rural,61.6,5225.0,624.0,11942.6
2004,22,43.0,DuPage,18,Northern - Collar,Completely Urban,0.0,240459.0,16510.0,6866.0
2004,23,45.0,Edgar,5,Central,Mostly Rural,51.8,4327.0,745.0,17217.5
2004,24,47.0,Edwards,2,Southern,Completely Rural,100.0,1474.0,206.0,13975.6
2004,25,49.0,Effingham,4,Southern,Mostly Rural,59.7,9257.0,1151.0,12433.8
2004,26,51.0,Fayette,4,Southern,Mostly Rural,67.0,4877.0,902.0,18495.0
2004,27,53.0,Ford,11,Central,Mostly Urban,41.8,3512.0,385.0,10962.4
2004,28,55.0,Franklin,2,Southern,Mostly Urban,48.6,8953.0,2088.0,23321.8
2004,29,57.0,Fulton,9,Central,Mostly Rural,60.0,7996.0,1346.0,16833.4
2004,30,59.0,Gallatin,2,Southern,Completely Rural,100.0,1290.0,323.0,25038.8
2004,31,61.0,Greene,7,Central,Mostly Rural,70.8,3462.0,614.0,17735.4
2004,32,63.0,Grundy,13,Northern - Other,Mostly Urban,24.4,10752.0,866.0,8054.3
2004,33,65.0,Hamilton,2,Southern,Mostly Rural,68.1,1880.0,342.0,18191.5
2004,34,67.0,Hancock,9,Central,Mostly Rural,71.0,4417.0,589.0,13334.8
2004,35,69.0,Hardin,2,Southern,Completely Rural,100.0,903.0,205.0,22702.1
2004,36,71.0,Henderson,9,Central,Mostly Rural,99.7,1686.0,259.0,15361.8
2004,37,73.0,Henry,14,Central,Mostly Rural,50.3,12011.0,1463.0,12180.5
2004,38,75.0,Iroquois,21,Central,Mostly Rural,71.7,7413.0,1081.0,14582.5
2004,39,77.0,Jackson,1,Southern,Mostly Urban,37.2,10792.0,2619.0,24268.0
2004,40,79.0,Jasper,4,Southern,Mostly Rural,69.9,2372.0,351.0,14797.6
2004,41,81.0,Jefferson,2,Southern,Mostly Rural,58.8,9182.0,1824.0,19865.0
2004,42,83.0,Jersey,7,Southern,Mostly Rural,60.6,5290.0,586.0,11077.5
2004,43,85.0,Jo Daviess,15,Northern - Other,Mostly Rural,72.6,4875.0,543.0,11138.5
2004,44,87.0,Johnson,1,Southern,Completely Rural,100.0,2385.0,403.0,16897.3
2004,45,89.0,Kane,16,Northern - Collar,Mostly Urban,3.6,141156.0,15344.0,10870.2
2004,46,91.0,Kankakee,21,Central,Mostly Urban,24.5,28207.0,4811.0,17056.0
2004,47,93.0,Kendall,23,Northern - Other,Mostly Urban,10.4,21541.0,1162.0,5394.4
2004,48,95.0,Knox,9,Central,Mostly Urban,24.3,11485.0,2243.0,19529.8
2004,49,97.0,Lake,19,Northern - Collar,Mostly Urban,1.3,198689.0,18392.0,9256.7
2004,50,99.0,LaSalle,13,Northern - Other,Mostly Urban,30.2,27137.0,3711.0,13675.1
2004,51,101.0,Lawrence,2,Southern,Mostly Rural,58.0,3322.0,616.0,18543.0
2004,52,103.0,Lee,15,Northern - Other,Mostly Rural,53.2,8232.0,941.0,11431.0
2004,53,105.0,Livingston,11,Central,Mostly Urban,40.8,9529.0,1230.0,12908.0
2004,54,107.0,Logan,11,Central,Mostly Urban,39.9,6389.0,927.0,14509.3
2004,55,109.0,McDonough,9,Central,Mostly Urban,29.5,5212.0,970.0,18610.9
2004,56,111.0,McHenry,22,Northern - Collar,Mostly Urban,9.9,84975.0,4680.0,5507.5
2004,57,113.0,McLean,11,Central,Mostly Urban,16.5,36406.0,3784.0,10393.9
2004,58,115.0,Macon,6,Central,Mostly Urban,15.3,25831.0,5599.0,21675.5
2004,59,117.0,Macoupin,7,Central,Mostly Rural,58.5,11316.0,1729.0,15279.3
2004,60,119.0,Madison,3,Southern,Mostly Urban,13.3,62924.0,10065.0,15995.5
2004,61,121.0,Marion,4,Southern,Mostly Urban,45.1,9709.0,2067.0,21289.5
2004,62,123.0,Marshall,10,Central,Completely Rural,100.0,3046.0,330.0,10833.9
2004,63,125.0,Mason,8,Central,Mostly Rural,77.5,3788.0,627.0,16552.3
2004,64,127.0,Massac,1,Southern,Mostly Rural,50.5,3481.0,721.0,20712.4
2004,65,129.0,Menard,8,Central,Mostly Rural,75.7,3091.0,404.0,13070.2
2004,66,131.0,Mercer,14,Central,Mostly Rural,77.8,3935.0,466.0,11842.4
2004,67,133.0,Monroe,20,Southern,Mostly Urban,41.4,7856.0,353.0,4493.4
2004,68,135.0,Montgomery,4,Central,Mostly Urban,41.6,6724.0,1184.0,17608.6
2004,69,137.0,Morgan,7,Central,Mostly Urban,36.2,7825.0,1268.0,16204.5
2004,70,139.0,Moultrie,6,Central,Mostly Rural,69.2,3551.0,421.0,11855.8
2004,71,141.0,Ogle,15,Northern - Other,Mostly Urban,47.1,13926.0,1498.0,10756.9
2004,72,143.0,Peoria,10,Central,Mostly Urban,14.6,44622.0,8812.0,19748.1
2004,73,145.0,Perry,20,Southern,Mostly Urban,43.6,4795.0,869.0,18123.0
2004,74,147.0,Piatt,6,Central,Mostly Rural,67.7,3917.0,314.0,8016.3
2004,75,149.0,Pike,8,Central,Mostly Rural,72.3,3866.0,672.0,17382.3
2004,76,151.0,Pope,1,Southern,Completely Rural,100.0,786.0,178.0,22646.3
2004,77,153.0,Pulaski,1,Southern,Completely Rural,100.0,1760.0,542.0,30795.5
2004,78,155.0,Putnam,10,Central,Completely Rural,100.0,1356.0,124.0,9144.5
2004,79,157.0,Randolph,20,Southern,Mostly Urban,42.6,7202.0,1145.0,15898.4
2004,80,159.0,Richland,2,Southern,Mostly Urban,43.5,3631.0,641.0,17653.5
2004,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,33546.0,6185.0,18437.4
2004,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,68860.0,15163.0,22020.0
2004,83,165.0,Saline,1,Southern,Mostly Urban,43.7,6260.0,1427.0,22795.5
2004,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,46511.0,7104.0,15273.8
2004,85,169.0,Schuyler,8,Central,Mostly Rural,57.6,1561.0,219.0,14029.5
2004,86,171.0,Scott,7,Central,Completely Rural,100.0,1256.0,171.0,13614.6
2004,87,173.0,Shelby,4,Central,Mostly Rural,77.7,5211.0,702.0,13471.5
2004,88,175.0,Stark,10,Central,Completely Rural,100.0,1497.0,197.0,13159.7
2004,89,177.0,Stephenson,15,Northern - Other,Mostly Urban,40.1,11371.0,1809.0,15908.9
2004,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,30291.0,3496.0,11541.4
2004,91,181.0,Union,1,Southern,Mostly Rural,65.9,4063.0,812.0,19985.2
2004,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,20105.0,4442.0,22094.0
2004,93,185.0,Wabash,2,Southern,Mostly Urban,38.9,2828.0,471.0,16654.9
2004,94,187.0,Warren,9,Central,Mostly Urban,45.5,3893.0,581.0,14924.2
2004,95,189.0,Washington,20,Southern,Mostly Rural,73.6,3587.0,328.0,9144.1
2004,96,191.0,Wayne,2,Southern,Mostly Rural,69.9,3779.0,644.0,17041.5
2004,97,193.0,White,2,Southern,Mostly Rural,62.0,3110.0,588.0,18906.8
2004,98,195.0,Whiteside,14,Northern - Other,Mostly Urban,37.3,14475.0,2011.0,13892.9
2004,99,197.0,Will,12,Northern - Collar,Mostly Urban,3.9,180356.0,15428.0,8554.2
2004,100,199.0,Williamson,1,Southern,Mostly Urban,34.8,13994.0,2917.0,20844.6
2004,101,201.0,Winnebago,17,Northern - Other,Mostly Urban,7.9,74037.0,13709.0,18516.4
2004,102,203.0,Woodford,11,Central,Mostly Rural,54.9,9343.0,736.0,7877.6
2005,1,1.0,Adams,8,Central,Mostly Urban,32.6,15783.0,2391.0,15149.2
2005,2,3.0,Alexander,1,Southern,Mostly Rural,61.9,2126.0,1269.0,59689.6
2005,3,5.0,Bond,3,Southern,Mostly Rural,60.7,3746.0,570.0,15216.2
2005,4,7.0,Boone,17,Northern - Other,Mostly Urban,19.4,14594.0,1353.0,9270.9
2005,5,9.0,Brown,8,Central,Mostly Urban,41.1,1097.0,140.0,12762.1
2005,6,11.0,Bureau,13,Central,Mostly Rural,57.4,8263.0,1238.0,14982.5
2005,7,13.0,Calhoun,8,Southern,Completely Rural,100.0,1098.0,136.0,12386.2
2005,8,15.0,Carroll,15,Northern - Other,Mostly Rural,81.9,3497.0,578.0,16528.5
2005,9,17.0,Cass,8,Central,Mostly Rural,52.1,3405.0,573.0,16828.2
2005,10,19.0,Champaign,6,Central,Mostly Urban,12.7,37351.0,5631.0,15075.9
2005,11,21.0,Christian,4,Central,Mostly Urban,43.5,8276.0,1324.0,15998.1
2005,12,23.0,Clark,5,Southern,Mostly Rural,59.5,4065.0,688.0,16925.0
2005,13,25.0,Clay,4,Southern,Mostly Rural,64.7,3247.0,585.0,18016.6
2005,14,27.0,Clinton,4,Southern,Mostly Urban,48.8,8451.0,783.0,9265.2
2005,15,29.0,Coles,5,Central,Mostly Urban,24.3,9596.0,1588.0,16548.6
2005,16,31.0,Cook,co,Northern - Cook,Completely Urban,0.0,1326263.0,289146.0,21801.6
2005,17,33.0,Crawford,2,Southern,Mostly Rural,60.2,4200.0,789.0,18785.7
2005,18,35.0,Cumberland,5,Southern,Completely Rural,100.0,2567.0,417.0,16244.6
2005,19,37.0,DeKalb,23,Northern - Other,Mostly Urban,20.3,22160.0,2185.0,9860.1
2005,20,39.0,De Witt,6,Central,Mostly Urban,48.8,3929.0,591.0,15042.0
2005,21,41.0,Douglas,6,Central,Mostly Rural,61.6,5149.0,616.0,11963.5
2005,22,43.0,DuPage,18,Northern - Collar,Completely Urban,0.0,238645.0,13856.0,5806.1
2005,23,45.0,Edgar,5,Central,Mostly Rural,51.8,4247.0,779.0,18342.4
2005,24,47.0,Edwards,2,Southern,Completely Rural,100.0,1427.0,225.0,15767.3
2005,25,49.0,Effingham,4,Southern,Mostly Rural,59.7,9038.0,1149.0,12713.0
2005,26,51.0,Fayette,4,Southern,Mostly Rural,67.0,4902.0,1041.0,21236.2
2005,27,53.0,Ford,11,Central,Mostly Urban,41.8,3411.0,405.0,11873.4
2005,28,55.0,Franklin,2,Southern,Mostly Urban,48.6,9024.0,2228.0,24689.7
2005,29,57.0,Fulton,9,Central,Mostly Rural,60.0,7855.0,1358.0,17288.4
2005,30,59.0,Gallatin,2,Southern,Completely Rural,100.0,1276.0,366.0,28683.4
2005,31,61.0,Greene,7,Central,Mostly Rural,70.8,3431.0,671.0,19557.0
2005,32,63.0,Grundy,13,Northern - Other,Mostly Urban,24.4,11582.0,745.0,6432.4
2005,33,65.0,Hamilton,2,Southern,Mostly Rural,68.1,1858.0,377.0,20290.6
2005,34,67.0,Hancock,9,Central,Mostly Rural,71.0,4339.0,635.0,14634.7
2005,35,69.0,Hardin,2,Southern,Completely Rural,100.0,903.0,251.0,27796.2
2005,36,71.0,Henderson,9,Central,Mostly Rural,99.7,1624.0,291.0,17918.7
2005,37,73.0,Henry,14,Central,Mostly Rural,50.3,11894.0,1749.0,14704.9
2005,38,75.0,Iroquois,21,Central,Mostly Rural,71.7,7401.0,1095.0,14795.3
2005,39,77.0,Jackson,1,Southern,Mostly Urban,37.2,10650.0,2695.0,25305.2
2005,40,79.0,Jasper,4,Southern,Mostly Rural,69.9,2296.0,369.0,16071.4
2005,41,81.0,Jefferson,2,Southern,Mostly Rural,58.8,9107.0,2057.0,22587.0
2005,42,83.0,Jersey,7,Southern,Mostly Rural,60.6,5218.0,564.0,10808.7
2005,43,85.0,Jo Daviess,15,Northern - Other,Mostly Rural,72.6,4762.0,619.0,12998.7
2005,44,87.0,Johnson,1,Southern,Completely Rural,100.0,2406.0,445.0,18495.4
2005,45,89.0,Kane,16,Northern - Collar,Mostly Urban,3.6,143220.0,15837.0,11057.8
2005,46,91.0,Kankakee,21,Central,Mostly Urban,24.5,28202.0,5097.0,18073.2
2005,47,93.0,Kendall,23,Northern - Other,Mostly Urban,10.4,23677.0,904.0,3818.1
2005,48,95.0,Knox,9,Central,Mostly Urban,24.3,11290.0,2366.0,20956.6
2005,49,97.0,Lake,19,Northern - Collar,Mostly Urban,1.3,199154.0,17413.0,8743.5
2005,50,99.0,LaSalle,13,Northern - Other,Mostly Urban,30.2,27039.0,4356.0,16110.1
2005,51,101.0,Lawrence,2,Southern,Mostly Rural,58.0,3305.0,683.0,20665.7
2005,52,103.0,Lee,15,Northern - Other,Mostly Rural,53.2,8005.0,923.0,11530.3
2005,53,105.0,Livingston,11,Central,Mostly Urban,40.8,9529.0,1177.0,12351.8
2005,54,107.0,Logan,11,Central,Mostly Urban,39.9,6282.0,1002.0,15950.3
2005,55,109.0,McDonough,9,Central,Mostly Urban,29.5,5140.0,1041.0,20252.9
2005,56,111.0,McHenry,22,Northern - Collar,Mostly Urban,9.9,86191.0,4571.0,5303.3
2005,57,113.0,McLean,11,Central,Mostly Urban,16.5,36705.0,3944.0,10745.1
2005,58,115.0,Macon,6,Central,Mostly Urban,15.3,25645.0,6356.0,24784.6
2005,59,117.0,Macoupin,7,Central,Mostly Rural,58.5,11220.0,1678.0,14955.4
2005,60,119.0,Madison,3,Southern,Mostly Urban,13.3,62732.0,9141.0,14571.5
2005,61,121.0,Marion,4,Southern,Mostly Urban,45.1,9543.0,2232.0,23388.9
2005,62,123.0,Marshall,10,Central,Completely Rural,100.0,3038.0,326.0,10730.7
2005,63,125.0,Mason,8,Central,Mostly Rural,77.5,3704.0,731.0,19735.4
2005,64,127.0,Massac,1,Southern,Mostly Rural,50.5,3506.0,821.0,23417.0
2005,65,129.0,Menard,8,Central,Mostly Rural,75.7,3032.0,414.0,13654.4
2005,66,131.0,Mercer,14,Central,Mostly Rural,77.8,3834.0,447.0,11658.8
2005,67,133.0,Monroe,20,Southern,Mostly Urban,41.4,7934.0,306.0,3856.8
2005,68,135.0,Montgomery,4,Central,Mostly Urban,41.6,6547.0,1313.0,20055.0
2005,69,137.0,Morgan,7,Central,Mostly Urban,36.2,7660.0,1345.0,17558.7
2005,70,139.0,Moultrie,6,Central,Mostly Rural,69.2,3577.0,487.0,13614.8
2005,71,141.0,Ogle,15,Northern - Other,Mostly Urban,47.1,14027.0,1470.0,10479.8
2005,72,143.0,Peoria,10,Central,Mostly Urban,14.6,44599.0,9435.0,21155.2
2005,73,145.0,Perry,20,Southern,Mostly Urban,43.6,4795.0,1048.0,21856.1
2005,74,147.0,Piatt,6,Central,Mostly Rural,67.7,3969.0,301.0,7583.8
2005,75,149.0,Pike,8,Central,Mostly Rural,72.3,3843.0,725.0,18865.5
2005,76,151.0,Pope,1,Southern,Completely Rural,100.0,753.0,213.0,28286.9
2005,77,153.0,Pulaski,1,Southern,Completely Rural,100.0,1661.0,716.0,43106.6
2005,78,155.0,Putnam,10,Central,Completely Rural,100.0,1345.0,132.0,9814.1
2005,79,157.0,Randolph,20,Southern,Mostly Urban,42.6,7111.0,1241.0,17451.8
2005,80,159.0,Richland,2,Southern,Mostly Urban,43.5,3579.0,772.0,21570.3
2005,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,33348.0,7191.0,21563.5
2005,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,68104.0,13008.0,19100.2
2005,83,165.0,Saline,1,Southern,Mostly Urban,43.7,6187.0,1833.0,29626.6
2005,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,46542.0,7899.0,16971.8
2005,85,169.0,Schuyler,8,Central,Mostly Rural,57.6,1578.0,241.0,15272.5
2005,86,171.0,Scott,7,Central,Completely Rural,100.0,1209.0,181.0,14971.1
2005,87,173.0,Shelby,4,Central,Mostly Rural,77.7,5190.0,750.0,14450.9
2005,88,175.0,Stark,10,Central,Completely Rural,100.0,1454.0,221.0,15199.4
2005,89,177.0,Stephenson,15,Northern - Other,Mostly Urban,40.1,11171.0,1812.0,16220.6
2005,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,30390.0,3684.0,12122.4
2005,91,181.0,Union,1,Southern,Mostly Rural,65.9,4054.0,905.0,22323.6
2005,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,19981.0,5342.0,26735.4
2005,93,185.0,Wabash,2,Southern,Mostly Urban,38.9,2832.0,558.0,19703.4
2005,94,187.0,Warren,9,Central,Mostly Urban,45.5,3807.0,689.0,18098.2
2005,95,189.0,Washington,20,Southern,Mostly Rural,73.6,3537.0,334.0,9443.0
2005,96,191.0,Wayne,2,Southern,Mostly Rural,69.9,3797.0,741.0,19515.4
2005,97,193.0,White,2,Southern,Mostly Rural,62.0,3125.0,643.0,20576.0
