year,id,fips_number,county_name,judicial_circuit,region,community_type,percent_rural,population,average_daily_population,booking,average_daily_population_rate,booking_rate
2008,56,111.0,McHenry,22,Northern - Collar,Mostly Urban,9.9,318118,9865.0,561.36,3101.1,176.5
2008,57,113.0,McLean,11,Central,Mostly Urban,16.5,165571,7367.0,278.73,4449.5,168.3
2008,58,115.0,Macon,6,Central,Mostly Urban,15.3,108326,6848.0,270.03,6321.7,249.3
2008,59,117.0,Macoupin,7,Central,Mostly Rural,58.5,48150,1956.0,40.03,4062.3,83.1
2008,60,119.0,Madison,3,Southern,Mostly Urban,13.3,267839,7819.0,282.13,2919.3,105.3
2008,61,121.0,Marion,4,Southern,Mostly Urban,45.1,39422,5389.0,115.38,13670.0,292.7
2008,62,123.0,Marshall,10,Central,Completely Rural,100.0,12745,489.0,5.7,3836.8,44.7
2008,63,125.0,Mason,8,Central,Mostly Rural,77.5,14965,1295.0,47.59,8653.5,318.0
2008,64,127.0,Massac,1,Southern,Mostly Rural,50.5,15027,818.0,26.93,5443.5,179.2
2008,65,129.0,Menard,8,Central,Mostly Rural,75.7,12546,393.0,13.84,3132.5,110.3
2008,66,131.0,Mercer,14,Central,Mostly Rural,77.8,16465,1306.0,41.25,7932.0,250.5
2008,67,133.0,Monroe,20,Southern,Mostly Urban,41.4,32871,623.0,12.0,1895.3,36.5
2008,69,137.0,Morgan,7,Central,Mostly Urban,36.2,35147,2322.0,44.03,6606.5,125.3
2008,70,139.0,Moultrie,6,Central,Mostly Rural,69.2,14376,234.0,14.76,1627.7,102.7
2008,71,141.0,Ogle,15,Northern - Other,Mostly Urban,47.1,55289,2472.0,81.87,4471.1,148.1
2008,72,143.0,Peoria,10,Central,Mostly Urban,14.6,183810,13370.0,544.8,7273.8,296.4
2008,73,145.0,Perry,20,Southern,Mostly Urban,43.6,22466,972.0,59.03,4326.5,262.8
2008,74,147.0,Piatt,6,Central,Mostly Rural,67.7,16493,716.0,25.11,4341.2,152.2
2008,75,149.0,Pike,8,Central,Mostly Rural,72.3,16391,1050.0,27.61,6406.0,168.4
2008,78,155.0,Putnam,10,Central,Completely Rural,100.0,5994,39.0,3.48,650.7,58.1
2008,79,157.0,Randolph,20,Southern,Mostly Urban,42.6,32728,1261.0,23.22,3853.0,70.9
2008,80,159.0,Richland,2,Southern,Mostly Urban,43.5,15456,984.0,21.36,6366.5,138.2
2008,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,146661,12056.0,282.79,8220.3,192.8
2008,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,262131,10915.0,117.99,4163.9,45.0
2008,83,165.0,Saline,1,Southern,Mostly Urban,43.7,25826,2850.0,81.47,11035.4,315.5
2008,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,194759,12510.0,357.18,6423.3,183.4
2008,85,169.0,Schuyler,8,Central,Mostly Rural,57.6,6861,836.0,31.39,12184.8,457.5
2008,87,173.0,Shelby,4,Central,Mostly Rural,77.7,21793,1185.0,17.94,5437.5,82.3
2008,88,175.0,Stark,10,Central,Completely Rural,100.0,6074,163.0,2.67,2683.6,44.0
2008,89,177.0,Stephenson,15,Northern - Other,Mostly Urban,40.1,46598,2350.0,133.39,5043.1,286.3
2008,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,131493,4765.0,124.08,3623.8,94.4
2008,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,80453,6005.0,316.18,7464.0,393.0
2008,93,185.0,Wabash,2,Southern,Mostly Urban,38.9,12100,342.0,16.7,2826.4,138.0
2008,94,187.0,Warren,9,Central,Mostly Urban,45.5,17411,421.0,20.05,2418.0,115.2
2008,95,189.0,Washington,20,Southern,Mostly Rural,73.6,14668,555.0,20.98,3783.7,143.0
2008,96,191.0,Wayne,2,Southern,Mostly Rural,69.9,16495,676.0,25.3,4098.2,153.4
2008,97,193.0,White,2,Southern,Mostly Rural,62.0,14726,1353.0,66.74,9187.8,453.2
2008,98,195.0,Whiteside,14,Northern - Other,Mostly Urban,37.3,59050,1607.0,100.18,2721.4,169.7
2008,99,197.0,Will,12,Northern - Collar,Mostly Urban,3.9,679069,10456.0,707.38,1539.8,104.2
2008,100,199.0,Williamson,1,Southern,Mostly Urban,34.8,64605,2293.0,94.99,3549.3,147.0
2008,101,201.0,Winnebago,17,Northern - Other,Mostly Urban,7.9,299489,19560.0,656.63,6531.1,219.3
2008,102,203.0,Woodford,11,Central,Mostly Rural,54.9,38516,975.0,47.82,2531.4,124.2
2009,1,1.0,Adams,8,Central,Mostly Urban,32.6,67054,2354.0,93.56633771929823,3510.6,139.5
2009,3,5.0,Bond,3,Southern,Mostly Rural,60.7,18103,350.0,10.709978070175435,1933.4,59.2
2009,4,7.0,Boone,17,Northern - Other,Mostly Urban,19.4,54020,3117.0,104.74780701754385,5770.1,193.9
2009,6,11.0,Bureau,13,Central,Mostly Rural,57.4,34699,701.0,26.833881578947373,2020.2,77.3
2009,7,13.0,Calhoun,8,Southern,Completely Rural,100.0,5019,86.0,3.9391447368421058,1713.5,78.5
2009,8,15.0,Carroll,15,Northern - Other,Mostly Rural,81.9,15749,434.0,18.780153508771924,2755.7,119.2
2009,10,19.0,Champaign,6,Central,Mostly Urban,12.7,195671,7399.0,296.2856359649123,3781.3,151.4
2009,11,21.0,Christian,4,Central,Mostly Urban,43.5,34253,856.0,30.51535087719298,2499.1,89.1
2009,12,23.0,Clark,5,Southern,Mostly Rural,59.5,16657,340.0,19.43804824561403,2041.2,116.7
2009,13,25.0,Clay,4,Southern,Mostly Rural,64.7,13538,180.0,8.473135964912279,1329.6,62.6
2009,14,27.0,Clinton,4,Southern,Mostly Urban,48.8,36368,928.0,40.33991228070175,2551.7,110.9
2009,15,29.0,Coles,5,Central,Mostly Urban,24.3,52065,2026.0,97.77412280701752,3891.3,187.8
2009,16,31.0,Cook,co,Northern - Cook,Completely Urban,0.0,5287037,86230.0,9066.0,1631.0,171.5
2009,17,33.0,Crawford,2,Southern,Mostly Rural,60.2,19433,998.0,17.686403508771928,5135.6,91.0
2009,18,35.0,Cumberland,5,Southern,Completely Rural,100.0,10716,366.0,6.828399122807018,3415.5,63.7
2009,19,37.0,DeKalb,23,Northern - Other,Mostly Urban,20.3,107333,2695.0,117.47258771929823,2510.9,109.4
2009,20,39.0,De Witt,6,Central,Mostly Urban,48.8,16034,1169.0,86.67489035087715,7290.8,540.6
2009,21,41.0,Douglas,6,Central,Mostly Rural,61.6,19169,660.0,28.360745614035093,3443.1,148.0
2009,22,43.0,DuPage,18,Northern - Collar,Completely Urban,0.0,932541,12896.0,808.7308114035086,1382.9,86.7
2009,23,45.0,Edgar,5,Central,Mostly Rural,51.8,18471,899.0,31.61458333333333,4867.1,171.2
2009,25,49.0,Effingham,4,Southern,Mostly Rural,59.7,34424,2637.0,60.386513157894726,7660.4,175.4
2009,26,51.0,Fayette,4,Southern,Mostly Rural,67.0,20935,1259.0,31.735197368421048,6013.9,151.6
2009,27,53.0,Ford,11,Central,Mostly Urban,41.8,13911,635.0,39.506578947368425,4564.7,284.0
2009,28,55.0,Franklin,2,Southern,Mostly Urban,48.6,39312,2350.0,74.81633771929826,5977.8,190.3
2009,29,57.0,Fulton,9,Central,Mostly Rural,60.0,36652,1116.0,60.14802631578947,3044.9,164.1
2009,31,61.0,Greene,7,Central,Mostly Rural,70.8,13567,437.0,9.114583333333334,3221.1,67.2
2009,32,63.0,Grundy,13,Northern - Other,Mostly Urban,24.4,48421,1233.0,36.206140350877206,2546.4,74.8
2009,34,67.0,Hancock,9,Central,Mostly Rural,71.0,18359,535.0,15.035635964912279,2914.1,81.9
2009,35,69.0,Hardin,2,Southern,Completely Rural,100.0,4358,236.0,4.646381578947369,5415.3,106.6
2009,36,71.0,Henderson,9,Central,Mostly Rural,99.7,7354,156.0,6.5323464912280675,2121.3,88.8
2009,37,73.0,Henry,14,Central,Mostly Rural,50.3,49314,1899.0,121.1814692982456,3850.8,245.7
2009,38,75.0,Iroquois,21,Central,Mostly Rural,71.7,29690,1088.0,27.78782894736842,3664.5,93.6
2009,39,77.0,Jackson,1,Southern,Mostly Urban,37.2,58103,2240.0,51.896929824561404,3855.2,89.3
2009,40,79.0,Jasper,4,Southern,Mostly Rural,69.9,9530,364.0,9.742324561403509,3819.5,102.2
2009,41,81.0,Jefferson,2,Southern,Mostly Rural,58.8,39944,3705.0,168.05098684210526,9275.5,420.7
2009,42,83.0,Jersey,7,Southern,Mostly Rural,60.6,22549,1733.0,26.51315789473684,7685.5,117.6
2009,43,85.0,Jo Daviess,15,Northern - Other,Mostly Rural,72.6,21990,675.0,15.855263157894735,3069.6,72.1
2009,45,89.0,Kane,16,Northern - Collar,Mostly Urban,3.6,511892,8305.0,626.7900219298245,1622.4,122.4
2009,46,91.0,Kankakee,21,Central,Mostly Urban,24.5,113215,7209.0,323.35800438596493,6367.5,285.6
2009,47,93.0,Kendall,23,Northern - Other,Mostly Urban,10.4,104821,3495.0,99.4627192982456,3334.3,94.9
2009,48,95.0,Knox,9,Central,Mostly Urban,24.3,51648,4301.0,116.0444078947368,8327.5,224.7
2009,49,97.0,Lake,19,Northern - Collar,Mostly Urban,1.3,712567,9815.0,185.7757675438596,1377.4,26.1
2009,50,99.0,LaSalle,13,Northern - Other,Mostly Urban,30.2,112498,6123.0,239.71491228070167,5442.8,213.1
2009,51,101.0,Lawrence,2,Southern,Mostly Rural,58.0,16408,1112.0,12.669956140350877,6777.2,77.2
2009,52,103.0,Lee,15,Northern - Other,Mostly Rural,53.2,34919,1079.0,38.207236842105274,3090.0,109.4
2009,53,105.0,Livingston,11,Central,Mostly Urban,40.8,37777,1810.0,74.82730263157895,4791.3,198.1
2009,54,107.0,Logan,11,Central,Mostly Urban,39.9,29776,1517.0,37.83991228070175,5094.7,127.1
2009,55,109.0,McDonough,9,Central,Mostly Urban,29.5,32770,1792.0,36.074561403508774,5468.4,110.1
2009,56,111.0,McHenry,22,Northern - Collar,Mostly Urban,9.9,320961,9671.0,514.4435307017544,3013.1,160.3
2009,57,113.0,McLean,11,Central,Mostly Urban,16.5,167699,7174.0,249.35581140350868,4277.9,148.7
2009,58,115.0,Macon,6,Central,Mostly Urban,15.3,108204,6723.0,274.577850877193,6213.3,253.8
2009,59,117.0,Macoupin,7,Central,Mostly Rural,58.5,47774,1507.0,27.35745614035088,3154.4,57.3
2009,60,119.0,Madison,3,Southern,Mostly Urban,13.3,268457,7658.0,253.86239035087726,2852.6,94.6
2009,61,121.0,Marion,4,Southern,Mostly Urban,45.1,39008,2823.0,99.1063596491228,7237.0,254.1
2009,62,123.0,Marshall,10,Central,Completely Rural,100.0,12702,553.0,7.431469298245612,4353.6,58.5
2009,63,125.0,Mason,8,Central,Mostly Rural,77.5,14785,1151.0,46.551535087719294,7784.9,314.9
2009,64,127.0,Massac,1,Southern,Mostly Rural,50.5,14970,909.0,34.24890350877194,6072.1,228.8
2009,65,129.0,Menard,8,Central,Mostly Rural,75.7,12466,335.0,12.634320175438594,2687.3,101.4
2009,66,131.0,Mercer,14,Central,Mostly Rural,77.8,16276,1212.0,35.34265350877192,7446.5,217.1
2009,67,133.0,Monroe,20,Southern,Mostly Urban,41.4,33236,448.0,10.142543859649123,1347.9,30.5
2009,69,137.0,Morgan,7,Central,Mostly Urban,36.2,34897,2325.0,44.276315789473685,6662.5,126.9
2009,70,139.0,Moultrie,6,Central,Mostly Rural,69.2,14392,259.0,22.59594298245614,1799.6,157.0
2009,71,141.0,Ogle,15,Northern - Other,Mostly Urban,47.1,55336,2176.0,91.14035087719299,3932.3,164.7
2009,72,143.0,Peoria,10,Central,Mostly Urban,14.6,185816,13480.0,811.7269736842104,7254.5,436.8
2009,73,145.0,Perry,20,Southern,Mostly Urban,43.6,22424,1034.0,64.5997807017544,4611.1,288.1
2009,74,147.0,Piatt,6,Central,Mostly Rural,67.7,16550,760.0,16.280153508771928,4592.1,98.4
2009,75,149.0,Pike,8,Central,Mostly Rural,72.3,16273,1019.0,31.165021929824558,6261.9,191.5
2009,78,155.0,Putnam,10,Central,Completely Rural,100.0,6009,26.0,2.4177631578947367,432.7,40.2
2009,79,157.0,Randolph,20,Southern,Mostly Urban,42.6,32686,1130.0,22.401315789473692,3457.1,68.5
2009,80,159.0,Richland,2,Southern,Mostly Urban,43.5,15523,1014.0,26.85032894736842,6532.2,173.0
2009,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,146826,11726.0,279.1063596491228,7986.3,190.1
2009,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,263617,10827.0,124.20504385964912,4107.1,47.1
2009,83,165.0,Saline,1,Southern,Mostly Urban,43.7,25738,2848.0,86.52412280701753,11065.4,336.2
2009,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,195716,12106.0,320.5400219298245,6185.5,163.8
2009,85,169.0,Schuyler,8,Central,Mostly Rural,57.6,6730,799.0,28.377192982456137,11872.2,421.7
2009,87,173.0,Shelby,4,Central,Mostly Rural,77.7,21803,1159.0,17.269736842105264,5315.8,79.2
2009,88,175.0,Stark,10,Central,Completely Rural,100.0,6019,185.0,3.234649122807017,3073.6,53.7
2009,89,177.0,Stephenson,15,Northern - Other,Mostly Urban,40.1,46537,2300.0,133.12774122807016,4942.3,286.1
2009,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,132466,4855.0,121.76809210526315,3665.1,91.9
2009,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,80067,5551.0,291.186951754386,6932.9,363.7
2009,93,185.0,Wabash,2,Southern,Mostly Urban,38.9,11997,355.0,17.59594298245614,2959.1,146.7
2009,94,187.0,Warren,9,Central,Mostly Urban,45.5,17409,470.0,22.640550239234447,2699.8,130.1
2009,95,189.0,Washington,20,Southern,Mostly Rural,73.6,14560,616.0,18.648574561403507,4230.8,128.1
2009,96,191.0,Wayne,2,Southern,Mostly Rural,69.9,16294,669.0,18.76644736842105,4105.8,115.2
2009,97,193.0,White,2,Southern,Mostly Rural,62.0,14661,1280.0,73.3607456140351,8730.6,500.4
2009,98,195.0,Whiteside,14,Northern - Other,Mostly Urban,37.3,58961,1588.0,108.48410087719293,2693.3,184.0
2009,99,197.0,Will,12,Northern - Collar,Mostly Urban,3.9,685251,10689.0,743.061951754386,1559.9,108.4
2009,100,199.0,Williamson,1,Southern,Mostly Urban,34.8,65169,2308.0,97.16557017543859,3541.6,149.1
2009,101,201.0,Winnebago,17,Northern - Other,Mostly Urban,7.9,299702,17460.0,667.4013157894736,5825.8,222.7
2009,102,203.0,Woodford,11,Central,Mostly Rural,54.9,38862,870.0,42.486293859649116,2238.7,109.3
2010,1,1.0,Adams,8,Central,Mostly Urban,32.6,67166,2356.0,103.76644736842104,3507.7,154.5
2010,3,5.0,Bond,3,Southern,Mostly Rural,60.7,17787,308.0,7.8262061403508785,1731.6,44.0
2010,4,7.0,Boone,17,Northern - Other,Mostly Urban,19.4,54106,2871.0,112.3355263157895,5306.3,207.6
2010,6,11.0,Bureau,13,Central,Mostly Rural,57.4,34957,593.0,22.001096491228072,1696.4,62.9
2010,7,13.0,Calhoun,8,Southern,Completely Rural,100.0,5096,95.0,1.1567982456140349,1864.2,22.7
2010,8,15.0,Carroll,15,Northern - Other,Mostly Rural,81.9,15389,421.0,19.542464114832534,2735.7,127.0
2010,10,19.0,Champaign,6,Central,Mostly Urban,12.7,201541,6333.0,291.38980263157896,3142.3,144.6
2010,11,21.0,Christian,4,Central,Mostly Urban,43.5,34771,896.0,34.36677631578947,2576.9,98.8
2010,12,23.0,Clark,5,Southern,Mostly Rural,59.5,16291,305.0,18.43301435406699,1872.2,113.1
2010,13,25.0,Clay,4,Southern,Mostly Rural,64.7,13826,151.0,10.600328947368425,1092.1,76.7
2010,14,27.0,Clinton,4,Southern,Mostly Urban,48.8,37840,954.0,31.68037280701755,2521.1,83.7
2010,15,29.0,Coles,5,Central,Mostly Urban,24.3,53865,1763.0,100.3207236842105,3273.0,186.2
2010,16,31.0,Cook,co,Northern - Cook,Completely Urban,0.0,5199477,79607.0,8990.0,1531.1,172.9
2010,17,33.0,Crawford,2,Southern,Mostly Rural,60.2,19801,1614.0,27.680921052631568,8151.1,139.8
2010,18,35.0,Cumberland,5,Southern,Completely Rural,100.0,11056,389.0,9.555921052631579,3518.5,86.4
2010,19,37.0,DeKalb,23,Northern - Other,Mostly Urban,20.3,105147,2722.0,131.00603070175438,2588.8,124.6
2010,20,39.0,De Witt,6,Central,Mostly Urban,48.8,16593,998.0,90.68530701754385,6014.6,546.5
2010,21,41.0,Douglas,6,Central,Mostly Rural,61.6,19987,499.0,27.938596491228065,2496.6,139.8
2010,22,43.0,DuPage,18,Northern - Collar,Completely Urban,0.0,918112,11535.0,789.2927631578948,1256.4,86.0
2010,23,45.0,Edgar,5,Central,Mostly Rural,51.8,18507,924.0,30.367324561403514,4992.7,164.1
2010,25,49.0,Effingham,4,Southern,Mostly Rural,59.7,34219,2697.0,73.73081140350877,7881.6,215.5
2010,26,51.0,Fayette,4,Southern,Mostly Rural,67.0,22130,1077.0,31.55427631578947,4866.7,142.6
2010,27,53.0,Ford,11,Central,Mostly Urban,41.8,14081,606.0,32.245813397129176,4303.7,229.0
2010,28,55.0,Franklin,2,Southern,Mostly Urban,48.6,40027,2137.0,69.68475877192982,5338.9,174.1
2010,29,57.0,Fulton,9,Central,Mostly Rural,60.0,37074,925.0,64.39144736842105,2495.0,173.7
2010,31,61.0,Greene,7,Central,Mostly Rural,70.8,13890,547.0,10.753837719298243,3938.1,77.4
2010,32,63.0,Grundy,13,Northern - Other,Mostly Urban,24.4,50149,1027.0,37.92214912280701,2047.9,75.6
2010,34,67.0,Hancock,9,Central,Mostly Rural,71.0,19091,405.0,16.58168859649123,2121.4,86.9
2010,35,69.0,Hardin,2,Southern,Completely Rural,100.0,4315,223.0,4.994517543859651,5168.0,115.7
2010,36,71.0,Henderson,9,Central,Mostly Rural,99.7,7343,180.0,4.635416666666667,2451.3,63.1
2010,37,73.0,Henry,14,Central,Mostly Rural,50.3,50453,1698.0,106.18146929824564,3365.5,210.5
2010,38,75.0,Iroquois,21,Central,Mostly Rural,71.7,29699,827.0,25.12061403508772,2784.6,84.6
2010,39,77.0,Jackson,1,Southern,Mostly Urban,37.2,60384,2238.0,44.756030701754376,3706.3,74.1
2010,40,79.0,Jasper,4,Southern,Mostly Rural,69.9,9722,83.0,6.9819078947368425,853.7,71.8
2010,41,81.0,Jefferson,2,Southern,Mostly Rural,58.8,38757,4550.0,194.1803728070175,11739.8,501.0
2010,42,83.0,Jersey,7,Southern,Mostly Rural,60.6,22969,1624.0,28.226425438596486,7070.4,122.9
2010,43,85.0,Jo Daviess,15,Northern - Other,Mostly Rural,72.6,22644,685.0,14.701206140350877,3025.1,64.9
2010,45,89.0,Kane,16,Northern - Collar,Mostly Urban,3.6,516144,8206.0,663.8706140350878,1589.9,128.6
2010,46,91.0,Kankakee,21,Central,Mostly Urban,24.5,113418,6734.0,626.1239035087717,5937.3,552.0
2010,47,93.0,Kendall,23,Northern - Other,Mostly Urban,10.4,115378,3648.0,136.32775119617224,3161.8,118.2
2010,48,95.0,Knox,9,Central,Mostly Urban,24.3,52905,3770.0,98.73355263157896,7126.0,186.6
2010,49,97.0,Lake,19,Northern - Collar,Mostly Urban,1.3,704275,9184.0,178.04276315789465,1304.0,25.3
2010,50,99.0,LaSalle,13,Northern - Other,Mostly Urban,30.2,113814,5546.0,220.8497807017544,4872.9,194.0
2010,51,101.0,Lawrence,2,Southern,Mostly Rural,58.0,16940,1138.0,17.87554824561404,6717.8,105.5
2010,52,103.0,Lee,15,Northern - Other,Mostly Rural,53.2,35976,999.0,37.04769736842105,2776.9,103.0
2010,53,105.0,Livingston,11,Central,Mostly Urban,40.8,38858,1598.0,81.7735745614035,4112.4,210.4
2010,54,107.0,Logan,11,Central,Mostly Urban,39.9,30281,1485.0,36.26096491228071,4904.1,119.7
2010,55,109.0,McDonough,9,Central,Mostly Urban,29.5,32630,1846.0,40.098684210526315,5657.4,122.9
2010,56,111.0,McHenry,22,Northern - Collar,Mostly Urban,9.9,309059,8167.0,146.24999999999997,2642.5,47.3
2010,57,113.0,McLean,11,Central,Mostly Urban,16.5,169805,6604.0,251.55427631578945,3889.2,148.1
2010,58,115.0,Macon,6,Central,Mostly Urban,15.3,110777,6305.0,294.8848684210526,5691.6,266.2
2010,59,117.0,Macoupin,7,Central,Mostly Rural,58.5,47799,1386.0,31.691337719298247,2899.6,66.3
2010,60,119.0,Madison,3,Southern,Mostly Urban,13.3,269339,6731.0,262.67269736842104,2499.1,97.5
2010,61,121.0,Marion,4,Southern,Mostly Urban,45.1,39420,2735.0,100.9950657894737,6938.1,256.2
2010,62,123.0,Marshall,10,Central,Completely Rural,100.0,12631,416.0,6.378837719298245,3293.5,50.5
2010,63,125.0,Mason,8,Central,Mostly Rural,77.5,14651,1083.0,43.52247807017543,7392.0,297.1
2010,64,127.0,Massac,1,Southern,Mostly Rural,50.5,15378,889.0,33.196271929824555,5781.0,215.9
2010,65,129.0,Menard,8,Central,Mostly Rural,75.7,12696,299.0,11.957236842105262,2355.1,94.2
2010,66,131.0,Mercer,14,Central,Mostly Rural,77.8,16410,1265.0,43.067434210526315,7708.7,262.4
2010,67,133.0,Monroe,20,Southern,Mostly Urban,41.4,33003,454.0,9.388706140350877,1375.6,28.4
2010,69,137.0,Morgan,7,Central,Mostly Urban,36.2,35511,2028.0,38.82949561403509,5710.9,109.3
2010,70,139.0,Moultrie,6,Central,Mostly Rural,69.2,14854,181.0,33.73081140350877,1218.5,227.1
2010,71,141.0,Ogle,15,Northern - Other,Mostly Urban,47.1,53422,2001.0,94.70394736842104,3745.6,177.3
2010,72,143.0,Peoria,10,Central,Mostly Urban,14.6,186221,11197.0,599.8081140350878,6012.7,322.1
2010,73,145.0,Perry,20,Southern,Mostly Urban,43.6,22319,1020.0,53.867872807017534,4570.1,241.4
2010,74,147.0,Piatt,6,Central,Mostly Rural,67.7,16711,580.0,20.02741228070176,3470.8,119.8
2010,75,149.0,Pike,8,Central,Mostly Rural,72.3,16394,797.0,33.6376096491228,4861.5,205.2
2010,78,155.0,Putnam,10,Central,Completely Rural,100.0,6012,21.0,1.9216008771929831,349.3,32.0
2010,79,157.0,Randolph,20,Southern,Mostly Urban,42.6,33459,971.0,19.416118421052637,2902.1,58.0
2010,80,159.0,Richland,2,Southern,Mostly Urban,43.5,16194,985.0,28.470394736842106,6082.5,175.8
2010,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,147617,9827.0,258.7472587719298,6657.1,175.3
2010,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,270342,8874.0,113.62116228070177,3282.5,42.0
2010,83,165.0,Saline,1,Southern,Mostly Urban,43.7,24901,2290.0,83.30866228070174,9196.4,334.6
2010,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,197764,10522.0,309.28179824561414,5320.5,156.4
2010,85,169.0,Schuyler,8,Central,Mostly Rural,57.6,7535,799.0,22.88103070175439,10603.8,303.7
2010,87,173.0,Shelby,4,Central,Mostly Rural,77.7,22362,900.0,11.72423245614035,4024.7,52.4
2010,88,175.0,Stark,10,Central,Completely Rural,100.0,5972,187.0,4.194078947368421,3131.3,70.2
2010,89,177.0,Stephenson,15,Northern - Other,Mostly Urban,40.1,47606,2066.0,118.34703947368422,4339.8,248.6
2010,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,135488,4579.0,121.71600877192982,3379.6,89.8
2010,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,81639,5275.0,278.3470394736842,6461.4,340.9
2010,93,185.0,Wabash,2,Southern,Mostly Urban,38.9,11916,312.0,10.523574561403509,2618.3,88.3
2010,94,187.0,Warren,9,Central,Mostly Urban,45.5,17719,463.0,17.469846491228072,2613.0,98.6
2010,95,189.0,Washington,20,Southern,Mostly Rural,73.6,14712,653.0,17.12719298245614,4438.6,116.4
2010,96,191.0,Wayne,2,Southern,Mostly Rural,69.9,16738,597.0,18.14418859649123,3566.7,108.4
2010,97,193.0,White,2,Southern,Mostly Rural,62.0,14600,1636.0,78.67872807017542,11205.5,538.9
2010,98,195.0,Whiteside,14,Northern - Other,Mostly Urban,37.3,58481,1473.0,108.75548245614034,2518.8,186.0
2010,99,197.0,Will,12,Northern - Collar,Mostly Urban,3.9,678798,9920.0,747.9413377192983,1461.4,110.2
2010,100,199.0,Williamson,1,Southern,Mostly Urban,34.8,66429,2422.0,95.71546052631578,3646.0,144.1
2010,101,201.0,Winnebago,17,Northern - Other,Mostly Urban,7.9,295088,15560.0,628.3196271929825,5273.0,212.9
2010,102,203.0,Woodford,11,Central,Mostly Rural,54.9,38670,788.0,38.73355263157895,2037.8,100.2
2011,1,1.0,Adams,8,Central,Mostly Urban,32.6,67201,2297.0,109.63541666666669,3418.1,163.1
2011,3,5.0,Bond,3,Southern,Mostly Rural,60.7,17719,307.0,8.385416666666666,1732.6,47.3
2011,4,7.0,Boone,17,Northern - Other,Mostly Urban,19.4,54130,2425.0,114.18037280701752,4480.0,210.9
2011,6,11.0,Bureau,13,Central,Mostly Rural,57.4,34616,579.0,25.814144736842106,1672.6,74.6
2011,7,13.0,Calhoun,8,Southern,Completely Rural,100.0,5048,83.0,1.417214912280702,1644.2,28.1
2011,8,15.0,Carroll,15,Northern - Other,Mostly Rural,81.9,15220,485.0,16.129385964912277,3186.6,106.0
2011,10,19.0,Champaign,6,Central,Mostly Urban,12.7,202835,6446.0,281.84484649122805,3178.0,139.0
2011,11,21.0,Christian,4,Central,Mostly Urban,43.5,34703,969.0,36.000548245614034,2792.3,103.7
2011,12,23.0,Clark,5,Southern,Mostly Rural,59.5,16200,398.0,19.487390350877188,2456.8,120.3
2011,13,25.0,Clay,4,Southern,Mostly Rural,64.7,13720,212.0,7.198464912280703,1545.2,52.5
2011,14,27.0,Clinton,4,Southern,Mostly Urban,48.8,38021,902.0,32.34649122807017,2372.4,85.1
2011,15,29.0,Coles,5,Central,Mostly Urban,24.3,53604,1798.0,112.19024122807018,3354.2,209.3
2011,16,31.0,Cook,co,Northern - Cook,Completely Urban,0.0,5217049,73990.0,8875.0,1418.2,170.1
2011,17,33.0,Crawford,2,Southern,Mostly Rural,60.2,19770,1610.0,38.27302631578947,8143.7,193.6
2011,18,35.0,Cumberland,5,Southern,Completely Rural,100.0,11078,313.0,6.8887061403508785,2825.4,62.2
2011,19,37.0,DeKalb,23,Northern - Other,Mostly Urban,20.3,104410,3019.0,140.55921052631575,2891.5,134.6
2011,20,39.0,De Witt,6,Central,Mostly Urban,48.8,16549,771.0,76.77631578947368,4658.9,463.9
2011,21,41.0,Douglas,6,Central,Mostly Rural,61.6,19869,487.0,30.3125,2451.1,152.6
2011,22,43.0,DuPage,18,Northern - Collar,Completely Urban,0.0,924421,10921.0,750.4440789473683,1181.4,81.2
2011,23,45.0,Edgar,5,Central,Mostly Rural,51.8,18386,795.0,28.355263157894736,4323.9,154.2
2011,25,49.0,Effingham,4,Southern,Mostly Rural,59.7,34258,1972.0,68.13397129186603,5756.3,198.9
2011,26,51.0,Fayette,4,Southern,Mostly Rural,67.0,22371,972.0,34.21052631578947,4344.9,152.9
2011,27,53.0,Ford,11,Central,Mostly Urban,41.8,13877,634.0,32.66447368421053,4568.7,235.4
2011,28,55.0,Franklin,2,Southern,Mostly Urban,48.6,40018,2064.0,69.98903508771929,5157.7,174.9
2011,29,57.0,Fulton,9,Central,Mostly Rural,60.0,36906,925.0,76.07182017543859,2506.4,206.1
2011,31,61.0,Greene,7,Central,Mostly Rural,70.8,13854,537.0,9.605263157894738,3876.1,69.3
2011,32,63.0,Grundy,13,Northern - Other,Mostly Urban,24.4,50088,1657.0,38.59923245614035,3308.2,77.1
