year,id,fips_number,county_name,judicial_circuit,region,community_type,percent_rural,population,admin,cus,informal,other,probation,supervision,admin_rate,cus_rate,informal_rate,other_rate,probation_rate,supervision_rate
2013,75,149.0,Pike,8,Central,Mostly Rural,72.3,1635,1.0,33.0,0.0,0.0,26.0,0.0,61.2,2018.3,0.0,0.0,1590.2,0.0
2013,76,151.0,Pope,1,Southern,Completely Rural,100.0,354,0.0,4.0,0.0,1.0,2.0,0.0,0.0,1129.9,0.0,282.5,565.0,0.0
2013,77,153.0,Pulaski,1,Southern,Completely Rural,100.0,597,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,502.5,0.0
2013,78,155.0,Putnam,10,Central,Completely Rural,100.0,572,0.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,874.1,0.0,524.5,0.0
2013,79,157.0,Randolph,20,Southern,Mostly Urban,42.6,2918,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,411.2,0.0
2013,80,159.0,Richland,2,Southern,Mostly Urban,43.5,1584,5.0,16.0,0.0,0.0,47.0,2.0,315.7,1010.1,0.0,0.0,2967.2,126.3
2013,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,14389,0.0,35.0,51.0,16.0,109.0,0.0,0.0,243.2,354.4,111.2,757.5,0.0
2013,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,29448,0.0,0.0,15.0,55.0,197.0,84.0,0.0,0.0,50.9,186.8,669.0,285.2
2013,83,165.0,Saline,1,Southern,Mostly Urban,43.7,2563,0.0,1.0,19.0,1.0,16.0,7.0,0.0,39.0,741.3,39.0,624.3,273.1
2013,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,20913,0.0,7.0,0.0,10.0,109.0,68.0,0.0,33.5,0.0,47.8,521.2,325.2
2013,85,169.0,Schuyler,8,Central,Mostly Rural,57.6,754,0.0,4.0,0.0,0.0,0.0,0.0,0.0,530.5,0.0,0.0,0.0,0.0
2013,87,173.0,Shelby,4,Central,Mostly Rural,77.7,2258,0.0,6.0,5.0,26.0,18.0,0.0,0.0,265.7,221.4,1151.5,797.2,0.0
2013,88,175.0,Stark,10,Central,Completely Rural,100.0,618,0.0,7.0,0.0,2.0,6.0,1.0,0.0,1132.7,0.0,323.6,970.9,161.8
2013,89,177.0,Stephenson,15,Northern - Other,Mostly Urban,40.1,4791,0.0,31.0,0.0,19.0,77.0,5.0,0.0,647.0,0.0,396.6,1607.2,104.4
2013,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,14228,0.0,61.0,38.0,12.0,120.0,0.0,0.0,428.7,267.1,84.3,843.4,0.0
2013,91,181.0,Union,1,Southern,Mostly Rural,65.9,1674,0.0,5.0,0.0,2.0,7.0,0.0,0.0,298.7,0.0,119.5,418.2,0.0
2013,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,8548,0.0,43.0,0.0,0.0,57.0,3.0,0.0,503.0,0.0,0.0,666.8,35.1
2013,93,185.0,Wabash,2,Southern,Mostly Urban,38.9,1128,0.0,0.0,0.0,12.0,24.0,1.0,0.0,0.0,0.0,1063.8,2127.7,88.7
2013,94,187.0,Warren,9,Central,Mostly Urban,45.5,1780,0.0,7.0,12.0,1.0,18.0,0.0,0.0,393.3,674.2,56.2,1011.2,0.0
2013,95,189.0,Washington,20,Southern,Mostly Rural,73.6,1436,0.0,0.0,0.0,13.0,2.0,0.0,0.0,0.0,0.0,905.3,139.3,0.0
2013,96,191.0,Wayne,2,Southern,Mostly Rural,69.9,1714,0.0,4.0,0.0,1.0,3.0,0.0,0.0,233.4,0.0,58.3,175.0,0.0
2013,97,193.0,White,2,Southern,Mostly Rural,62.0,1351,0.0,0.0,0.0,5.0,12.0,0.0,0.0,0.0,0.0,370.1,888.2,0.0
2013,98,195.0,Whiteside,14,Northern - Other,Mostly Urban,37.3,6199,0.0,0.0,9.0,15.0,40.0,13.0,0.0,0.0,145.2,242.0,645.3,209.7
2013,99,197.0,Will,12,Northern - Collar,Mostly Urban,3.9,90599,0.0,173.0,33.0,14.0,185.0,0.0,0.0,191.0,36.4,15.5,204.2,0.0
2013,100,199.0,Williamson,1,Southern,Mostly Urban,34.8,6514,0.0,1.0,16.0,7.0,16.0,0.0,0.0,15.4,245.6,107.5,245.6,0.0
2013,101,201.0,Winnebago,17,Northern - Other,Mostly Urban,7.9,32302,4.0,56.0,23.0,40.0,611.0,0.0,12.4,173.4,71.2,123.8,1891.5,0.0
2013,102,203.0,Woodford,11,Central,Mostly Rural,54.9,4637,0.0,26.0,8.0,0.0,44.0,0.0,0.0,560.7,172.5,0.0,948.9,0.0
2014,1,1.0,Adams,8,Central,Mostly Urban,32.6,6755,0.0,6.0,9.0,5.0,49.0,0.0,0.0,88.8,133.2,74.0,725.4,0.0
2014,2,3.0,Alexander,1,Southern,Mostly Rural,61.9,692,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,289.0,144.5,0.0
2014,3,5.0,Bond,3,Southern,Mostly Rural,60.7,1622,0.0,18.0,0.0,1.0,8.0,0.0,0.0,1109.7,0.0,61.7,493.2,0.0
2014,4,7.0,Boone,17,Northern - Other,Mostly Urban,19.4,7070,0.0,6.0,5.0,41.0,78.0,2.0,0.0,84.9,70.7,579.9,1103.3,28.3
2014,5,9.0,Brown,8,Central,Mostly Urban,41.1,464,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,431.0,0.0
2014,6,11.0,Bureau,13,Central,Mostly Rural,57.4,3614,0.0,13.0,0.0,1.0,25.0,0.0,0.0,359.7,0.0,27.7,691.8,0.0
2014,7,13.0,Calhoun,8,Southern,Completely Rural,100.0,487,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,205.3,0.0,0.0
2014,8,15.0,Carroll,15,Northern - Other,Mostly Rural,81.9,1428,0.0,3.0,3.0,2.0,13.0,0.0,0.0,210.1,210.1,140.1,910.4,0.0
2014,9,17.0,Cass,8,Central,Mostly Rural,52.1,1442,0.0,7.0,0.0,0.0,10.0,10.0,0.0,485.4,0.0,0.0,693.5,693.5
2014,10,19.0,Champaign,6,Central,Mostly Urban,12.7,16942,1.0,4.0,6.0,8.0,141.0,0.0,5.9,23.6,35.4,47.2,832.3,0.0
2014,11,21.0,Christian,4,Central,Mostly Urban,43.5,3354,0.0,8.0,15.0,6.0,21.0,0.0,0.0,238.5,447.2,178.9,626.1,0.0
2014,12,23.0,Clark,5,Southern,Mostly Rural,59.5,1665,0.0,6.0,0.0,7.0,8.0,0.0,0.0,360.4,0.0,420.4,480.5,0.0
2014,13,25.0,Clay,4,Southern,Mostly Rural,64.7,1361,0.0,4.0,6.0,2.0,9.0,2.0,0.0,293.9,440.9,147.0,661.3,147.0
2014,14,27.0,Clinton,4,Southern,Mostly Urban,48.8,3769,0.0,15.0,0.0,25.0,19.0,0.0,0.0,398.0,0.0,663.3,504.1,0.0
2014,15,29.0,Coles,5,Central,Mostly Urban,24.3,4303,0.0,2.0,16.0,16.0,56.0,24.0,0.0,46.5,371.8,371.8,1301.4,557.8
2014,16,31.0,Cook,co,Northern - Cook,Completely Urban,0.0,522776,0.0,319.0,590.0,120.0,1944.0,528.0,0.0,61.0,112.9,23.0,371.9,101.0
2014,17,33.0,Crawford,2,Southern,Mostly Rural,60.2,1769,1.0,15.0,0.0,7.0,20.0,1.0,56.5,847.9,0.0,395.7,1130.6,56.5
2014,18,35.0,Cumberland,5,Southern,Completely Rural,100.0,1147,0.0,1.0,0.0,5.0,7.0,0.0,0.0,87.2,0.0,435.9,610.3,0.0
2014,19,37.0,DeKalb,23,Northern - Other,Mostly Urban,20.3,10307,12.0,64.0,0.0,20.0,44.0,1.0,116.4,620.9,0.0,194.0,426.9,9.7
2014,20,39.0,De Witt,6,Central,Mostly Urban,48.8,1707,0.0,0.0,0.0,8.0,13.0,17.0,0.0,0.0,0.0,468.7,761.6,995.9
2014,21,41.0,Douglas,6,Central,Mostly Rural,61.6,2344,0.0,3.0,3.0,0.0,8.0,4.0,0.0,128.0,128.0,0.0,341.3,170.6
2014,22,43.0,DuPage,18,Northern - Collar,Completely Urban,0.0,103743,1.0,138.0,2.0,120.0,195.0,11.0,1.0,133.0,1.9,115.7,188.0,10.6
2014,23,45.0,Edgar,5,Central,Mostly Rural,51.8,1784,0.0,0.0,0.0,4.0,25.0,0.0,0.0,0.0,0.0,224.2,1401.3,0.0
2014,24,47.0,Edwards,2,Southern,Completely Rural,100.0,726,6.0,3.0,0.0,13.0,4.0,2.0,826.4,413.2,0.0,1790.6,551.0,275.5
2014,25,49.0,Effingham,4,Southern,Mostly Rural,59.7,3667,0.0,13.0,0.0,20.0,34.0,0.0,0.0,354.5,0.0,545.4,927.2,0.0
2014,26,51.0,Fayette,4,Southern,Mostly Rural,67.0,2235,2.0,11.0,6.0,9.0,25.0,0.0,89.5,492.2,268.5,402.7,1118.6,0.0
2014,27,53.0,Ford,11,Central,Mostly Urban,41.8,1535,0.0,7.0,0.0,1.0,5.0,2.0,0.0,456.0,0.0,65.1,325.7,130.3
2014,28,55.0,Franklin,2,Southern,Mostly Urban,48.6,4133,0.0,20.0,23.0,6.0,26.0,0.0,0.0,483.9,556.5,145.2,629.1,0.0
2014,29,57.0,Fulton,9,Central,Mostly Rural,60.0,3518,0.0,11.0,10.0,7.0,24.0,0.0,0.0,312.7,284.3,199.0,682.2,0.0
2014,30,59.0,Gallatin,2,Southern,Completely Rural,100.0,486,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,411.5,0.0
2014,31,61.0,Greene,7,Central,Mostly Rural,70.8,1415,0.0,1.0,3.0,8.0,5.0,8.0,0.0,70.7,212.0,565.4,353.4,565.4
2014,32,63.0,Grundy,13,Northern - Other,Mostly Urban,24.4,6192,1.0,22.0,1.0,3.0,16.0,0.0,16.1,355.3,16.1,48.4,258.4,0.0
2014,33,65.0,Hamilton,2,Southern,Mostly Rural,68.1,879,0.0,3.0,0.0,0.0,1.0,0.0,0.0,341.3,0.0,0.0,113.8,0.0
2014,34,67.0,Hancock,9,Central,Mostly Rural,71.0,1808,0.0,3.0,6.0,11.0,10.0,0.0,0.0,165.9,331.9,608.4,553.1,0.0
2014,35,69.0,Hardin,2,Southern,Completely Rural,100.0,418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,36,71.0,Henderson,9,Central,Mostly Rural,99.7,643,0.0,2.0,3.0,2.0,3.0,0.0,0.0,311.0,466.6,311.0,466.6,0.0
2014,37,73.0,Henry,14,Central,Mostly Rural,50.3,5391,0.0,1.0,37.0,74.0,35.0,0.0,0.0,18.5,686.3,1372.7,649.2,0.0
2014,38,75.0,Iroquois,21,Central,Mostly Rural,71.7,3128,0.0,1.0,8.0,3.0,48.0,0.0,0.0,32.0,255.8,95.9,1534.5,0.0
2014,39,77.0,Jackson,1,Southern,Mostly Urban,37.2,4740,0.0,19.0,6.0,1.0,20.0,3.0,0.0,400.8,126.6,21.1,421.9,63.3
2014,40,79.0,Jasper,4,Southern,Mostly Rural,69.9,1040,0.0,5.0,0.0,0.0,3.0,1.0,0.0,480.8,0.0,0.0,288.5,96.2
2014,41,81.0,Jefferson,2,Southern,Mostly Rural,58.8,3636,0.0,0.0,0.0,0.0,22.0,24.0,0.0,0.0,0.0,0.0,605.1,660.1
2014,42,83.0,Jersey,7,Southern,Mostly Rural,60.6,2397,0.0,24.0,3.0,15.0,21.0,0.0,0.0,1001.3,125.2,625.8,876.1,0.0
2014,43,85.0,Jo Daviess,15,Northern - Other,Mostly Rural,72.6,2125,0.0,0.0,9.0,2.0,4.0,3.0,0.0,0.0,423.5,94.1,188.2,141.2
2014,44,87.0,Johnson,1,Southern,Completely Rural,100.0,1113,0.0,0.0,0.0,4.0,5.0,3.0,0.0,0.0,0.0,359.4,449.2,269.5
2014,45,89.0,Kane,16,Northern - Collar,Mostly Urban,3.6,67267,0.0,135.0,65.0,36.0,392.0,0.0,0.0,200.7,96.6,53.5,582.8,0.0
2014,46,91.0,Kankakee,21,Central,Mostly Urban,24.5,12616,0.0,56.0,11.0,0.0,162.0,0.0,0.0,443.9,87.2,0.0,1284.1,0.0
2014,47,93.0,Kendall,23,Northern - Other,Mostly Urban,10.4,16460,0.0,73.0,22.0,49.0,75.0,0.0,0.0,443.5,133.7,297.7,455.7,0.0
2014,48,95.0,Knox,9,Central,Mostly Urban,24.3,4876,0.0,10.0,15.0,3.0,37.0,0.0,0.0,205.1,307.6,61.5,758.8,0.0
2014,49,97.0,Lake,19,Northern - Collar,Mostly Urban,1.3,87605,0.0,64.0,10.0,37.0,208.0,0.0,0.0,73.1,11.4,42.2,237.4,0.0
2014,50,99.0,LaSalle,13,Northern - Other,Mostly Urban,30.2,11947,0.0,42.0,19.0,55.0,68.0,0.0,0.0,351.6,159.0,460.4,569.2,0.0
2014,51,101.0,Lawrence,2,Southern,Mostly Rural,58.0,1384,0.0,12.0,0.0,2.0,1.0,0.0,0.0,867.1,0.0,144.5,72.3,0.0
2014,52,103.0,Lee,15,Northern - Other,Mostly Rural,53.2,3227,0.0,10.0,1.0,2.0,17.0,0.0,0.0,309.9,31.0,62.0,526.8,0.0
2014,53,105.0,Livingston,11,Central,Mostly Urban,40.8,3954,6.0,4.0,6.0,15.0,62.0,0.0,151.7,101.2,151.7,379.4,1568.0,0.0
2014,54,107.0,Logan,11,Central,Mostly Urban,39.9,2669,0.0,17.0,0.0,2.0,50.0,0.0,0.0,636.9,0.0,74.9,1873.4,0.0
2014,55,109.0,McDonough,9,Central,Mostly Urban,29.5,2308,0.0,6.0,10.0,14.0,16.0,0.0,0.0,260.0,433.3,606.6,693.2,0.0
2014,56,111.0,McHenry,22,Northern - Collar,Mostly Urban,9.9,38636,0.0,57.0,63.0,6.0,80.0,0.0,0.0,147.5,163.1,15.5,207.1,0.0
2014,57,113.0,McLean,11,Central,Mostly Urban,16.5,16891,0.0,13.0,27.0,19.0,177.0,0.0,0.0,77.0,159.8,112.5,1047.9,0.0
2014,58,115.0,Macon,6,Central,Mostly Urban,15.3,10793,0.0,59.0,0.0,1.0,59.0,0.0,0.0,546.7,0.0,9.3,546.7,0.0
2014,59,117.0,Macoupin,7,Central,Mostly Rural,58.5,4837,0.0,23.0,0.0,11.0,17.0,0.0,0.0,475.5,0.0,227.4,351.5,0.0
2014,60,119.0,Madison,3,Southern,Mostly Urban,13.3,27000,0.0,169.0,65.0,32.0,49.0,0.0,0.0,625.9,240.7,118.5,181.5,0.0
2014,61,121.0,Marion,4,Southern,Mostly Urban,45.1,3840,0.0,29.0,6.0,3.0,59.0,1.0,0.0,755.2,156.2,78.1,1536.5,26.0
2014,62,123.0,Marshall,10,Central,Completely Rural,100.0,1133,0.0,2.0,0.0,2.0,9.0,0.0,0.0,176.5,0.0,176.5,794.4,0.0
2014,63,125.0,Mason,8,Central,Mostly Rural,77.5,1472,0.0,7.0,0.0,8.0,24.0,0.0,0.0,475.5,0.0,543.5,1630.4,0.0
2014,64,127.0,Massac,1,Southern,Mostly Rural,50.5,1499,0.0,0.0,0.0,3.0,18.0,4.0,0.0,0.0,0.0,200.1,1200.8,266.8
2014,65,129.0,Menard,8,Central,Mostly Rural,75.7,1367,0.0,3.0,0.0,2.0,7.0,0.0,0.0,219.5,0.0,146.3,512.1,0.0
2014,66,131.0,Mercer,14,Central,Mostly Rural,77.8,1724,0.0,5.0,10.0,1.0,15.0,1.0,0.0,290.0,580.0,58.0,870.1,58.0
2014,67,133.0,Monroe,20,Southern,Mostly Urban,41.4,3772,0.0,0.0,0.0,19.0,2.0,0.0,0.0,0.0,0.0,503.7,53.0,0.0
2014,68,135.0,Montgomery,4,Central,Mostly Urban,41.6,2775,0.0,7.0,14.0,11.0,25.0,0.0,0.0,252.3,504.5,396.4,900.9,0.0
2014,69,137.0,Morgan,7,Central,Mostly Urban,36.2,3143,0.0,1.0,38.0,2.0,11.0,1.0,0.0,31.8,1209.0,63.6,350.0,31.8
2014,70,139.0,Moultrie,6,Central,Mostly Rural,69.2,1715,1.0,13.0,1.0,3.0,6.0,0.0,58.3,758.0,58.3,174.9,349.9,0.0
2014,71,141.0,Ogle,15,Northern - Other,Mostly Urban,47.1,6002,0.0,15.0,6.0,1.0,53.0,0.0,0.0,249.9,100.0,16.7,883.0,0.0
2014,72,143.0,Peoria,10,Central,Mostly Urban,14.6,19251,9.0,42.0,0.0,0.0,359.0,2.0,46.8,218.2,0.0,0.0,1864.8,10.4
2014,73,145.0,Perry,20,Southern,Mostly Urban,43.6,1983,0.0,8.0,0.0,10.0,9.0,0.0,0.0,403.4,0.0,504.3,453.9,0.0
2014,74,147.0,Piatt,6,Central,Mostly Rural,67.7,1844,0.0,5.0,5.0,1.0,4.0,0.0,0.0,271.1,271.1,54.2,216.9,0.0
2014,75,149.0,Pike,8,Central,Mostly Rural,72.3,1603,1.0,27.0,0.0,1.0,24.0,1.0,62.4,1684.3,0.0,62.4,1497.2,62.4
2014,76,151.0,Pope,1,Southern,Completely Rural,100.0,342,0.0,1.0,3.0,0.0,2.0,0.0,0.0,292.4,877.2,0.0,584.8,0.0
2014,77,153.0,Pulaski,1,Southern,Completely Rural,100.0,591,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,169.2,0.0
2014,78,155.0,Putnam,10,Central,Completely Rural,100.0,583,0.0,2.0,0.0,0.0,2.0,2.0,0.0,343.1,0.0,0.0,343.1,343.1
2014,79,157.0,Randolph,20,Southern,Mostly Urban,42.6,2957,0.0,1.0,0.0,4.0,15.0,1.0,0.0,33.8,0.0,135.3,507.3,33.8
2014,80,159.0,Richland,2,Southern,Mostly Urban,43.5,1572,5.0,16.0,0.0,0.0,30.0,3.0,318.1,1017.8,0.0,0.0,1908.4,190.8
2014,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,14342,0.0,29.0,42.0,28.0,79.0,0.0,0.0,202.2,292.8,195.2,550.8,0.0
2014,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,28990,0.0,0.0,32.0,49.0,133.0,109.0,0.0,0.0,110.4,169.0,458.8,376.0
2014,83,165.0,Saline,1,Southern,Mostly Urban,43.7,2517,0.0,0.0,16.0,2.0,16.0,4.0,0.0,0.0,635.7,79.5,635.7,158.9
2014,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,21035,0.0,8.0,0.0,4.0,106.0,93.0,0.0,38.0,0.0,19.0,503.9,442.1
2014,85,169.0,Schuyler,8,Central,Mostly Rural,57.6,718,0.0,8.0,0.0,0.0,3.0,0.0,0.0,1114.2,0.0,0.0,417.8,0.0
2014,87,173.0,Shelby,4,Central,Mostly Rural,77.7,2225,0.0,4.0,1.0,20.0,9.0,0.0,0.0,179.8,44.9,898.9,404.5,0.0
2014,88,175.0,Stark,10,Central,Completely Rural,100.0,585,0.0,2.0,0.0,1.0,5.0,0.0,0.0,341.9,0.0,170.9,854.7,0.0
2014,89,177.0,Stephenson,15,Northern - Other,Mostly Urban,40.1,4735,1.0,32.0,0.0,14.0,62.0,1.0,21.1,675.8,0.0,295.7,1309.4,21.1
2014,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,14242,0.0,44.0,44.0,26.0,78.0,1.0,0.0,308.9,308.9,182.6,547.7,7.0
2014,91,181.0,Union,1,Southern,Mostly Rural,65.9,1740,0.0,5.0,4.0,7.0,10.0,1.0,0.0,287.4,229.9,402.3,574.7,57.5
2014,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,8431,0.0,29.0,0.0,0.0,31.0,0.0,0.0,344.0,0.0,0.0,367.7,0.0
2014,93,185.0,Wabash,2,Southern,Mostly Urban,38.9,1093,0.0,0.0,0.0,6.0,18.0,1.0,0.0,0.0,0.0,548.9,1646.8,91.5
2014,94,187.0,Warren,9,Central,Mostly Urban,45.5,1753,0.0,9.0,10.0,0.0,11.0,0.0,0.0,513.4,570.5,0.0,627.5,0.0
2014,95,189.0,Washington,20,Southern,Mostly Rural,73.6,1431,0.0,0.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,628.9,139.8,0.0
2014,96,191.0,Wayne,2,Southern,Mostly Rural,69.9,1711,0.0,4.0,0.0,2.0,2.0,0.0,0.0,233.8,0.0,116.9,116.9,0.0
2014,97,193.0,White,2,Southern,Mostly Rural,62.0,1325,0.0,0.0,0.0,8.0,11.0,0.0,0.0,0.0,0.0,603.8,830.2,0.0
2014,98,195.0,Whiteside,14,Northern - Other,Mostly Urban,37.3,6057,0.0,0.0,15.0,17.0,30.0,14.0,0.0,0.0,247.6,280.7,495.3,231.1
2014,99,197.0,Will,12,Northern - Collar,Mostly Urban,3.9,89934,0.0,154.0,31.0,15.0,186.0,0.0,0.0,171.2,34.5,16.7,206.8,0.0
2014,100,199.0,Williamson,1,Southern,Mostly Urban,34.8,6555,0.0,10.0,21.0,4.0,16.0,0.0,0.0,152.6,320.4,61.0,244.1,0.0
2014,101,201.0,Winnebago,17,Northern - Other,Mostly Urban,7.9,31845,9.0,51.0,23.0,44.0,537.0,0.0,28.3,160.2,72.2,138.2,1686.3,0.0
2014,102,203.0,Woodford,11,Central,Mostly Rural,54.9,4585,0.0,36.0,2.0,0.0,46.0,2.0,0.0,785.2,43.6,0.0,1003.3,43.6
2015,1,1.0,Adams,8,Central,Mostly Urban,32.6,6782,0.0,3.0,2.0,9.0,36.0,1.0,0.0,44.2,29.5,132.7,530.8,14.7
2015,2,3.0,Alexander,1,Southern,Mostly Rural,61.9,668,0.0,6.0,0.0,1.0,0.0,1.0,0.0,898.2,0.0,149.7,0.0,149.7
2015,3,5.0,Bond,3,Southern,Mostly Rural,60.7,1554,0.0,5.0,3.0,2.0,1.0,0.0,0.0,321.8,193.1,128.7,64.4,0.0
2015,4,7.0,Boone,17,Northern - Other,Mostly Urban,19.4,7051,0.0,4.0,9.0,19.0,65.0,0.0,0.0,56.7,127.6,269.5,921.9,0.0
2015,5,9.0,Brown,8,Central,Mostly Urban,41.1,464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,6,11.0,Bureau,13,Central,Mostly Rural,57.4,3559,1.0,9.0,15.0,1.0,33.0,0.0,28.1,252.9,421.5,28.1,927.2,0.0
2015,7,13.0,Calhoun,8,Southern,Completely Rural,100.0,464,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,646.6,0.0,0.0
2015,8,15.0,Carroll,15,Northern - Other,Mostly Rural,81.9,1359,0.0,1.0,2.0,0.0,11.0,6.0,0.0,73.6,147.2,0.0,809.4,441.5
2015,9,17.0,Cass,8,Central,Mostly Rural,52.1,1393,0.0,5.0,0.0,2.0,13.0,8.0,0.0,358.9,0.0,143.6,933.2,574.3
2015,10,19.0,Champaign,6,Central,Mostly Urban,12.7,16953,0.0,7.0,10.0,8.0,111.0,0.0,0.0,41.3,59.0,47.2,654.8,0.0
2015,11,21.0,Christian,4,Central,Mostly Urban,43.5,3289,0.0,8.0,0.0,22.0,23.0,1.0,0.0,243.2,0.0,668.9,699.3,30.4
2015,12,23.0,Clark,5,Southern,Mostly Rural,59.5,1672,0.0,6.0,0.0,3.0,15.0,0.0,0.0,358.9,0.0,179.4,897.1,0.0
2015,13,25.0,Clay,4,Southern,Mostly Rural,64.7,1366,0.0,6.0,15.0,0.0,10.0,3.0,0.0,439.2,1098.1,0.0,732.1,219.6
2015,14,27.0,Clinton,4,Southern,Mostly Urban,48.8,3748,0.0,17.0,0.0,43.0,16.0,0.0,0.0,453.6,0.0,1147.3,426.9,0.0
2015,15,29.0,Coles,5,Central,Mostly Urban,24.3,4297,0.0,0.0,6.0,19.0,58.0,15.0,0.0,0.0,139.6,442.2,1349.8,349.1
2015,16,31.0,Cook,co,Northern - Cook,Completely Urban,0.0,517814,0.0,293.0,487.0,88.0,2032.0,434.0,0.0,56.6,94.0,17.0,392.4,83.8
2015,17,33.0,Crawford,2,Southern,Mostly Rural,60.2,1771,3.0,2.0,0.0,0.0,18.0,0.0,169.4,112.9,0.0,0.0,1016.4,0.0
2015,18,35.0,Cumberland,5,Southern,Completely Rural,100.0,1145,0.0,2.0,0.0,4.0,7.0,2.0,0.0,174.7,0.0,349.3,611.4,174.7
2015,19,37.0,DeKalb,23,Northern - Other,Mostly Urban,20.3,10255,4.0,58.0,0.0,7.0,53.0,0.0,39.0,565.6,0.0,68.3,516.8,0.0
2015,20,39.0,De Witt,6,Central,Mostly Urban,48.8,1717,0.0,0.0,0.0,3.0,18.0,15.0,0.0,0.0,0.0,174.7,1048.3,873.6
2015,21,41.0,Douglas,6,Central,Mostly Rural,61.6,2338,0.0,3.0,12.0,3.0,5.0,7.0,0.0,128.3,513.3,128.3,213.9,299.4
2015,22,43.0,DuPage,18,Northern - Collar,Completely Urban,0.0,102330,0.0,133.0,0.0,103.0,171.0,13.0,0.0,130.0,0.0,100.7,167.1,12.7
2015,23,45.0,Edgar,5,Central,Mostly Rural,51.8,1763,0.0,0.0,0.0,9.0,20.0,0.0,0.0,0.0,0.0,510.5,1134.4,0.0
2015,24,47.0,Edwards,2,Southern,Completely Rural,100.0,696,3.0,4.0,0.0,12.0,5.0,2.0,431.0,574.7,0.0,1724.1,718.4,287.4
2015,25,49.0,Effingham,4,Southern,Mostly Rural,59.7,3659,0.0,19.0,0.0,24.0,23.0,0.0,0.0,519.3,0.0,655.9,628.6,0.0
2015,26,51.0,Fayette,4,Southern,Mostly Rural,67.0,2195,4.0,10.0,6.0,4.0,26.0,1.0,182.2,455.6,273.3,182.2,1184.5,45.6
2015,27,53.0,Ford,11,Central,Mostly Urban,41.8,1543,0.0,6.0,6.0,0.0,8.0,2.0,0.0,388.9,388.9,0.0,518.5,129.6
2015,28,55.0,Franklin,2,Southern,Mostly Urban,48.6,4033,2.0,24.0,39.0,2.0,13.0,0.0,49.6,595.1,967.0,49.6,322.3,0.0
2015,29,57.0,Fulton,9,Central,Mostly Rural,60.0,3449,0.0,19.0,10.0,0.0,20.0,0.0,0.0,550.9,289.9,0.0,579.9,0.0
2015,30,59.0,Gallatin,2,Southern,Completely Rural,100.0,491,0.0,1.0,0.0,0.0,2.0,0.0,0.0,203.7,0.0,0.0,407.3,0.0
2015,31,61.0,Greene,7,Central,Mostly Rural,70.8,1394,0.0,1.0,2.0,5.0,6.0,5.0,0.0,71.7,143.5,358.7,430.4,358.7
2015,32,63.0,Grundy,13,Northern - Other,Mostly Urban,24.4,6203,1.0,19.0,0.0,7.0,19.0,0.0,16.1,306.3,0.0,112.8,306.3,0.0
2015,33,65.0,Hamilton,2,Southern,Mostly Rural,68.1,853,0.0,2.0,0.0,0.0,4.0,0.0,0.0,234.5,0.0,0.0,468.9,0.0
2015,34,67.0,Hancock,9,Central,Mostly Rural,71.0,1803,0.0,2.0,0.0,3.0,11.0,0.0,0.0,110.9,0.0,166.4,610.1,0.0
2015,35,69.0,Hardin,2,Southern,Completely Rural,100.0,400,0.0,1.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0
2015,36,71.0,Henderson,9,Central,Mostly Rural,99.7,631,0.0,2.0,4.0,0.0,4.0,0.0,0.0,317.0,633.9,0.0,633.9,0.0
2015,37,73.0,Henry,14,Central,Mostly Rural,50.3,5362,0.0,0.0,31.0,80.0,24.0,1.0,0.0,0.0,578.1,1492.0,447.6,18.6
2015,38,75.0,Iroquois,21,Central,Mostly Rural,71.7,3071,0.0,1.0,8.0,2.0,60.0,1.0,0.0,32.6,260.5,65.1,1953.8,32.6
2015,39,77.0,Jackson,1,Southern,Mostly Urban,37.2,4616,0.0,16.0,1.0,3.0,16.0,1.0,0.0,346.6,21.7,65.0,346.6,21.7
