year,id,fips_number,county_name,judicial_circuit,region,community_type,percent_rural,population,addiction,delinquency,mrai,trauncy,addiction_rate,delinquency_rate,mrai_rate,trauncy_rate
2010,44,87.0,Johnson,1,Southern,Completely Rural,100.0,1021,0.0,23.0,0.0,0.0,0.0,2252.7,0.0,0.0
2010,45,89.0,Kane,16,Northern - Collar,Mostly Urban,3.6,58410,0.0,280.0,0.0,0.0,0.0,479.4,0.0,0.0
2010,46,91.0,Kankakee,21,Central,Mostly Urban,24.5,11393,0.0,116.0,0.0,0.0,0.0,1018.2,0.0,0.0
2010,47,93.0,Kendall,23,Northern - Other,Mostly Urban,10.4,13652,0.0,181.0,0.0,0.0,0.0,1325.8,0.0,0.0
2010,48,95.0,Knox,9,Central,Mostly Urban,24.3,4367,0.0,99.0,0.0,0.0,0.0,2267.0,0.0,0.0
2010,49,97.0,Lake,19,Northern - Collar,Mostly Urban,1.3,80039,0.0,475.0,0.0,0.0,0.0,593.5,0.0,0.0
2010,50,99.0,LaSalle,13,Northern - Other,Mostly Urban,30.2,10700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,51,101.0,Lawrence,2,Southern,Mostly Rural,58.0,1265,0.0,4.0,0.0,0.0,0.0,316.2,0.0,0.0
2010,52,103.0,Lee,15,Northern - Other,Mostly Rural,53.2,3102,0.0,34.0,0.0,0.0,0.0,1096.1,0.0,0.0
2010,53,105.0,Livingston,11,Central,Mostly Urban,40.8,3574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,54,107.0,Logan,11,Central,Mostly Urban,39.9,2402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,55,109.0,McDonough,9,Central,Mostly Urban,29.5,1924,0.0,21.0,0.0,0.0,0.0,1091.5,0.0,0.0
2010,56,111.0,McHenry,22,Northern - Collar,Mostly Urban,9.9,35691,0.0,85.0,0.0,0.0,0.0,238.2,0.0,0.0
2010,57,113.0,McLean,11,Central,Mostly Urban,16.5,14732,0.0,84.0,0.0,0.0,0.0,570.2,0.0,0.0
2010,58,115.0,Macon,6,Central,Mostly Urban,15.3,9942,0.0,79.0,0.0,0.0,0.0,794.6,0.0,0.0
2010,59,117.0,Macoupin,7,Central,Mostly Rural,58.5,4358,0.0,16.0,0.0,0.0,0.0,367.1,0.0,0.0
2010,60,119.0,Madison,3,Southern,Mostly Urban,13.3,24261,0.0,125.0,0.0,0.0,0.0,515.2,0.0,0.0
2010,61,121.0,Marion,4,Southern,Mostly Urban,45.1,3674,0.0,52.0,2.0,1.0,0.0,1415.4,54.4,27.2
2010,62,123.0,Marshall,10,Central,Completely Rural,100.0,1156,0.0,30.0,0.0,1.0,0.0,2595.2,0.0,86.5
2010,63,125.0,Mason,8,Central,Mostly Rural,77.5,1377,0.0,22.0,0.0,0.0,0.0,1597.7,0.0,0.0
2010,64,127.0,Massac,1,Southern,Mostly Rural,50.5,1378,0.0,31.0,0.0,0.0,0.0,2249.6,0.0,0.0
2010,65,129.0,Menard,8,Central,Mostly Rural,75.7,1270,0.0,15.0,0.0,0.0,0.0,1181.1,0.0,0.0
2010,66,131.0,Mercer,14,Central,Mostly Rural,77.8,1534,0.0,8.0,0.0,0.0,0.0,521.5,0.0,0.0
2010,67,133.0,Monroe,20,Southern,Mostly Urban,41.4,3416,0.0,13.0,0.0,0.0,0.0,380.6,0.0,0.0
2010,68,135.0,Montgomery,4,Central,Mostly Urban,41.6,2560,0.0,42.0,0.0,9.0,0.0,1640.6,0.0,351.6
2010,69,137.0,Morgan,7,Central,Mostly Urban,36.2,3031,0.0,16.0,0.0,0.0,0.0,527.9,0.0,0.0
2010,70,139.0,Moultrie,6,Central,Mostly Rural,69.2,1453,0.0,10.0,0.0,0.0,0.0,688.2,0.0,0.0
2010,71,141.0,Ogle,15,Northern - Other,Mostly Urban,47.1,5593,0.0,56.0,0.0,0.0,0.0,1001.3,0.0,0.0
2010,72,143.0,Peoria,10,Central,Mostly Urban,14.6,17377,0.0,462.0,0.0,0.0,0.0,2658.7,0.0,0.0
2010,73,145.0,Perry,20,Southern,Mostly Urban,43.6,1833,0.0,6.0,0.0,0.0,0.0,327.3,0.0,0.0
2010,74,147.0,Piatt,6,Central,Mostly Rural,67.7,1686,0.0,6.0,0.0,0.0,0.0,355.9,0.0,0.0
2010,75,149.0,Pike,8,Central,Mostly Rural,72.3,1458,0.0,10.0,0.0,0.0,0.0,685.9,0.0,0.0
2010,76,151.0,Pope,1,Southern,Completely Rural,100.0,323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,77,153.0,Pulaski,1,Southern,Completely Rural,100.0,540,0.0,2.0,0.0,0.0,0.0,370.4,0.0,0.0
2010,78,155.0,Putnam,10,Central,Completely Rural,100.0,538,0.0,9.0,0.0,0.0,0.0,1672.9,0.0,0.0
2010,79,157.0,Randolph,20,Southern,Mostly Urban,42.6,2678,0.0,7.0,0.0,0.0,0.0,261.4,0.0,0.0
2010,80,159.0,Richland,2,Southern,Mostly Urban,43.5,1359,0.0,5.0,0.0,0.0,0.0,367.9,0.0,0.0
2010,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,12801,0.0,75.0,0.0,3.0,0.0,585.9,0.0,23.4
2010,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,27328,0.0,178.0,0.0,0.0,0.0,651.3,0.0,0.0
2010,83,165.0,Saline,1,Southern,Mostly Urban,43.7,2251,0.0,22.0,0.0,0.0,0.0,977.3,0.0,0.0
2010,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,18409,0.0,47.0,0.0,0.0,0.0,255.3,0.0,0.0
2010,85,169.0,Schuyler,8,Central,Mostly Rural,57.6,664,0.0,6.0,0.0,0.0,0.0,903.6,0.0,0.0
2010,87,173.0,Shelby,4,Central,Mostly Rural,77.7,2133,0.0,26.0,0.0,0.0,0.0,1218.9,0.0,0.0
2010,88,175.0,Stark,10,Central,Completely Rural,100.0,614,0.0,7.0,0.0,0.0,0.0,1140.1,0.0,0.0
2010,89,177.0,Stephenson,15,Northern - Other,Mostly Urban,40.1,4385,0.0,101.0,0.0,0.0,0.0,2303.3,0.0,0.0
2010,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,12470,0.0,91.0,0.0,0.0,0.0,729.8,0.0,0.0
2010,91,181.0,Union,1,Southern,Mostly Rural,65.9,1457,0.0,22.0,0.0,0.0,0.0,1510.0,0.0,0.0
2010,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,7900,0.0,172.0,0.0,4.0,0.0,2177.2,0.0,50.6
2010,93,185.0,Wabash,2,Southern,Mostly Urban,38.9,1021,0.0,10.0,0.0,0.0,0.0,979.4,0.0,0.0
2010,94,187.0,Warren,9,Central,Mostly Urban,45.5,1591,0.0,16.0,0.0,0.0,0.0,1005.7,0.0,0.0
2010,95,189.0,Washington,20,Southern,Mostly Rural,73.6,1285,0.0,21.0,0.0,1.0,0.0,1634.2,0.0,77.8
2010,96,191.0,Wayne,2,Southern,Mostly Rural,69.9,1475,0.0,2.0,0.0,0.0,0.0,135.6,0.0,0.0
2010,97,193.0,White,2,Southern,Mostly Rural,62.0,1171,0.0,33.0,0.0,0.0,0.0,2818.1,0.0,0.0
2010,98,195.0,Whiteside,14,Northern - Other,Mostly Urban,37.3,5654,0.0,53.0,0.0,0.0,0.0,937.4,0.0,0.0
2010,99,197.0,Will,12,Northern - Collar,Mostly Urban,3.9,80406,0.0,187.0,0.0,0.0,0.0,232.6,0.0,0.0
2010,100,199.0,Williamson,1,Southern,Mostly Urban,34.8,5643,0.0,38.0,0.0,1.0,0.0,673.4,0.0,17.7
2010,101,201.0,Winnebago,17,Northern - Other,Mostly Urban,7.9,29374,0.0,279.0,0.0,0.0,0.0,949.8,0.0,0.0
2010,102,203.0,Woodford,11,Central,Mostly Rural,54.9,4083,0.0,9.0,0.0,0.0,0.0,220.4,0.0,0.0
2011,1,1.0,Adams,8,Central,Mostly Urban,32.6,6855,,34.0,,0.0,,496.0,,0.0
2011,2,3.0,Alexander,1,Southern,Mostly Rural,61.9,736,,4.0,,0.0,,543.5,,0.0
2011,3,5.0,Bond,3,Southern,Mostly Rural,60.7,1665,,31.0,,0.0,,1861.9,,0.0
2011,4,7.0,Boone,17,Northern - Other,Mostly Urban,19.4,7422,,56.0,,0.0,,754.5,,0.0
2011,5,9.0,Brown,8,Central,Mostly Urban,41.1,468,,2.0,,0.0,,427.4,,0.0
2011,6,11.0,Bureau,13,Central,Mostly Rural,57.4,3745,,33.0,,0.0,,881.2,,0.0
2011,7,13.0,Calhoun,8,Southern,Completely Rural,100.0,505,,0.0,,0.0,,0.0,,0.0
2011,8,15.0,Carroll,15,Northern - Other,Mostly Rural,81.9,1523,,5.0,,0.0,,328.3,,0.0
2011,9,17.0,Cass,8,Central,Mostly Rural,52.1,1530,,67.0,,0.0,,4379.1,,0.0
2011,10,19.0,Champaign,6,Central,Mostly Urban,12.7,17015,,116.0,,0.0,,681.8,,0.0
2011,11,21.0,Christian,4,Central,Mostly Urban,43.5,3523,,30.0,,1.0,,851.5,,28.4
2011,12,23.0,Clark,5,Southern,Mostly Rural,59.5,1752,,11.0,,0.0,,627.9,,0.0
2011,13,25.0,Clay,4,Southern,Mostly Rural,64.7,1399,,13.0,,1.0,,929.2,,71.5
2011,14,27.0,Clinton,4,Southern,Mostly Urban,48.8,4033,,34.0,,0.0,,843.0,,0.0
2011,15,29.0,Coles,5,Central,Mostly Urban,24.3,4416,,37.0,,0.0,,837.9,,0.0
2011,17,33.0,Crawford,2,Southern,Mostly Rural,60.2,1923,,30.0,,0.0,,1560.1,,0.0
2011,18,35.0,Cumberland,5,Southern,Completely Rural,100.0,1176,,1.0,,0.0,,85.0,,0.0
2011,19,37.0,DeKalb,23,Northern - Other,Mostly Urban,20.3,10229,,64.0,,0.0,,625.7,,0.0
2011,20,39.0,De Witt,6,Central,Mostly Urban,48.8,1758,,18.0,,0.0,,1023.9,,0.0
2011,21,41.0,Douglas,6,Central,Mostly Rural,61.6,2242,,7.0,,0.0,,312.2,,0.0
2011,22,43.0,DuPage,18,Northern - Collar,Completely Urban,0.0,107080,,266.0,,181.0,,248.4,,169.0
2011,23,45.0,Edgar,5,Central,Mostly Rural,51.8,1899,,0.0,,0.0,,0.0,,0.0
2011,24,47.0,Edwards,2,Southern,Completely Rural,100.0,704,,2.0,,0.0,,284.1,,0.0
2011,25,49.0,Effingham,4,Southern,Mostly Rural,59.7,3807,,32.0,,0.0,,840.6,,0.0
2011,26,51.0,Fayette,4,Southern,Mostly Rural,67.0,2310,,23.0,,0.0,,995.7,,0.0
2011,27,53.0,Ford,11,Central,Mostly Urban,41.8,1545,,26.0,,0.0,,1682.8,,0.0
2011,28,55.0,Franklin,2,Southern,Mostly Urban,48.6,4209,,0.0,,0.0,,0.0,,0.0
2011,29,57.0,Fulton,9,Central,Mostly Rural,60.0,3636,,14.0,,0.0,,385.0,,0.0
2011,30,59.0,Gallatin,2,Southern,Completely Rural,100.0,500,,7.0,,0.0,,1400.0,,0.0
2011,31,61.0,Greene,7,Central,Mostly Rural,70.8,1486,,2.0,,0.0,,134.6,,0.0
2011,32,63.0,Grundy,13,Northern - Other,Mostly Urban,24.4,6093,,27.0,,0.0,,443.1,,0.0
2011,33,65.0,Hamilton,2,Southern,Mostly Rural,68.1,867,,0.0,,0.0,,0.0,,0.0
2011,34,67.0,Hancock,9,Central,Mostly Rural,71.0,1927,,11.0,,0.0,,570.8,,0.0
2011,35,69.0,Hardin,2,Southern,Completely Rural,100.0,399,,1.0,,0.0,,250.6,,0.0
2011,36,71.0,Henderson,9,Central,Mostly Rural,99.7,753,,3.0,,0.0,,398.4,,0.0
2011,37,73.0,Henry,14,Central,Mostly Rural,50.3,5660,,21.0,,0.0,,371.0,,0.0
2011,38,75.0,Iroquois,21,Central,Mostly Rural,71.7,3414,,42.0,,0.0,,1230.2,,0.0
2011,39,77.0,Jackson,1,Southern,Mostly Urban,37.2,4709,,35.0,,0.0,,743.3,,0.0
2011,40,79.0,Jasper,4,Southern,Mostly Rural,69.9,1010,,3.0,,0.0,,297.0,,0.0
2011,41,81.0,Jefferson,2,Southern,Mostly Rural,58.8,3804,,19.0,,0.0,,499.5,,0.0
2011,42,83.0,Jersey,7,Southern,Mostly Rural,60.6,2472,,16.0,,0.0,,647.2,,0.0
2011,43,85.0,Jo Daviess,15,Northern - Other,Mostly Rural,72.6,2222,,3.0,,0.0,,135.0,,0.0
2011,44,87.0,Johnson,1,Southern,Completely Rural,100.0,1156,,7.0,,0.0,,605.5,,0.0
2011,45,89.0,Kane,16,Northern - Collar,Mostly Urban,3.6,66950,,254.0,,0.0,,379.4,,0.0
2011,46,91.0,Kankakee,21,Central,Mostly Urban,24.5,13040,,83.0,,0.0,,636.5,,0.0
2011,47,93.0,Kendall,23,Northern - Other,Mostly Urban,10.4,15705,,171.0,,2.0,,1088.8,,12.7
2011,48,95.0,Knox,9,Central,Mostly Urban,24.3,5017,,70.0,,0.0,,1395.3,,0.0
2011,49,97.0,Lake,19,Northern - Collar,Mostly Urban,1.3,90901,,498.0,,0.0,,547.8,,0.0
2011,50,99.0,LaSalle,13,Northern - Other,Mostly Urban,30.2,12248,,14.0,,0.0,,114.3,,0.0
2011,51,101.0,Lawrence,2,Southern,Mostly Rural,58.0,1434,,11.0,,0.0,,767.1,,0.0
2011,52,103.0,Lee,15,Northern - Other,Mostly Rural,53.2,3483,,56.0,,0.0,,1607.8,,0.0
2011,53,105.0,Livingston,11,Central,Mostly Urban,40.8,4085,,66.0,,0.0,,1615.7,,0.0
2011,54,107.0,Logan,11,Central,Mostly Urban,39.9,2743,,0.0,,0.0,,0.0,,0.0
2011,55,109.0,McDonough,9,Central,Mostly Urban,29.5,2246,,26.0,,0.0,,1157.6,,0.0
2011,56,111.0,McHenry,22,Northern - Collar,Mostly Urban,9.9,40432,,88.0,,0.0,,217.6,,0.0
2011,57,113.0,McLean,11,Central,Mostly Urban,16.5,16854,,80.0,,0.0,,474.7,,0.0
2011,58,115.0,Macon,6,Central,Mostly Urban,15.3,11258,,79.0,,0.0,,701.7,,0.0
2011,59,117.0,Macoupin,7,Central,Mostly Rural,58.5,4986,,21.0,,0.0,,421.2,,0.0
2011,60,119.0,Madison,3,Southern,Mostly Urban,13.3,27448,,106.0,,0.0,,386.2,,0.0
2011,61,121.0,Marion,4,Southern,Mostly Urban,45.1,4133,,73.0,,1.0,,1766.3,,24.2
2011,62,123.0,Marshall,10,Central,Completely Rural,100.0,1314,,16.0,,0.0,,1217.7,,0.0
2011,63,125.0,Mason,8,Central,Mostly Rural,77.5,1546,,24.0,,0.0,,1552.4,,0.0
2011,64,127.0,Massac,1,Southern,Mostly Rural,50.5,1564,,24.0,,1.0,,1534.5,,63.9
2011,65,129.0,Menard,8,Central,Mostly Rural,75.7,1441,,16.0,,0.0,,1110.3,,0.0
2011,66,131.0,Mercer,14,Central,Mostly Rural,77.8,1756,,6.0,,0.0,,341.7,,0.0
2011,67,133.0,Monroe,20,Southern,Mostly Urban,41.4,3910,,14.0,,0.0,,358.1,,0.0
2011,68,135.0,Montgomery,4,Central,Mostly Urban,41.6,2897,,37.0,,6.0,,1277.2,,207.1
2011,69,137.0,Morgan,7,Central,Mostly Urban,36.2,3504,,7.0,,0.0,,199.8,,0.0
2011,70,139.0,Moultrie,6,Central,Mostly Rural,69.2,1686,,38.0,,0.0,,2253.9,,0.0
2011,71,141.0,Ogle,15,Northern - Other,Mostly Urban,47.1,6357,,36.0,,0.0,,566.3,,0.0
2011,72,143.0,Peoria,10,Central,Mostly Urban,14.6,19767,,477.0,,0.0,,2413.1,,0.0
2011,73,145.0,Perry,20,Southern,Mostly Urban,43.6,2110,,12.0,,0.0,,568.7,,0.0
2011,74,147.0,Piatt,6,Central,Mostly Rural,67.7,1951,,11.0,,0.0,,563.8,,0.0
2011,75,149.0,Pike,8,Central,Mostly Rural,72.3,1695,,12.0,,0.0,,708.0,,0.0
2011,76,151.0,Pope,1,Southern,Completely Rural,100.0,380,,1.0,,0.0,,263.2,,0.0
2011,77,153.0,Pulaski,1,Southern,Completely Rural,100.0,615,,1.0,,0.0,,162.6,,0.0
2011,78,155.0,Putnam,10,Central,Completely Rural,100.0,593,,19.0,,0.0,,3204.0,,0.0
2011,79,157.0,Randolph,20,Southern,Mostly Urban,42.6,3029,,7.0,,0.0,,231.1,,0.0
2011,80,159.0,Richland,2,Southern,Mostly Urban,43.5,1575,,0.0,,0.0,,0.0,,0.0
2011,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,14600,,87.0,,0.0,,595.9,,0.0
2011,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,31000,,149.0,,0.0,,480.6,,0.0
2011,83,165.0,Saline,1,Southern,Mostly Urban,43.7,2601,,28.0,,0.0,,1076.5,,0.0
2011,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,21270,,71.0,,0.0,,333.8,,0.0
2011,85,169.0,Schuyler,8,Central,Mostly Rural,57.6,758,,3.0,,0.0,,395.8,,0.0
2011,87,173.0,Shelby,4,Central,Mostly Rural,77.7,2371,,32.0,,0.0,,1349.6,,0.0
2011,88,175.0,Stark,10,Central,Completely Rural,100.0,671,,13.0,,0.0,,1937.4,,0.0
2011,89,177.0,Stephenson,15,Northern - Other,Mostly Urban,40.1,4972,,122.0,,3.0,,2453.7,,60.3
2011,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,14228,,79.0,,0.0,,555.2,,0.0
2011,91,181.0,Union,1,Southern,Mostly Rural,65.9,1673,,19.0,,0.0,,1135.7,,0.0
2011,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,9046,,184.0,,2.0,,2034.0,,22.1
2011,93,185.0,Wabash,2,Southern,Mostly Urban,38.9,1178,,15.0,,0.0,,1273.3,,0.0
2011,94,187.0,Warren,9,Central,Mostly Urban,45.5,1801,,13.0,,0.0,,721.8,,0.0
2011,95,189.0,Washington,20,Southern,Mostly Rural,73.6,1448,,21.0,,0.0,,1450.3,,0.0
2011,96,191.0,Wayne,2,Southern,Mostly Rural,69.9,1682,,1.0,,0.0,,59.5,,0.0
2011,97,193.0,White,2,Southern,Mostly Rural,62.0,1333,,22.0,,0.0,,1650.4,,0.0
2011,98,195.0,Whiteside,14,Northern - Other,Mostly Urban,37.3,6386,,60.0,,0.0,,939.6,,0.0
2011,99,197.0,Will,12,Northern - Collar,Mostly Urban,3.9,91755,,185.0,,0.0,,201.6,,0.0
2011,100,199.0,Williamson,1,Southern,Mostly Urban,34.8,6442,,17.0,,0.0,,263.9,,0.0
2011,101,201.0,Winnebago,17,Northern - Other,Mostly Urban,7.9,33154,,172.0,,0.0,,518.8,,0.0
2011,102,203.0,Woodford,11,Central,Mostly Rural,54.9,4644,,56.0,,1.0,,1205.9,,21.5
2012,1,1.0,Adams,8,Central,Mostly Urban,32.6,6835,,72.0,,0.0,,1053.4,,0.0
2012,2,3.0,Alexander,1,Southern,Mostly Rural,61.9,718,,10.0,,0.0,,1392.8,,0.0
2012,3,5.0,Bond,3,Southern,Mostly Rural,60.7,1632,,20.0,,0.0,,1225.5,,0.0
2012,4,7.0,Boone,17,Northern - Other,Mostly Urban,19.4,7294,,75.0,,0.0,,1028.2,,0.0
2012,5,9.0,Brown,8,Central,Mostly Urban,41.1,458,,1.0,,0.0,,218.3,,0.0
2012,6,11.0,Bureau,13,Central,Mostly Rural,57.4,3659,,45.0,,0.0,,1229.8,,0.0
2012,7,13.0,Calhoun,8,Southern,Completely Rural,100.0,493,,2.0,,0.0,,405.7,,0.0
2012,8,15.0,Carroll,15,Northern - Other,Mostly Rural,81.9,1503,,8.0,,0.0,,532.3,,0.0
2012,9,17.0,Cass,8,Central,Mostly Rural,52.1,1504,,61.0,,0.0,,4055.9,,0.0
2012,10,19.0,Champaign,6,Central,Mostly Urban,12.7,16921,,119.0,,0.0,,703.3,,0.0
2012,11,21.0,Christian,4,Central,Mostly Urban,43.5,3472,,78.0,,1.0,,2246.5,,28.8
2012,12,23.0,Clark,5,Southern,Mostly Rural,59.5,1768,,21.0,,0.0,,1187.8,,0.0
2012,13,25.0,Clay,4,Southern,Mostly Rural,64.7,1401,,15.0,,0.0,,1070.7,,0.0
2012,14,27.0,Clinton,4,Southern,Mostly Urban,48.8,3940,,12.0,,0.0,,304.6,,0.0
2012,15,29.0,Coles,5,Central,Mostly Urban,24.3,4300,,72.0,,11.0,,1674.4,,255.8
2012,17,33.0,Crawford,2,Southern,Mostly Rural,60.2,1881,,20.0,,0.0,,1063.3,,0.0
2012,18,35.0,Cumberland,5,Southern,Completely Rural,100.0,1151,,16.0,,0.0,,1390.1,,0.0
2012,19,37.0,DeKalb,23,Northern - Other,Mostly Urban,20.3,10308,,144.0,,0.0,,1397.0,,0.0
2012,20,39.0,De Witt,6,Central,Mostly Urban,48.8,1733,,16.0,,0.0,,923.3,,0.0
2012,21,41.0,Douglas,6,Central,Mostly Rural,61.6,2311,,7.0,,0.0,,302.9,,0.0
2012,22,43.0,DuPage,18,Northern - Collar,Completely Urban,0.0,105626,,504.0,,0.0,,477.2,,0.0
2012,23,45.0,Edgar,5,Central,Mostly Rural,51.8,1854,,41.0,,0.0,,2211.4,,0.0
2012,24,47.0,Edwards,2,Southern,Completely Rural,100.0,706,,0.0,,0.0,,0.0,,0.0
2012,25,49.0,Effingham,4,Southern,Mostly Rural,59.7,3760,,34.0,,0.0,,904.3,,0.0
2012,26,51.0,Fayette,4,Southern,Mostly Rural,67.0,2265,,31.0,,0.0,,1368.7,,0.0
2012,27,53.0,Ford,11,Central,Mostly Urban,41.8,1609,,12.0,,0.0,,745.8,,0.0
2012,28,55.0,Franklin,2,Southern,Mostly Urban,48.6,4206,,0.0,,0.0,,0.0,,0.0
2012,29,57.0,Fulton,9,Central,Mostly Rural,60.0,3633,,18.0,,0.0,,495.5,,0.0
2012,30,59.0,Gallatin,2,Southern,Completely Rural,100.0,482,,0.0,,0.0,,0.0,,0.0
2012,31,61.0,Greene,7,Central,Mostly Rural,70.8,1462,,0.0,,0.0,,0.0,,0.0
2012,32,63.0,Grundy,13,Northern - Other,Mostly Urban,24.4,6141,,20.0,,0.0,,325.7,,0.0
2012,33,65.0,Hamilton,2,Southern,Mostly Rural,68.1,876,,0.0,,0.0,,0.0,,0.0
2012,34,67.0,Hancock,9,Central,Mostly Rural,71.0,1889,,8.0,,0.0,,423.5,,0.0
2012,35,69.0,Hardin,2,Southern,Completely Rural,100.0,402,,0.0,,0.0,,0.0,,0.0
2012,36,71.0,Henderson,9,Central,Mostly Rural,99.7,710,,4.0,,0.0,,563.4,,0.0
2012,37,73.0,Henry,14,Central,Mostly Rural,50.3,5557,,25.0,,0.0,,449.9,,0.0
2012,38,75.0,Iroquois,21,Central,Mostly Rural,71.7,3251,,45.0,,0.0,,1384.2,,0.0
2012,39,77.0,Jackson,1,Southern,Mostly Urban,37.2,4706,,38.0,,0.0,,807.5,,0.0
2012,40,79.0,Jasper,4,Southern,Mostly Rural,69.9,1005,,0.0,,0.0,,0.0,,0.0
2012,41,81.0,Jefferson,2,Southern,Mostly Rural,58.8,3782,,24.0,,0.0,,634.6,,0.0
2012,42,83.0,Jersey,7,Southern,Mostly Rural,60.6,2445,,16.0,,0.0,,654.4,,0.0
2012,43,85.0,Jo Daviess,15,Northern - Other,Mostly Rural,72.6,2175,,1.0,,0.0,,46.0,,0.0
2012,44,87.0,Johnson,1,Southern,Completely Rural,100.0,1145,,14.0,,0.0,,1222.7,,0.0
2012,45,89.0,Kane,16,Northern - Collar,Mostly Urban,3.6,66953,,236.0,,0.0,,352.5,,0.0
2012,46,91.0,Kankakee,21,Central,Mostly Urban,24.5,12875,,152.0,,0.0,,1180.6,,0.0
2012,47,93.0,Kendall,23,Northern - Other,Mostly Urban,10.4,15970,,118.0,,1.0,,738.9,,6.3
2012,48,95.0,Knox,9,Central,Mostly Urban,24.3,4917,,55.0,,0.0,,1118.6,,0.0
2012,49,97.0,Lake,19,Northern - Collar,Mostly Urban,1.3,89475,,433.0,,0.0,,483.9,,0.0
2012,50,99.0,LaSalle,13,Northern - Other,Mostly Urban,30.2,12180,,0.0,,0.0,,0.0,,0.0
2012,51,101.0,Lawrence,2,Southern,Mostly Rural,58.0,1444,,6.0,,0.0,,415.5,,0.0
2012,52,103.0,Lee,15,Northern - Other,Mostly Rural,53.2,3425,,41.0,,0.0,,1197.1,,0.0
2012,53,105.0,Livingston,11,Central,Mostly Urban,40.8,4045,,61.0,,0.0,,1508.0,,0.0
2012,54,107.0,Logan,11,Central,Mostly Urban,39.9,2661,,17.0,,0.0,,638.9,,0.0
2012,55,109.0,McDonough,9,Central,Mostly Urban,29.5,2247,,19.0,,0.0,,845.6,,0.0
2012,56,111.0,McHenry,22,Northern - Collar,Mostly Urban,9.9,39831,,89.0,,0.0,,223.4,,0.0
2012,57,113.0,McLean,11,Central,Mostly Urban,16.5,16857,,72.0,,0.0,,427.1,,0.0
2012,58,115.0,Macon,6,Central,Mostly Urban,15.3,11008,,49.0,,0.0,,445.1,,0.0
2012,59,117.0,Macoupin,7,Central,Mostly Rural,58.5,4981,,22.0,,0.0,,441.7,,0.0
2012,60,119.0,Madison,3,Southern,Mostly Urban,13.3,27027,,105.0,,0.0,,388.5,,0.0
2012,61,121.0,Marion,4,Southern,Mostly Urban,45.1,3998,,55.0,,0.0,,1375.7,,0.0
2012,62,123.0,Marshall,10,Central,Completely Rural,100.0,1244,,7.0,,1.0,,562.7,,80.4
2012,63,125.0,Mason,8,Central,Mostly Rural,77.5,1527,,25.0,,0.0,,1637.2,,0.0
2012,64,127.0,Massac,1,Southern,Mostly Rural,50.5,1529,,24.0,,0.0,,1569.7,,0.0
2012,65,129.0,Menard,8,Central,Mostly Rural,75.7,1412,,21.0,,0.0,,1487.3,,0.0
2012,66,131.0,Mercer,14,Central,Mostly Rural,77.8,1754,,15.0,,0.0,,855.2,,0.0
2012,67,133.0,Monroe,20,Southern,Mostly Urban,41.4,3916,,17.0,,1.0,,434.1,,25.5
2012,68,135.0,Montgomery,4,Central,Mostly Urban,41.6,2843,,40.0,,13.0,,1407.0,,457.3
2012,69,137.0,Morgan,7,Central,Mostly Urban,36.2,3464,,7.0,,0.0,,202.1,,0.0
2012,70,139.0,Moultrie,6,Central,Mostly Rural,69.2,1702,,19.0,,0.0,,1116.3,,0.0
2012,71,141.0,Ogle,15,Northern - Other,Mostly Urban,47.1,6151,,44.0,,0.0,,715.3,,0.0
2012,72,143.0,Peoria,10,Central,Mostly Urban,14.6,19478,,453.0,,0.0,,2325.7,,0.0
2012,73,145.0,Perry,20,Southern,Mostly Urban,43.6,2049,,10.0,,0.0,,488.0,,0.0
2012,74,147.0,Piatt,6,Central,Mostly Rural,67.7,1891,,9.0,,0.0,,475.9,,0.0
2012,75,149.0,Pike,8,Central,Mostly Rural,72.3,1684,,20.0,,1.0,,1187.6,,59.4
2012,76,151.0,Pope,1,Southern,Completely Rural,100.0,364,,6.0,,0.0,,1648.4,,0.0
2012,77,153.0,Pulaski,1,Southern,Completely Rural,100.0,603,,1.0,,0.0,,165.8,,0.0
2012,78,155.0,Putnam,10,Central,Completely Rural,100.0,585,,6.0,,0.0,,1025.6,,0.0
2012,79,157.0,Randolph,20,Southern,Mostly Urban,42.6,2952,,6.0,,0.0,,203.3,,0.0
2012,80,159.0,Richland,2,Southern,Mostly Urban,43.5,1622,,2.0,,0.0,,123.3,,0.0
2012,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,14488,,96.0,,0.0,,662.6,,0.0
2012,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,30198,,203.0,,0.0,,672.2,,0.0
2012,83,165.0,Saline,1,Southern,Mostly Urban,43.7,2573,,33.0,,0.0,,1282.5,,0.0
