year,id,fips_number,county_name,judicial_circuit,region,community_type,percent_rural,population,admin,dui,felony,misdemeanor,total,traffic,admin_rate,dui_rate,felony_rate,misdemeanor_rate,total_rate,traffic_rate
1994,65,129.0,Menard,8,Central,Mostly Rural,75.7,14824.0,,,32.0,,62.0,,,,215.9,,418.2,
1994,66,131.0,Mercer,14,Central,Mostly Rural,77.8,21256.0,,,55.0,,81.0,,,,258.8,,381.1,
1994,67,133.0,Monroe,20,Southern,Mostly Urban,41.4,30391.0,,,38.0,,45.0,,,,125.0,,148.1,
1994,68,135.0,Montgomery,4,Central,Mostly Urban,41.6,37873.0,,,78.0,,420.0,,,,206.0,,1109.0,
1994,69,137.0,Morgan,7,Central,Mostly Urban,36.2,45418.0,,,146.0,,283.0,,,,321.5,,623.1,
1994,70,139.0,Moultrie,6,Central,Mostly Rural,69.2,17428.0,,,24.0,,78.0,,,,137.7,,447.6,
1994,71,141.0,Ogle,15,Northern - Other,Mostly Urban,47.1,61400.0,,,118.0,,227.0,,,,192.2,,369.7,
1994,72,143.0,Peoria,10,Central,Mostly Urban,14.6,229238.0,,,1056.0,,1569.0,,,,460.7,,684.4,
1994,73,145.0,Perry,20,Southern,Mostly Urban,43.6,26452.0,,,72.0,,101.0,,,,272.2,,381.8,
1994,74,147.0,Piatt,6,Central,Mostly Rural,67.7,19732.0,,,25.0,,125.0,,,,126.7,,633.5,
1994,75,149.0,Pike,8,Central,Mostly Rural,72.3,21185.0,,,108.0,,303.0,,,,509.8,,1430.3,
1994,76,151.0,Pope,1,Southern,Completely Rural,100.0,5278.0,,,11.0,,21.0,,,,208.4,,397.9,
1994,77,153.0,Pulaski,1,Southern,Completely Rural,100.0,9424.0,,,37.0,,69.0,,,,392.6,,732.2,
1994,78,155.0,Putnam,10,Central,Completely Rural,100.0,7312.0,,,13.0,,85.0,,,,177.8,,1162.5,
1994,79,157.0,Randolph,20,Southern,Mostly Urban,42.6,42048.0,,,92.0,,121.0,,,,218.8,,287.8,
1994,80,159.0,Richland,2,Southern,Mostly Urban,43.5,20589.0,,,24.0,,161.0,,,,116.6,,782.0,
1994,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,186199.0,,,911.0,,1675.0,,,,489.3,,899.6,
1994,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,334742.0,,,854.0,,1344.0,,,,255.1,,401.5,
1994,83,165.0,Saline,1,Southern,Mostly Urban,43.7,33165.0,,,72.0,,363.0,,,,217.1,,1094.5,
1994,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,235219.0,,,495.0,,793.0,,,,210.4,,337.1,
1994,85,169.0,Schuyler,8,Central,Mostly Rural,57.6,9169.0,,,13.0,,44.0,,,,141.8,,479.9,
1994,86,171.0,Scott,7,Central,Completely Rural,100.0,6951.0,,,1.0,,6.0,,,,14.4,,86.3,
1994,87,173.0,Shelby,4,Central,Mostly Rural,77.7,28075.0,,,59.0,,118.0,,,,210.2,,420.3,
1994,88,175.0,Stark,10,Central,Completely Rural,100.0,7954.0,,,35.0,,72.0,,,,440.0,,905.2,
1994,89,177.0,Stephenson,15,Northern - Other,Mostly Urban,40.1,61040.0,,,249.0,,356.0,,,,407.9,,583.2,
1994,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,156191.0,,,328.0,,556.0,,,,210.0,,356.0,
1994,91,181.0,Union,1,Southern,Mostly Rural,65.9,21983.0,,,46.0,,123.0,,,,209.3,,559.5,
1994,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,109288.0,,,402.0,,659.0,,,,367.8,,603.0,
1994,93,185.0,Wabash,2,Southern,Mostly Urban,38.9,16198.0,,,33.0,,65.0,,,,203.7,,401.3,
1994,94,187.0,Warren,9,Central,Mostly Urban,45.5,23536.0,,,69.0,,102.0,,,,293.2,,433.4,
1994,95,189.0,Washington,20,Southern,Mostly Rural,73.6,18723.0,,,26.0,,42.0,,,,138.9,,224.3,
1994,96,191.0,Wayne,2,Southern,Mostly Rural,69.9,21063.0,,,34.0,,103.0,,,,161.4,,489.0,
1994,97,193.0,White,2,Southern,Mostly Rural,62.0,19247.0,,,63.0,,153.0,,,,327.3,,794.9,
1994,98,195.0,Whiteside,14,Northern - Other,Mostly Urban,37.3,75822.0,,,273.0,,426.0,,,,360.1,,561.8,
1994,99,197.0,Will,12,Northern - Collar,Mostly Urban,3.9,517299.0,,,1030.0,,1103.0,,,,199.1,,213.2,
1994,100,199.0,Williamson,1,Southern,Mostly Urban,34.8,73287.0,,,194.0,,562.0,,,,264.7,,766.8,
1994,101,201.0,Winnebago,17,Northern - Other,Mostly Urban,7.9,333726.0,,,1275.0,,3091.0,,,,382.0,,926.2,
1994,102,203.0,Woodford,11,Central,Mostly Rural,54.9,42892.0,,,98.0,,265.0,,,,228.5,,617.8,
1995,1,1.0,Adams,8,Central,Mostly Urban,32.6,85268.0,,,271.0,,370.0,,,,317.8,,433.9,
1995,2,3.0,Alexander,1,Southern,Mostly Rural,61.9,12641.0,,,107.0,,158.0,,,,846.5,,1249.9,
1995,3,5.0,Bond,3,Southern,Mostly Rural,60.7,20802.0,,,68.0,,136.0,,,,326.9,,653.8,
1995,4,7.0,Boone,17,Northern - Other,Mostly Urban,19.4,46777.0,,,118.0,,351.0,,,,252.3,,750.4,
1995,5,9.0,Brown,8,Central,Mostly Urban,41.1,7611.0,,,15.0,,34.0,,,,197.1,,446.7,
1995,6,11.0,Bureau,13,Central,Mostly Rural,57.4,44722.0,,,46.0,,102.0,,,,102.9,,228.1,
1995,7,13.0,Calhoun,8,Southern,Completely Rural,100.0,6215.0,,,18.0,,43.0,,,,289.6,,691.9,
1995,8,15.0,Carroll,15,Northern - Other,Mostly Rural,81.9,20822.0,,,46.0,,86.0,,,,220.9,,413.0,
1995,9,17.0,Cass,8,Central,Mostly Rural,52.1,16780.0,,,62.0,,136.0,,,,369.5,,810.5,
1995,10,19.0,Champaign,6,Central,Mostly Urban,12.7,209042.0,,,588.0,,978.0,,,,281.3,,467.8,
1995,11,21.0,Christian,4,Central,Mostly Urban,43.5,44014.0,,,166.0,,456.0,,,,377.2,,1036.0,
1995,12,23.0,Clark,5,Southern,Mostly Rural,59.5,20449.0,,,36.0,,53.0,,,,176.0,,259.2,
1995,13,25.0,Clay,4,Southern,Mostly Rural,64.7,17982.0,,,61.0,,226.0,,,,339.2,,1256.8,
1995,14,27.0,Clinton,4,Southern,Mostly Urban,48.8,43794.0,,,58.0,,175.0,,,,132.4,,399.6,
1995,15,29.0,Coles,5,Central,Mostly Urban,24.3,63230.0,,,163.0,,319.0,,,,257.8,,504.5,
1995,16,31.0,Cook,co,Northern - Cook,Completely Urban,0.0,6577897.0,,,23041.0,,35602.0,,,,350.3,,541.2,
1995,17,33.0,Crawford,2,Southern,Mostly Rural,60.2,25496.0,,,93.0,,212.0,,,,364.8,,831.5,
1995,18,35.0,Cumberland,5,Southern,Completely Rural,100.0,13958.0,,,16.0,,29.0,,,,114.6,,207.8,
1995,19,37.0,DeKalb,23,Northern - Other,Mostly Urban,20.3,100748.0,,,180.0,,301.0,,,,178.7,,298.8,
1995,20,39.0,De Witt,6,Central,Mostly Urban,48.8,20846.0,,,28.0,,126.0,,,,134.3,,604.4,
1995,21,41.0,Douglas,6,Central,Mostly Rural,61.6,24988.0,,,51.0,,174.0,,,,204.1,,696.3,
1995,22,43.0,DuPage,18,Northern - Collar,Completely Urban,0.0,1073568.0,,,1415.0,,2239.0,,,,131.8,,208.6,
1995,23,45.0,Edgar,5,Central,Mostly Rural,51.8,24840.0,,,145.0,,246.0,,,,583.7,,990.3,
1995,24,47.0,Edwards,2,Southern,Completely Rural,100.0,8918.0,,,26.0,,121.0,,,,291.5,,1356.8,
1995,25,49.0,Effingham,4,Southern,Mostly Rural,59.7,42421.0,,,136.0,,386.0,,,,320.6,,909.9,
1995,26,51.0,Fayette,4,Southern,Mostly Rural,67.0,26197.0,,,95.0,,264.0,,,,362.6,,1007.7,
1995,27,53.0,Ford,11,Central,Mostly Urban,41.8,17747.0,,,39.0,,157.0,,,,219.8,,884.7,
1995,28,55.0,Franklin,2,Southern,Mostly Urban,48.6,48918.0,,,142.0,,328.0,,,,290.3,,670.5,
1995,29,57.0,Fulton,9,Central,Mostly Rural,60.0,46940.0,,,146.0,,239.0,,,,311.0,,509.2,
1995,30,59.0,Gallatin,2,Southern,Completely Rural,100.0,8113.0,,,35.0,,53.0,,,,431.4,,653.3,
1995,31,61.0,Greene,7,Central,Mostly Rural,70.8,18909.0,,,22.0,,138.0,,,,116.3,,729.8,
1995,32,63.0,Grundy,13,Northern - Other,Mostly Urban,24.4,44109.0,,,99.0,,135.0,,,,224.4,,306.1,
1995,33,65.0,Hamilton,2,Southern,Mostly Rural,68.1,10569.0,,,16.0,,67.0,,,,151.4,,633.9,
1995,34,67.0,Hancock,9,Central,Mostly Rural,71.0,26033.0,,,36.0,,39.0,,,,138.3,,149.8,
1995,35,69.0,Hardin,2,Southern,Completely Rural,100.0,6122.0,,,27.0,,78.0,,,,441.0,,1274.1,
1995,36,71.0,Henderson,9,Central,Mostly Rural,99.7,10170.0,,,7.0,,12.0,,,,68.8,,118.0,
1995,37,73.0,Henry,14,Central,Mostly Rural,50.3,63899.0,,,119.0,,197.0,,,,186.2,,308.3,
1995,38,75.0,Iroquois,21,Central,Mostly Rural,71.7,39195.0,,,113.0,,225.0,,,,288.3,,574.1,
1995,39,77.0,Jackson,1,Southern,Mostly Urban,37.2,72438.0,,,398.0,,661.0,,,,549.4,,912.5,
1995,40,79.0,Jasper,4,Southern,Mostly Rural,69.9,13227.0,,,41.0,,98.0,,,,310.0,,740.9,
1995,41,81.0,Jefferson,2,Southern,Mostly Rural,58.8,48904.0,,,141.0,,263.0,,,,288.3,,537.8,
1995,42,83.0,Jersey,7,Southern,Mostly Rural,60.6,26439.0,,,29.0,,90.0,,,,109.7,,340.4,
1995,43,85.0,Jo Daviess,15,Northern - Other,Mostly Rural,72.6,27488.0,,,18.0,,102.0,,,,65.5,,371.1,
1995,44,87.0,Johnson,1,Southern,Completely Rural,100.0,14588.0,,,22.0,,62.0,,,,150.8,,425.0,
1995,45,89.0,Kane,16,Northern - Collar,Mostly Urban,3.6,459738.0,,,1098.0,,1475.0,,,,238.8,,320.8,
1995,46,91.0,Kankakee,21,Central,Mostly Urban,24.5,128953.0,,,369.0,,413.0,,,,286.2,,320.3,
1995,47,93.0,Kendall,23,Northern - Other,Mostly Urban,10.4,57581.0,,,127.0,,297.0,,,,220.6,,515.8,
1995,48,95.0,Knox,9,Central,Mostly Urban,24.3,68571.0,,,216.0,,293.0,,,,315.0,,427.3,
1995,49,97.0,Lake,19,Northern - Collar,Mostly Urban,1.3,740426.0,,,1417.0,,2179.0,,,,191.4,,294.3,
1995,50,99.0,LaSalle,13,Northern - Other,Mostly Urban,30.2,136572.0,,,362.0,,511.0,,,,265.1,,374.2,
1995,51,101.0,Lawrence,2,Southern,Mostly Rural,58.0,19763.0,,,32.0,,76.0,,,,161.9,,384.6,
1995,52,103.0,Lee,15,Northern - Other,Mostly Rural,53.2,44680.0,,,163.0,,334.0,,,,364.8,,747.5,
1995,53,105.0,Livingston,11,Central,Mostly Urban,40.8,49933.0,,,86.0,,130.0,,,,172.2,,260.3,
1995,54,107.0,Logan,11,Central,Mostly Urban,39.9,37984.0,,,104.0,,262.0,,,,273.8,,689.8,
1995,55,109.0,McDonough,9,Central,Mostly Urban,29.5,39514.0,,,61.0,,85.0,,,,154.4,,215.1,
1995,56,111.0,McHenry,22,Northern - Collar,Mostly Urban,9.9,294013.0,,,430.0,,637.0,,,,146.3,,216.7,
1995,57,113.0,McLean,11,Central,Mostly Urban,16.5,172927.0,,,523.0,,970.0,,,,302.4,,560.9,
1995,58,115.0,Macon,6,Central,Mostly Urban,15.3,145814.0,,,749.0,,925.0,,,,513.7,,634.4,
1995,59,117.0,Macoupin,7,Central,Mostly Rural,58.5,60344.0,,,104.0,,616.0,,,,172.3,,1020.8,
1995,60,119.0,Madison,3,Southern,Mostly Urban,13.3,318729.0,,,954.0,,1144.0,,,,299.3,,358.9,
1995,61,121.0,Marion,4,Southern,Mostly Urban,45.1,52403.0,,,230.0,,760.0,,,,438.9,,1450.3,
1995,62,123.0,Marshall,10,Central,Completely Rural,100.0,15904.0,,,49.0,,119.0,,,,308.1,,748.2,
1995,63,125.0,Mason,8,Central,Mostly Rural,77.5,20282.0,,,88.0,,147.0,,,,433.9,,724.8,
1995,64,127.0,Massac,1,Southern,Mostly Rural,50.5,18538.0,,,62.0,,163.0,,,,334.4,,879.3,
1995,65,129.0,Menard,8,Central,Mostly Rural,75.7,15097.0,,,30.0,,53.0,,,,198.7,,351.1,
1995,66,131.0,Mercer,14,Central,Mostly Rural,77.8,21240.0,,,50.0,,76.0,,,,235.4,,357.8,
1995,67,133.0,Monroe,20,Southern,Mostly Urban,41.4,31113.0,,,37.0,,44.0,,,,118.9,,141.4,
1995,68,135.0,Montgomery,4,Central,Mostly Urban,41.6,37903.0,,,78.0,,340.0,,,,205.8,,897.0,
1995,69,137.0,Morgan,7,Central,Mostly Urban,36.2,45328.0,,,152.0,,287.0,,,,335.3,,633.2,
1995,70,139.0,Moultrie,6,Central,Mostly Rural,69.2,17537.0,,,32.0,,107.0,,,,182.5,,610.1,
1995,71,141.0,Ogle,15,Northern - Other,Mostly Urban,47.1,61995.0,,,95.0,,185.0,,,,153.2,,298.4,
1995,72,143.0,Peoria,10,Central,Mostly Urban,14.6,230161.0,,,1208.0,,1779.0,,,,524.8,,772.9,
1995,73,145.0,Perry,20,Southern,Mostly Urban,43.6,26402.0,,,65.0,,93.0,,,,246.2,,352.2,
1995,74,147.0,Piatt,6,Central,Mostly Rural,67.7,19896.0,,,26.0,,110.0,,,,130.7,,552.9,
1995,75,149.0,Pike,8,Central,Mostly Rural,72.3,21298.0,,,116.0,,350.0,,,,544.7,,1643.3,
1995,76,151.0,Pope,1,Southern,Completely Rural,100.0,5324.0,,,8.0,,22.0,,,,150.3,,413.2,
1995,77,153.0,Pulaski,1,Southern,Completely Rural,100.0,9505.0,,,39.0,,68.0,,,,410.3,,715.4,
1995,78,155.0,Putnam,10,Central,Completely Rural,100.0,7261.0,,,18.0,,99.0,,,,247.9,,1363.4,
1995,79,157.0,Randolph,20,Southern,Mostly Urban,42.6,41890.0,,,85.0,,106.0,,,,202.9,,253.0,
1995,80,159.0,Richland,2,Southern,Mostly Urban,43.5,20475.0,,,39.0,,231.0,,,,190.5,,1128.2,
1995,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,185821.0,,,1036.0,,1874.0,,,,557.5,,1008.5,
1995,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,333457.0,,,891.0,,1217.0,,,,267.2,,365.0,
1995,83,165.0,Saline,1,Southern,Mostly Urban,43.7,32981.0,,,88.0,,294.0,,,,266.8,,891.4,
1995,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,235590.0,,,578.0,,867.0,,,,245.3,,368.0,
1995,85,169.0,Schuyler,8,Central,Mostly Rural,57.6,9297.0,,,17.0,,51.0,,,,182.9,,548.6,
1995,86,171.0,Scott,7,Central,Completely Rural,100.0,6957.0,,,3.0,,15.0,,,,43.1,,215.6,
1995,87,173.0,Shelby,4,Central,Mostly Rural,77.7,28300.0,,,41.0,,131.0,,,,144.9,,462.9,
1995,88,175.0,Stark,10,Central,Completely Rural,100.0,7993.0,,,28.0,,97.0,,,,350.3,,1213.6,
1995,89,177.0,Stephenson,15,Northern - Other,Mostly Urban,40.1,60993.0,,,310.0,,428.0,,,,508.3,,701.7,
1995,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,158572.0,,,372.0,,659.0,,,,234.6,,415.6,
1995,91,181.0,Union,1,Southern,Mostly Rural,65.9,22152.0,,,52.0,,132.0,,,,234.7,,595.9,
1995,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,107603.0,,,357.0,,664.0,,,,331.8,,617.1,
1995,93,185.0,Wabash,2,Southern,Mostly Urban,38.9,16278.0,,,23.0,,49.0,,,,141.3,,301.0,
1995,94,187.0,Warren,9,Central,Mostly Urban,45.5,23529.0,,,64.0,,86.0,,,,272.0,,365.5,
1995,95,189.0,Washington,20,Southern,Mostly Rural,73.6,18805.0,,,32.0,,54.0,,,,170.2,,287.2,
1995,96,191.0,Wayne,2,Southern,Mostly Rural,69.9,21088.0,,,63.0,,132.0,,,,298.7,,625.9,
1995,97,193.0,White,2,Southern,Mostly Rural,62.0,19233.0,,,73.0,,175.0,,,,379.6,,909.9,
1995,98,195.0,Whiteside,14,Northern - Other,Mostly Urban,37.3,75824.0,,,303.0,,465.0,,,,399.6,,613.3,
1995,99,197.0,Will,12,Northern - Collar,Mostly Urban,3.9,537965.0,,,1101.0,,1163.0,,,,204.7,,216.2,
1995,100,199.0,Williamson,1,Southern,Mostly Urban,34.8,73885.0,,,186.0,,535.0,,,,251.7,,724.1,
1995,101,201.0,Winnebago,17,Northern - Other,Mostly Urban,7.9,336787.0,,,1432.0,,3191.0,,,,425.2,,947.5,
1995,102,203.0,Woodford,11,Central,Mostly Rural,54.9,43560.0,,,86.0,,317.0,,,,197.4,,727.7,
1996,1,1.0,Adams,8,Central,Mostly Urban,32.6,85309.0,,,339.0,,492.0,,,,397.4,,576.7,
1996,2,3.0,Alexander,1,Southern,Mostly Rural,61.9,12473.0,,,94.0,,165.0,,,,753.6,,1322.9,
1996,3,5.0,Bond,3,Southern,Mostly Rural,60.7,21005.0,,,57.0,,125.0,,,,271.4,,595.1,
1996,4,7.0,Boone,17,Northern - Other,Mostly Urban,19.4,48550.0,,,134.0,,374.0,,,,276.0,,770.3,
1996,5,9.0,Brown,8,Central,Mostly Urban,41.1,7973.0,,,16.0,,47.0,,,,200.7,,589.5,
1996,6,11.0,Bureau,13,Central,Mostly Rural,57.4,44445.0,,,60.0,,156.0,,,,135.0,,351.0,
1996,7,13.0,Calhoun,8,Southern,Completely Rural,100.0,6294.0,,,14.0,,42.0,,,,222.4,,667.3,
1996,8,15.0,Carroll,15,Northern - Other,Mostly Rural,81.9,20896.0,,,39.0,,95.0,,,,186.6,,454.6,
1996,9,17.0,Cass,8,Central,Mostly Rural,52.1,16859.0,,,52.0,,123.0,,,,308.4,,729.6,
1996,10,19.0,Champaign,6,Central,Mostly Urban,12.7,211557.0,,,630.0,,1059.0,,,,297.8,,500.6,
1996,11,21.0,Christian,4,Central,Mostly Urban,43.5,43984.0,,,167.0,,519.0,,,,379.7,,1180.0,
1996,12,23.0,Clark,5,Southern,Mostly Rural,59.5,20643.0,,,38.0,,44.0,,,,184.1,,213.1,
1996,13,25.0,Clay,4,Southern,Mostly Rural,64.7,17974.0,,,50.0,,202.0,,,,278.2,,1123.8,
1996,14,27.0,Clinton,4,Southern,Mostly Urban,48.8,43860.0,,,67.0,,190.0,,,,152.8,,433.2,
1996,15,29.0,Coles,5,Central,Mostly Urban,24.3,63438.0,,,167.0,,312.0,,,,263.2,,491.8,
1996,16,31.0,Cook,co,Northern - Cook,Completely Urban,0.0,6614328.0,,,23525.0,,36516.0,,,,355.7,,552.1,
1996,17,33.0,Crawford,2,Southern,Mostly Rural,60.2,25532.0,,,100.0,,249.0,,,,391.7,,975.2,
1996,18,35.0,Cumberland,5,Southern,Completely Rural,100.0,14082.0,,,18.0,,33.0,,,,127.8,,234.3,
1996,19,37.0,DeKalb,23,Northern - Other,Mostly Urban,20.3,102330.0,,,201.0,,310.0,,,,196.4,,302.9,
1996,20,39.0,De Witt,6,Central,Mostly Urban,48.8,20731.0,,,56.0,,162.0,,,,270.1,,781.4,
1996,21,41.0,Douglas,6,Central,Mostly Rural,61.6,24991.0,,,60.0,,194.0,,,,240.1,,776.3,
1996,22,43.0,DuPage,18,Northern - Collar,Completely Urban,0.0,1084794.0,,,1394.0,,2148.0,,,,128.5,,198.0,
1996,23,45.0,Edgar,5,Central,Mostly Rural,51.8,25041.0,,,169.0,,317.0,,,,674.9,,1265.9,
1996,24,47.0,Edwards,2,Southern,Completely Rural,100.0,8806.0,,,25.0,,112.0,,,,283.9,,1271.9,
1996,25,49.0,Effingham,4,Southern,Mostly Rural,59.7,42872.0,,,132.0,,459.0,,,,307.9,,1070.6,
1996,26,51.0,Fayette,4,Southern,Mostly Rural,67.0,26415.0,,,74.0,,233.0,,,,280.1,,882.1,
1996,27,53.0,Ford,11,Central,Mostly Urban,41.8,17785.0,,,44.0,,188.0,,,,247.4,,1057.1,
1996,28,55.0,Franklin,2,Southern,Mostly Urban,48.6,49086.0,,,174.0,,435.0,,,,354.5,,886.2,
1996,29,57.0,Fulton,9,Central,Mostly Rural,60.0,47304.0,,,130.0,,258.0,,,,274.8,,545.4,
1996,30,59.0,Gallatin,2,Southern,Completely Rural,100.0,8090.0,,,24.0,,41.0,,,,296.7,,506.8,
1996,31,61.0,Greene,7,Central,Mostly Rural,70.8,18803.0,,,16.0,,161.0,,,,85.1,,856.2,
1996,32,63.0,Grundy,13,Northern - Other,Mostly Urban,24.4,44839.0,,,90.0,,124.0,,,,200.7,,276.5,
1996,33,65.0,Hamilton,2,Southern,Mostly Rural,68.1,10603.0,,,22.0,,69.0,,,,207.5,,650.8,
1996,34,67.0,Hancock,9,Central,Mostly Rural,71.0,25867.0,,,27.0,,32.0,,,,104.4,,123.7,
1996,35,69.0,Hardin,2,Southern,Completely Rural,100.0,6005.0,,,26.0,,84.0,,,,433.0,,1398.8,
1996,36,71.0,Henderson,9,Central,Mostly Rural,99.7,10155.0,,,18.0,,31.0,,,,177.3,,305.3,
1996,37,73.0,Henry,14,Central,Mostly Rural,50.3,63761.0,,,137.0,,220.0,,,,214.9,,345.0,
1996,38,75.0,Iroquois,21,Central,Mostly Rural,71.7,39426.0,,,131.0,,221.0,,,,332.3,,560.5,
1996,39,77.0,Jackson,1,Southern,Mostly Urban,37.2,72206.0,,,449.0,,687.0,,,,621.8,,951.4,
1996,40,79.0,Jasper,4,Southern,Mostly Rural,69.9,13161.0,,,54.0,,135.0,,,,410.3,,1025.8,
1996,41,81.0,Jefferson,2,Southern,Mostly Rural,58.8,49012.0,,,192.0,,307.0,,,,391.7,,626.4,
1996,42,83.0,Jersey,7,Southern,Mostly Rural,60.6,26554.0,,,50.0,,111.0,,,,188.3,,418.0,
1996,43,85.0,Jo Daviess,15,Northern - Other,Mostly Rural,72.6,27439.0,,,24.0,,128.0,,,,87.5,,466.5,
1996,44,87.0,Johnson,1,Southern,Completely Rural,100.0,14850.0,,,28.0,,54.0,,,,188.6,,363.6,
1996,45,89.0,Kane,16,Northern - Collar,Mostly Urban,3.6,472946.0,,,1163.0,,1541.0,,,,245.9,,325.8,
1996,46,91.0,Kankakee,21,Central,Mostly Urban,24.5,129372.0,,,373.0,,414.0,,,,288.3,,320.0,
1996,47,93.0,Kendall,23,Northern - Other,Mostly Urban,10.4,60571.0,,,138.0,,283.0,,,,227.8,,467.2,
1996,48,95.0,Knox,9,Central,Mostly Urban,24.3,68316.0,,,206.0,,316.0,,,,301.5,,462.6,
1996,49,97.0,Lake,19,Northern - Collar,Mostly Urban,1.3,761306.0,,,1549.0,,2466.0,,,,203.5,,323.9,
1996,50,99.0,LaSalle,13,Northern - Other,Mostly Urban,30.2,137425.0,,,429.0,,604.0,,,,312.2,,439.5,
1996,51,101.0,Lawrence,2,Southern,Mostly Rural,58.0,19576.0,,,51.0,,110.0,,,,260.5,,561.9,
1996,52,103.0,Lee,15,Northern - Other,Mostly Rural,53.2,44642.0,,,150.0,,345.0,,,,336.0,,772.8,
1996,53,105.0,Livingston,11,Central,Mostly Urban,40.8,49217.0,,,89.0,,127.0,,,,180.8,,258.0,
1996,54,107.0,Logan,11,Central,Mostly Urban,39.9,37824.0,,,116.0,,225.0,,,,306.7,,594.9,
1996,55,109.0,McDonough,9,Central,Mostly Urban,29.5,39427.0,,,73.0,,93.0,,,,185.2,,235.9,
1996,56,111.0,McHenry,22,Northern - Collar,Mostly Urban,9.9,303668.0,,,402.0,,658.0,,,,132.4,,216.7,
1996,57,113.0,McLean,11,Central,Mostly Urban,16.5,174722.0,,,545.0,,966.0,,,,311.9,,552.9,
1996,58,115.0,Macon,6,Central,Mostly Urban,15.3,144807.0,,,993.0,,1180.0,,,,685.7,,814.9,
1996,59,117.0,Macoupin,7,Central,Mostly Rural,58.5,60641.0,,,132.0,,728.0,,,,217.7,,1200.5,
1996,60,119.0,Madison,3,Southern,Mostly Urban,13.3,319374.0,,,952.0,,1126.0,,,,298.1,,352.6,
1996,61,121.0,Marion,4,Southern,Mostly Urban,45.1,52583.0,,,233.0,,757.0,,,,443.1,,1439.6,
1996,62,123.0,Marshall,10,Central,Completely Rural,100.0,15914.0,,,46.0,,129.0,,,,289.1,,810.6,
1996,63,125.0,Mason,8,Central,Mostly Rural,77.5,20162.0,,,93.0,,154.0,,,,461.3,,763.8,
1996,64,127.0,Massac,1,Southern,Mostly Rural,50.5,18616.0,,,67.0,,129.0,,,,359.9,,693.0,
1996,65,129.0,Menard,8,Central,Mostly Rural,75.7,15282.0,,,35.0,,75.0,,,,229.0,,490.8,
1996,66,131.0,Mercer,14,Central,Mostly Rural,77.8,21156.0,,,51.0,,73.0,,,,241.1,,345.1,
1996,67,133.0,Monroe,20,Southern,Mostly Urban,41.4,31886.0,,,39.0,,44.0,,,,122.3,,138.0,
1996,68,135.0,Montgomery,4,Central,Mostly Urban,41.6,37860.0,,,93.0,,393.0,,,,245.6,,1038.0,
1996,69,137.0,Morgan,7,Central,Mostly Urban,36.2,45357.0,,,145.0,,268.0,,,,319.7,,590.9,
1996,70,139.0,Moultrie,6,Central,Mostly Rural,69.2,17629.0,,,34.0,,114.0,,,,192.9,,646.7,
1996,71,141.0,Ogle,15,Northern - Other,Mostly Urban,47.1,62856.0,,,91.0,,194.0,,,,144.8,,308.6,
1996,72,143.0,Peoria,10,Central,Mostly Urban,14.6,229997.0,,,1156.0,,1803.0,,,,502.6,,783.9,
1996,73,145.0,Perry,20,Southern,Mostly Urban,43.6,26546.0,,,55.0,,101.0,,,,207.2,,380.5,
1996,74,147.0,Piatt,6,Central,Mostly Rural,67.7,20023.0,,,30.0,,154.0,,,,149.8,,769.1,
1996,75,149.0,Pike,8,Central,Mostly Rural,72.3,21352.0,,,129.0,,237.0,,,,604.2,,1110.0,
1996,76,151.0,Pope,1,Southern,Completely Rural,100.0,5302.0,,,16.0,,76.0,,,,301.8,,1433.4,
1996,77,153.0,Pulaski,1,Southern,Completely Rural,100.0,9424.0,,,38.0,,70.0,,,,403.2,,742.8,
1996,78,155.0,Putnam,10,Central,Completely Rural,100.0,7282.0,,,17.0,,93.0,,,,233.5,,1277.1,
1996,79,157.0,Randolph,20,Southern,Mostly Urban,42.6,41612.0,,,87.0,,112.0,,,,209.1,,269.2,
1996,80,159.0,Richland,2,Southern,Mostly Urban,43.5,20365.0,,,32.0,,228.0,,,,157.1,,1119.6,
1996,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,184848.0,,,1150.0,,2071.0,,,,622.1,,1120.4,
1996,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,332467.0,,,896.0,,1178.0,,,,269.5,,354.3,
1996,83,165.0,Saline,1,Southern,Mostly Urban,43.7,33210.0,,,99.0,,292.0,,,,298.1,,879.3,
1996,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,236045.0,,,603.0,,868.0,,,,255.5,,367.7,
1996,85,169.0,Schuyler,8,Central,Mostly Rural,57.6,9162.0,,,19.0,,64.0,,,,207.4,,698.5,
1996,86,171.0,Scott,7,Central,Completely Rural,100.0,6894.0,,,6.0,,15.0,,,,87.0,,217.6,
1996,87,173.0,Shelby,4,Central,Mostly Rural,77.7,28574.0,,,35.0,,130.0,,,,122.5,,455.0,
