year,id,fips_number,county_name,judicial_circuit,region,community_type,percent_rural,population,total,total_rate
2005,52,103.0,Lee,15,Northern - Other,Mostly Rural,53.2,34863,111.0,318.4
2005,53,105.0,Livingston,11,Central,Mostly Urban,40.8,38236,589.0,1540.4
2005,54,107.0,Logan,11,Central,Mostly Urban,39.9,30211,677.0,2240.9
2005,55,109.0,McDonough,9,Central,Mostly Urban,29.5,32930,86.0,261.2
2005,56,111.0,McHenry,22,Northern - Collar,Mostly Urban,9.9,301741,558.0,184.9
2005,57,113.0,McLean,11,Central,Mostly Urban,16.5,159374,1105.0,693.3
2005,58,115.0,Macon,6,Central,Mostly Urban,15.3,109582,2072.0,1890.8
2005,59,117.0,Macoupin,7,Central,Mostly Rural,58.5,48416,173.0,357.3
2005,60,119.0,Madison,3,Southern,Mostly Urban,13.3,264911,2560.0,966.4
2005,61,121.0,Marion,4,Southern,Mostly Urban,45.1,39688,128.0,322.5
2005,62,123.0,Marshall,10,Central,Completely Rural,100.0,12934,40.0,309.3
2005,63,125.0,Mason,8,Central,Mostly Rural,77.5,15450,82.0,530.7
2005,64,127.0,Massac,1,Southern,Mostly Rural,50.5,15211,113.0,742.9
2005,65,129.0,Menard,8,Central,Mostly Rural,75.7,12394,36.0,290.5
2005,66,131.0,Mercer,14,Central,Mostly Rural,77.8,16554,27.0,163.1
2005,67,133.0,Monroe,20,Southern,Mostly Urban,41.4,31300,26.0,83.1
2005,68,135.0,Montgomery,4,Central,Mostly Urban,41.6,29958,139.0,464.0
2005,69,137.0,Morgan,7,Central,Mostly Urban,36.2,35662,178.0,499.1
2005,70,139.0,Moultrie,6,Central,Mostly Rural,69.2,14338,54.0,376.6
2005,71,141.0,Ogle,15,Northern - Other,Mostly Urban,47.1,53935,242.0,448.7
2005,72,143.0,Peoria,10,Central,Mostly Urban,14.6,182105,2831.0,1554.6
2005,73,145.0,Perry,20,Southern,Mostly Urban,43.6,22569,38.0,168.4
2005,74,147.0,Piatt,6,Central,Mostly Rural,67.7,16495,93.0,563.8
2005,75,149.0,Pike,8,Central,Mostly Rural,72.3,16719,21.0,125.6
2005,76,151.0,Pope,1,Southern,Completely Rural,100.0,4107,8.0,194.8
2005,77,153.0,Pulaski,1,Southern,Completely Rural,100.0,6663,1.0,15.0
2005,78,155.0,Putnam,10,Central,Completely Rural,100.0,5973,0.0,0.0
2005,79,157.0,Randolph,20,Southern,Mostly Urban,42.6,33015,66.0,199.9
2005,80,159.0,Richland,2,Southern,Mostly Urban,43.5,15841,24.0,151.5
2005,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,146451,1294.0,883.6
2005,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,258849,1366.0,527.7
2005,83,165.0,Saline,1,Southern,Mostly Urban,43.7,25961,193.0,743.4
2005,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,192622,4942.0,2565.6
2005,85,169.0,Schuyler,8,Central,Mostly Rural,57.6,7065,15.0,212.3
2005,86,171.0,Scott,7,Central,Completely Rural,100.0,5333,0.0,0.0
2005,87,173.0,Shelby,4,Central,Mostly Rural,77.7,22033,38.0,172.5
2005,88,175.0,Stark,10,Central,Completely Rural,100.0,6094,21.0,344.6
2005,89,177.0,Stephenson,15,Northern - Other,Mostly Urban,40.1,47290,896.0,1894.7
2005,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,129176,1257.0,973.1
2005,91,181.0,Union,1,Southern,Mostly Rural,65.9,18100,19.0,105.0
2005,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,81696,1031.0,1262.0
2005,93,185.0,Wabash,2,Southern,Mostly Urban,38.9,12412,0.0,0.0
2005,94,187.0,Warren,9,Central,Mostly Urban,45.5,17704,98.0,553.5
2005,95,189.0,Washington,20,Southern,Mostly Rural,73.6,14820,9.0,60.7
2005,96,191.0,Wayne,2,Southern,Mostly Rural,69.9,16640,29.0,174.3
2005,97,193.0,White,2,Southern,Mostly Rural,62.0,14975,37.0,247.1
2005,98,195.0,Whiteside,14,Northern - Other,Mostly Urban,37.3,59175,379.0,640.5
2005,99,197.0,Will,12,Northern - Collar,Mostly Urban,3.9,631397,2030.0,321.5
2005,100,199.0,Williamson,1,Southern,Mostly Urban,34.8,63493,357.0,562.3
2005,101,201.0,Winnebago,17,Northern - Other,Mostly Urban,7.9,289422,210.0,72.6
2005,102,203.0,Woodford,11,Central,Mostly Rural,54.9,37025,67.0,181.0
2006,1,1.0,Adams,8,Central,Mostly Urban,32.6,66922,435.0,650.0
2006,2,3.0,Alexander,1,Southern,Mostly Rural,61.9,8410,53.0,630.2
2006,3,5.0,Bond,3,Southern,Mostly Rural,60.7,18143,19.0,104.7
2006,4,7.0,Boone,17,Northern - Other,Mostly Urban,19.4,51472,187.0,363.3
2006,5,9.0,Brown,8,Central,Mostly Urban,41.1,6601,0.0,0.0
2006,6,11.0,Bureau,13,Central,Mostly Rural,57.4,34914,71.0,203.4
2006,7,13.0,Calhoun,8,Southern,Completely Rural,100.0,5121,0.0,0.0
2006,8,15.0,Carroll,15,Northern - Other,Mostly Rural,81.9,15972,31.0,194.1
2006,9,17.0,Cass,8,Central,Mostly Rural,52.1,13529,34.0,251.3
2006,10,19.0,Champaign,6,Central,Mostly Urban,12.7,190599,3575.0,1875.7
2006,11,21.0,Christian,4,Central,Mostly Urban,43.5,34642,117.0,337.7
2006,12,23.0,Clark,5,Southern,Mostly Rural,59.5,16786,25.0,148.9
2006,13,25.0,Clay,4,Southern,Mostly Rural,64.7,13815,29.0,209.9
2006,14,27.0,Clinton,4,Southern,Mostly Urban,48.8,36202,156.0,430.9
2006,15,29.0,Coles,5,Central,Mostly Urban,24.3,52238,224.0,428.8
2006,16,31.0,Cook,co,Northern - Cook,Completely Urban,0.0,5236986,70917.0,1354.2
2006,17,33.0,Crawford,2,Southern,Mostly Rural,60.2,19619,342.0,1743.2
2006,18,35.0,Cumberland,5,Southern,Completely Rural,100.0,10856,29.0,267.1
2006,19,37.0,DeKalb,23,Northern - Other,Mostly Urban,20.3,102752,287.0,279.3
2006,20,39.0,De Witt,6,Central,Mostly Urban,48.8,16419,0.0,0.0
2006,21,41.0,Douglas,6,Central,Mostly Rural,61.6,19580,56.0,286.0
2006,22,43.0,DuPage,18,Northern - Collar,Completely Urban,0.0,922190,2538.0,275.2
2006,23,45.0,Edgar,5,Central,Mostly Rural,51.8,18900,16.0,84.7
2006,24,47.0,Edwards,2,Southern,Completely Rural,100.0,6520,0.0,0.0
2006,25,49.0,Effingham,4,Southern,Mostly Rural,59.7,34315,224.0,652.8
2006,26,51.0,Fayette,4,Southern,Mostly Rural,67.0,21086,155.0,735.1
2006,27,53.0,Ford,11,Central,Mostly Urban,41.8,13957,37.0,265.1
2006,28,55.0,Franklin,2,Southern,Mostly Urban,48.6,39309,207.0,526.6
2006,29,57.0,Fulton,9,Central,Mostly Rural,60.0,36984,52.0,140.6
2006,30,59.0,Gallatin,2,Southern,Completely Rural,100.0,6026,0.0,0.0
2006,31,61.0,Greene,7,Central,Mostly Rural,70.8,13862,71.0,512.2
2006,32,63.0,Grundy,13,Northern - Other,Mostly Urban,24.4,45602,303.0,664.4
2006,33,65.0,Hamilton,2,Southern,Mostly Rural,68.1,8264,0.0,0.0
2006,34,67.0,Hancock,9,Central,Mostly Rural,71.0,18893,4.0,21.2
2006,35,69.0,Hardin,2,Southern,Completely Rural,100.0,4506,0.0,0.0
2006,36,71.0,Henderson,9,Central,Mostly Rural,99.7,7602,0.0,0.0
2006,37,73.0,Henry,14,Central,Mostly Rural,50.3,49526,299.0,603.7
2006,38,75.0,Iroquois,21,Central,Mostly Rural,71.7,30063,69.0,229.5
2006,39,77.0,Jackson,1,Southern,Mostly Urban,37.2,59064,120.0,203.2
2006,40,79.0,Jasper,4,Southern,Mostly Rural,69.9,9669,18.0,186.2
2006,41,81.0,Jefferson,2,Southern,Mostly Rural,58.8,40109,75.0,187.0
2006,42,83.0,Jersey,7,Southern,Mostly Rural,60.6,22354,116.0,518.9
2006,43,85.0,Jo Daviess,15,Northern - Other,Mostly Rural,72.6,22309,37.0,165.9
2006,44,87.0,Johnson,1,Southern,Completely Rural,100.0,13687,0.0,0.0
2006,45,89.0,Kane,16,Northern - Collar,Mostly Urban,3.6,485142,1642.0,338.5
2006,46,91.0,Kankakee,21,Central,Mostly Urban,24.5,110108,604.0,548.6
2006,47,93.0,Kendall,23,Northern - Other,Mostly Urban,10.4,87864,310.0,352.8
2006,48,95.0,Knox,9,Central,Mostly Urban,24.3,52300,651.0,1244.7
2006,49,97.0,Lake,19,Northern - Collar,Mostly Urban,1.3,698305,2445.0,350.1
2006,50,99.0,LaSalle,13,Northern - Other,Mostly Urban,30.2,112075,631.0,563.0
2006,51,101.0,Lawrence,2,Southern,Mostly Rural,58.0,16489,119.0,721.7
2006,52,103.0,Lee,15,Northern - Other,Mostly Rural,53.2,34963,121.0,346.1
2006,53,105.0,Livingston,11,Central,Mostly Urban,40.8,37997,615.0,1618.5
2006,54,107.0,Logan,11,Central,Mostly Urban,39.9,29938,728.0,2431.7
2006,55,109.0,McDonough,9,Central,Mostly Urban,29.5,32968,110.0,333.7
2006,56,111.0,McHenry,22,Northern - Collar,Mostly Urban,9.9,309214,497.0,160.7
2006,57,113.0,McLean,11,Central,Mostly Urban,16.5,161802,2765.0,1708.9
2006,58,115.0,Macon,6,Central,Mostly Urban,15.3,109025,2076.0,1904.2
2006,59,117.0,Macoupin,7,Central,Mostly Rural,58.5,48165,229.0,475.4
2006,60,119.0,Madison,3,Southern,Mostly Urban,13.3,266119,2385.0,896.2
2006,61,121.0,Marion,4,Southern,Mostly Urban,45.1,39736,125.0,314.6
2006,62,123.0,Marshall,10,Central,Completely Rural,100.0,12877,55.0,427.1
2006,63,125.0,Mason,8,Central,Mostly Rural,77.5,15129,27.0,178.5
2006,64,127.0,Massac,1,Southern,Mostly Rural,50.5,15085,101.0,669.5
2006,65,129.0,Menard,8,Central,Mostly Rural,75.7,12376,48.0,387.8
2006,66,131.0,Mercer,14,Central,Mostly Rural,77.8,16478,29.0,176.0
2006,67,133.0,Monroe,20,Southern,Mostly Urban,41.4,31944,33.0,103.3
2006,68,135.0,Montgomery,4,Central,Mostly Urban,41.6,29959,147.0,490.7
2006,69,137.0,Morgan,7,Central,Mostly Urban,36.2,35435,215.0,606.7
2006,70,139.0,Moultrie,6,Central,Mostly Rural,69.2,14270,57.0,399.4
2006,71,141.0,Ogle,15,Northern - Other,Mostly Urban,47.1,54621,183.0,335.0
2006,72,143.0,Peoria,10,Central,Mostly Urban,14.6,182550,2553.0,1398.5
2006,73,145.0,Perry,20,Southern,Mostly Urban,43.6,22667,55.0,242.6
2006,74,147.0,Piatt,6,Central,Mostly Rural,67.7,16500,124.0,751.5
2006,75,149.0,Pike,8,Central,Mostly Rural,72.3,16460,15.0,91.1
2006,76,151.0,Pope,1,Southern,Completely Rural,100.0,4110,8.0,194.6
2006,77,153.0,Pulaski,1,Southern,Completely Rural,100.0,6518,2.0,30.7
2006,78,155.0,Putnam,10,Central,Completely Rural,100.0,5925,0.0,0.0
2006,79,157.0,Randolph,20,Southern,Mostly Urban,42.6,33001,63.0,190.9
2006,80,159.0,Richland,2,Southern,Mostly Urban,43.5,15678,10.0,63.8
2006,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,146341,1403.0,958.7
2006,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,260503,1136.0,436.1
2006,83,165.0,Saline,1,Southern,Mostly Urban,43.7,25996,172.0,661.6
2006,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,193305,4870.0,2519.3
2006,85,169.0,Schuyler,8,Central,Mostly Rural,57.6,6987,25.0,357.8
2006,86,171.0,Scott,7,Central,Completely Rural,100.0,5248,0.0,0.0
2006,87,173.0,Shelby,4,Central,Mostly Rural,77.7,21890,30.0,137.0
2006,88,175.0,Stark,10,Central,Completely Rural,100.0,6106,14.0,229.3
2006,89,177.0,Stephenson,15,Northern - Other,Mostly Urban,40.1,46957,971.0,2067.8
2006,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,129837,1410.0,1086.0
2006,91,181.0,Union,1,Southern,Mostly Rural,65.9,18118,41.0,226.3
2006,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,81502,1126.0,1381.6
2006,93,185.0,Wabash,2,Southern,Mostly Urban,38.9,12306,0.0,0.0
2006,94,187.0,Warren,9,Central,Mostly Urban,45.5,17639,99.0,561.3
2006,95,189.0,Washington,20,Southern,Mostly Rural,73.6,14852,9.0,60.6
2006,96,191.0,Wayne,2,Southern,Mostly Rural,69.9,16504,22.0,133.3
2006,97,193.0,White,2,Southern,Mostly Rural,62.0,14826,29.0,195.6
2006,98,195.0,Whiteside,14,Northern - Other,Mostly Urban,37.3,59135,391.0,661.2
2006,99,197.0,Will,12,Northern - Collar,Mostly Urban,3.9,656075,2275.0,346.8
2006,100,199.0,Williamson,1,Southern,Mostly Urban,34.8,63543,411.0,646.8
2006,101,201.0,Winnebago,17,Northern - Other,Mostly Urban,7.9,292797,232.0,79.2
2006,102,203.0,Woodford,11,Central,Mostly Rural,54.9,37376,83.0,222.1
2007,1,1.0,Adams,8,Central,Mostly Urban,32.6,66840,548.0,819.9
2007,2,3.0,Alexander,1,Southern,Mostly Rural,61.9,8206,44.0,536.2
2007,3,5.0,Bond,3,Southern,Mostly Rural,60.7,18312,9.0,49.1
2007,4,7.0,Boone,17,Northern - Other,Mostly Urban,19.4,53162,227.0,427.0
2007,5,9.0,Brown,8,Central,Mostly Urban,41.1,6530,0.0,0.0
2007,6,11.0,Bureau,13,Central,Mostly Rural,57.4,34849,44.0,126.3
2007,7,13.0,Calhoun,8,Southern,Completely Rural,100.0,5097,0.0,0.0
2007,8,15.0,Carroll,15,Northern - Other,Mostly Rural,81.9,15861,37.0,233.3
2007,9,17.0,Cass,8,Central,Mostly Rural,52.1,13609,18.0,132.3
2007,10,19.0,Champaign,6,Central,Mostly Urban,12.7,192975,3704.0,1919.4
2007,11,21.0,Christian,4,Central,Mostly Urban,43.5,34566,120.0,347.2
2007,12,23.0,Clark,5,Southern,Mostly Rural,59.5,16831,25.0,148.5
2007,13,25.0,Clay,4,Southern,Mostly Rural,64.7,13705,44.0,321.1
2007,14,27.0,Clinton,4,Southern,Mostly Urban,48.8,36216,180.0,497.0
2007,15,29.0,Coles,5,Central,Mostly Urban,24.3,52270,237.0,453.4
2007,16,31.0,Cook,co,Northern - Cook,Completely Urban,0.0,5235762,68332.0,1305.1
2007,17,33.0,Crawford,2,Southern,Mostly Rural,60.2,19502,294.0,1507.5
2007,18,35.0,Cumberland,5,Southern,Completely Rural,100.0,10795,18.0,166.7
2007,19,37.0,DeKalb,23,Northern - Other,Mostly Urban,20.3,105321,252.0,239.3
2007,20,39.0,De Witt,6,Central,Mostly Urban,48.8,16327,2.0,12.2
2007,21,41.0,Douglas,6,Central,Mostly Rural,61.6,19466,78.0,400.7
2007,22,43.0,DuPage,18,Northern - Collar,Completely Urban,0.0,922948,2732.0,296.0
2007,23,45.0,Edgar,5,Central,Mostly Rural,51.8,18811,378.0,2009.5
2007,24,47.0,Edwards,2,Southern,Completely Rural,100.0,6525,0.0,0.0
2007,25,49.0,Effingham,4,Southern,Mostly Rural,59.7,34246,216.0,630.7
2007,26,51.0,Fayette,4,Southern,Mostly Rural,67.0,20959,208.0,992.4
2007,27,53.0,Ford,11,Central,Mostly Urban,41.8,14056,60.0,426.9
2007,28,55.0,Franklin,2,Southern,Mostly Urban,48.6,39217,125.0,318.7
2007,29,57.0,Fulton,9,Central,Mostly Rural,60.0,36831,53.0,143.9
2007,30,59.0,Gallatin,2,Southern,Completely Rural,100.0,5940,5.0,84.2
2007,31,61.0,Greene,7,Central,Mostly Rural,70.8,13680,42.0,307.0
2007,32,63.0,Grundy,13,Northern - Other,Mostly Urban,24.4,47094,272.0,577.6
2007,33,65.0,Hamilton,2,Southern,Mostly Rural,68.1,8148,0.0,0.0
2007,34,67.0,Hancock,9,Central,Mostly Rural,71.0,18761,7.0,37.3
2007,35,69.0,Hardin,2,Southern,Completely Rural,100.0,4462,0.0,0.0
2007,36,71.0,Henderson,9,Central,Mostly Rural,99.7,7551,0.0,0.0
2007,37,73.0,Henry,14,Central,Mostly Rural,50.3,49521,339.0,684.6
2007,38,75.0,Iroquois,21,Central,Mostly Rural,71.7,30018,98.0,326.5
2007,39,77.0,Jackson,1,Southern,Mostly Urban,37.2,58216,118.0,202.7
2007,40,79.0,Jasper,4,Southern,Mostly Rural,69.9,9619,14.0,145.5
2007,41,81.0,Jefferson,2,Southern,Mostly Rural,58.8,40096,101.0,251.9
2007,42,83.0,Jersey,7,Southern,Mostly Rural,60.6,22379,103.0,460.3
2007,43,85.0,Jo Daviess,15,Northern - Other,Mostly Rural,72.6,22169,30.0,135.3
2007,44,87.0,Johnson,1,Southern,Completely Rural,100.0,13688,0.0,0.0
2007,45,89.0,Kane,16,Northern - Collar,Mostly Urban,3.6,495416,1912.0,385.9
2007,46,91.0,Kankakee,21,Central,Mostly Urban,24.5,111725,567.0,507.5
2007,47,93.0,Kendall,23,Northern - Other,Mostly Urban,10.4,97112,395.0,406.7
2007,48,95.0,Knox,9,Central,Mostly Urban,24.3,51932,576.0,1109.1
2007,49,97.0,Lake,19,Northern - Collar,Mostly Urban,1.3,702479,2518.0,358.4
2007,50,99.0,LaSalle,13,Northern - Other,Mostly Urban,30.2,112498,607.0,539.6
2007,51,101.0,Lawrence,2,Southern,Mostly Rural,58.0,16598,80.0,482.0
2007,52,103.0,Lee,15,Northern - Other,Mostly Rural,53.2,35150,152.0,432.4
2007,53,105.0,Livingston,11,Central,Mostly Urban,40.8,37983,591.0,1556.0
2007,54,107.0,Logan,11,Central,Mostly Urban,39.9,29880,667.0,2232.3
2007,55,109.0,McDonough,9,Central,Mostly Urban,29.5,33080,87.0,263.0
2007,56,111.0,McHenry,22,Northern - Collar,Mostly Urban,9.9,314696,569.0,180.8
2007,57,113.0,McLean,11,Central,Mostly Urban,16.5,163983,3059.0,1865.4
2007,58,115.0,Macon,6,Central,Mostly Urban,15.3,108722,2362.0,2172.5
2007,59,117.0,Macoupin,7,Central,Mostly Rural,58.5,48234,214.0,443.7
2007,60,119.0,Madison,3,Southern,Mostly Urban,13.3,267105,2915.0,1091.3
2007,61,121.0,Marion,4,Southern,Mostly Urban,45.1,39584,154.0,389.0
2007,62,123.0,Marshall,10,Central,Completely Rural,100.0,12895,48.0,372.2
2007,63,125.0,Mason,8,Central,Mostly Rural,77.5,15048,19.0,126.3
2007,64,127.0,Massac,1,Southern,Mostly Rural,50.5,15113,99.0,655.1
2007,65,129.0,Menard,8,Central,Mostly Rural,75.7,12518,29.0,231.7
2007,66,131.0,Mercer,14,Central,Mostly Rural,77.8,16429,49.0,298.3
2007,67,133.0,Monroe,20,Southern,Mostly Urban,41.4,32441,43.0,132.5
2007,68,135.0,Montgomery,4,Central,Mostly Urban,41.6,29789,157.0,527.0
2007,69,137.0,Morgan,7,Central,Mostly Urban,36.2,35360,157.0,444.0
2007,70,139.0,Moultrie,6,Central,Mostly Rural,69.2,14346,48.0,334.6
2007,71,141.0,Ogle,15,Northern - Other,Mostly Urban,47.1,55023,223.0,405.3
2007,72,143.0,Peoria,10,Central,Mostly Urban,14.6,183088,2729.0,1490.5
2007,73,145.0,Perry,20,Southern,Mostly Urban,43.6,22582,44.0,194.8
2007,74,147.0,Piatt,6,Central,Mostly Rural,67.7,16456,130.0,790.0
2007,75,149.0,Pike,8,Central,Mostly Rural,72.3,16576,9.0,54.3
2007,76,151.0,Pope,1,Southern,Completely Rural,100.0,4108,2.0,48.7
2007,77,153.0,Pulaski,1,Southern,Completely Rural,100.0,6444,0.0,0.0
2007,78,155.0,Putnam,10,Central,Completely Rural,100.0,5986,0.0,0.0
2007,79,157.0,Randolph,20,Southern,Mostly Urban,42.6,32826,66.0,201.1
2007,80,159.0,Richland,2,Southern,Mostly Urban,43.5,15609,18.0,115.3
2007,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,147071,1585.0,1077.7
2007,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,261238,1022.0,391.2
2007,83,165.0,Saline,1,Southern,Mostly Urban,43.7,26008,166.0,638.3
2007,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,193845,4762.0,2456.6
2007,85,169.0,Schuyler,8,Central,Mostly Rural,57.6,6943,26.0,374.5
2007,86,171.0,Scott,7,Central,Completely Rural,100.0,5219,0.0,0.0
2007,87,173.0,Shelby,4,Central,Mostly Rural,77.7,21753,50.0,229.9
2007,88,175.0,Stark,10,Central,Completely Rural,100.0,6088,14.0,230.0
2007,89,177.0,Stephenson,15,Northern - Other,Mostly Urban,40.1,46723,976.0,2088.9
2007,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,130972,1359.0,1037.6
2007,91,181.0,Union,1,Southern,Mostly Rural,65.9,18123,36.0,198.6
2007,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,80910,1080.0,1334.8
2007,93,185.0,Wabash,2,Southern,Mostly Urban,38.9,12181,0.0,0.0
2007,94,187.0,Warren,9,Central,Mostly Urban,45.5,17591,113.0,642.4
2007,95,189.0,Washington,20,Southern,Mostly Rural,73.6,14725,1.0,6.8
2007,96,191.0,Wayne,2,Southern,Mostly Rural,69.9,16594,27.0,162.7
2007,97,193.0,White,2,Southern,Mostly Rural,62.0,14674,30.0,204.4
2007,98,195.0,Whiteside,14,Northern - Other,Mostly Urban,37.3,58972,289.0,490.1
2007,99,197.0,Will,12,Northern - Collar,Mostly Urban,3.9,670013,2360.0,352.2
2007,100,199.0,Williamson,1,Southern,Mostly Urban,34.8,64248,427.0,664.6
2007,101,201.0,Winnebago,17,Northern - Other,Mostly Urban,7.9,297603,210.0,70.6
2007,102,203.0,Woodford,11,Central,Mostly Rural,54.9,37972,66.0,173.8
2008,1,1.0,Adams,8,Central,Mostly Urban,32.6,66895,457.0,683.2
2008,2,3.0,Alexander,1,Southern,Mostly Rural,61.9,8112,48.0,591.7
2008,3,5.0,Bond,3,Southern,Mostly Rural,60.7,18185,0.0,0.0
2008,4,7.0,Boone,17,Northern - Other,Mostly Urban,19.4,53892,218.0,404.5
2008,5,9.0,Brown,8,Central,Mostly Urban,41.1,6564,0.0,0.0
2008,6,11.0,Bureau,13,Central,Mostly Rural,57.4,34759,56.0,161.1
2008,7,13.0,Calhoun,8,Southern,Completely Rural,100.0,5024,0.0,0.0
2008,8,15.0,Carroll,15,Northern - Other,Mostly Rural,81.9,15809,22.0,139.2
2008,9,17.0,Cass,8,Central,Mostly Rural,52.1,13576,30.0,221.0
2008,10,19.0,Champaign,6,Central,Mostly Urban,12.7,193562,3396.0,1754.5
2008,11,21.0,Christian,4,Central,Mostly Urban,43.5,34467,107.0,310.4
2008,12,23.0,Clark,5,Southern,Mostly Rural,59.5,16788,20.0,119.1
2008,13,25.0,Clay,4,Southern,Mostly Rural,64.7,13663,42.0,307.4
2008,14,27.0,Clinton,4,Southern,Mostly Urban,48.8,36402,49.0,134.6
2008,15,29.0,Coles,5,Central,Mostly Urban,24.3,52111,251.0,481.7
2008,16,31.0,Cook,co,Northern - Cook,Completely Urban,0.0,5256705,64293.0,1223.1
2008,17,33.0,Crawford,2,Southern,Mostly Rural,60.2,19415,354.0,1823.3
2008,18,35.0,Cumberland,5,Southern,Completely Rural,100.0,10803,23.0,212.9
2008,19,37.0,DeKalb,23,Northern - Other,Mostly Urban,20.3,106503,283.0,265.7
2008,20,39.0,De Witt,6,Central,Mostly Urban,48.8,16272,0.0,0.0
2008,21,41.0,Douglas,6,Central,Mostly Rural,61.6,19313,69.0,357.3
2008,22,43.0,DuPage,18,Northern - Collar,Completely Urban,0.0,927382,2940.0,317.0
2008,23,45.0,Edgar,5,Central,Mostly Rural,51.8,18624,338.0,1814.9
2008,24,47.0,Edwards,2,Southern,Completely Rural,100.0,6496,0.0,0.0
2008,25,49.0,Effingham,4,Southern,Mostly Rural,59.7,34274,182.0,531.0
2008,26,51.0,Fayette,4,Southern,Mostly Rural,67.0,20957,204.0,973.4
2008,27,53.0,Ford,11,Central,Mostly Urban,41.8,13943,54.0,387.3
2008,28,55.0,Franklin,2,Southern,Mostly Urban,48.6,39288,63.0,160.4
2008,29,57.0,Fulton,9,Central,Mostly Rural,60.0,36714,64.0,174.3
2008,30,59.0,Gallatin,2,Southern,Completely Rural,100.0,5867,3.0,51.1
2008,31,61.0,Greene,7,Central,Mostly Rural,70.8,13613,32.0,235.1
2008,32,63.0,Grundy,13,Northern - Other,Mostly Urban,24.4,48005,87.0,181.2
2008,33,65.0,Hamilton,2,Southern,Mostly Rural,68.1,8145,0.0,0.0
2008,34,67.0,Hancock,9,Central,Mostly Rural,71.0,18553,6.0,32.3
2008,35,69.0,Hardin,2,Southern,Completely Rural,100.0,4408,0.0,0.0
2008,36,71.0,Henderson,9,Central,Mostly Rural,99.7,7463,0.0,0.0
2008,37,73.0,Henry,14,Central,Mostly Rural,50.3,49417,483.0,977.4
2008,38,75.0,Iroquois,21,Central,Mostly Rural,71.7,29983,108.0,360.2
2008,39,77.0,Jackson,1,Southern,Mostly Urban,37.2,58151,145.0,249.4
2008,40,79.0,Jasper,4,Southern,Mostly Rural,69.9,9622,92.0,956.1
2008,41,81.0,Jefferson,2,Southern,Mostly Rural,58.8,40069,73.0,182.2
2008,42,83.0,Jersey,7,Southern,Mostly Rural,60.6,22597,96.0,424.8
2008,43,85.0,Jo Daviess,15,Northern - Other,Mostly Rural,72.6,22089,34.0,153.9
2008,44,87.0,Johnson,1,Southern,Completely Rural,100.0,13675,0.0,0.0
2008,45,89.0,Kane,16,Northern - Collar,Mostly Urban,3.6,504057,1362.0,270.2
2008,46,91.0,Kankakee,21,Central,Mostly Urban,24.5,112719,751.0,666.3
2008,47,93.0,Kendall,23,Northern - Other,Mostly Urban,10.4,101499,512.0,504.4
2008,48,95.0,Knox,9,Central,Mostly Urban,24.3,51778,505.0,975.3
2008,49,97.0,Lake,19,Northern - Collar,Mostly Urban,1.3,707622,2751.0,388.8
2008,50,99.0,LaSalle,13,Northern - Other,Mostly Urban,30.2,112732,503.0,446.2
2008,51,101.0,Lawrence,2,Southern,Mostly Rural,58.0,16525,98.0,593.0
2008,52,103.0,Lee,15,Northern - Other,Mostly Rural,53.2,35075,118.0,336.4
2008,53,105.0,Livingston,11,Central,Mostly Urban,40.8,37834,561.0,1482.8
2008,54,107.0,Logan,11,Central,Mostly Urban,39.9,29907,448.0,1498.0
2008,55,109.0,McDonough,9,Central,Mostly Urban,29.5,32787,116.0,353.8
2008,56,111.0,McHenry,22,Northern - Collar,Mostly Urban,9.9,318118,511.0,160.6
2008,57,113.0,McLean,11,Central,Mostly Urban,16.5,165571,2341.0,1413.9
2008,58,115.0,Macon,6,Central,Mostly Urban,15.3,108326,2208.0,2038.3
2008,59,117.0,Macoupin,7,Central,Mostly Rural,58.5,48150,155.0,321.9
2008,60,119.0,Madison,3,Southern,Mostly Urban,13.3,267839,2440.0,911.0
2008,61,121.0,Marion,4,Southern,Mostly Urban,45.1,39422,175.0,443.9
2008,62,123.0,Marshall,10,Central,Completely Rural,100.0,12745,31.0,243.2
2008,63,125.0,Mason,8,Central,Mostly Rural,77.5,14965,7.0,46.8
2008,64,127.0,Massac,1,Southern,Mostly Rural,50.5,15027,93.0,618.9
2008,65,129.0,Menard,8,Central,Mostly Rural,75.7,12546,13.0,103.6
2008,66,131.0,Mercer,14,Central,Mostly Rural,77.8,16465,28.0,170.1
2008,67,133.0,Monroe,20,Southern,Mostly Urban,41.4,32871,32.0,97.4
2008,68,135.0,Montgomery,4,Central,Mostly Urban,41.6,29704,162.0,545.4
