year,id,fips_number,county_name,judicial_circuit,region,community_type,percent_rural,population,count,count_rate
2010,55,109.0,McDonough,9,Central,Mostly Urban,29.5,37569,105.0,279.5
2010,56,111.0,McHenry,22,Northern - Collar,Mostly Urban,9.9,387792,770.0,198.6
2010,57,113.0,McLean,11,Central,Mostly Urban,16.5,206088,350.0,169.8
2010,58,115.0,Macon,6,Central,Mostly Urban,15.3,134560,760.0,564.8
2010,59,117.0,Macoupin,7,Central,Mostly Rural,58.5,57929,177.0,305.5
2010,60,119.0,Madison,3,Southern,Mostly Urban,13.3,326935,1036.0,316.9
2010,61,121.0,Marion,4,Southern,Mostly Urban,45.1,48024,136.0,283.2
2010,62,123.0,Marshall,10,Central,Completely Rural,100.0,15176,50.0,329.5
2010,63,125.0,Mason,8,Central,Mostly Rural,77.5,17699,79.0,446.4
2010,64,127.0,Massac,1,Southern,Mostly Rural,50.5,18677,94.0,503.3
2010,65,129.0,Menard,8,Central,Mostly Rural,75.7,15494,34.0,219.4
2010,66,131.0,Mercer,14,Central,Mostly Rural,77.8,19910,71.0,356.6
2010,67,133.0,Monroe,20,Southern,Mostly Urban,41.4,40578,91.0,224.3
2010,68,135.0,Montgomery,4,Central,Mostly Urban,41.6,36057,216.0,599.1
2010,69,137.0,Morgan,7,Central,Mostly Urban,36.2,42566,156.0,366.5
2010,70,139.0,Moultrie,6,Central,Mostly Rural,69.2,18364,47.0,255.9
2010,71,141.0,Ogle,15,Northern - Other,Mostly Urban,47.1,65749,181.0,275.3
2010,72,143.0,Peoria,10,Central,Mostly Urban,14.6,228437,1351.0,591.4
2010,73,145.0,Perry,20,Southern,Mostly Urban,43.6,26648,35.0,131.3
2010,74,147.0,Piatt,6,Central,Mostly Rural,67.7,20444,76.0,371.7
2010,75,149.0,Pike,8,Central,Mostly Rural,72.3,19863,117.0,589.0
2010,76,151.0,Pope,1,Southern,Completely Rural,100.0,5199,7.0,134.6
2010,77,153.0,Pulaski,1,Southern,Completely Rural,100.0,7435,35.0,470.7
2010,78,155.0,Putnam,10,Central,Completely Rural,100.0,7206,21.0,291.4
2010,79,157.0,Randolph,20,Southern,Mostly Urban,42.6,39692,129.0,325.0
2010,80,159.0,Richland,2,Southern,Mostly Urban,43.5,19576,152.0,776.5
2010,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,178889,859.0,480.2
2010,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,334635,1005.0,300.3
2010,83,165.0,Saline,1,Southern,Mostly Urban,43.7,30176,167.0,553.4
2010,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,241793,1998.0,826.3
2010,85,169.0,Schuyler,8,Central,Mostly Rural,57.6,9024,17.0,188.4
2010,86,171.0,Scott,7,Central,Completely Rural,100.0,6503,22.0,338.3
2010,87,173.0,Shelby,4,Central,Mostly Rural,77.7,27101,113.0,417.0
2010,88,175.0,Stark,10,Central,Completely Rural,100.0,7274,20.0,275.0
2010,89,177.0,Stephenson,15,Northern - Other,Mostly Urban,40.1,57697,275.0,476.6
2010,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,165491,968.0,584.9
2010,91,181.0,Union,1,Southern,Mostly Rural,65.9,21282,91.0,427.6
2010,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,100370,344.0,342.7
2010,93,185.0,Wabash,2,Southern,Mostly Urban,38.9,14359,70.0,487.5
2010,94,187.0,Warren,9,Central,Mostly Urban,45.5,21404,74.0,345.7
2010,95,189.0,Washington,20,Southern,Mostly Rural,73.6,17719,46.0,259.6
2010,96,191.0,Wayne,2,Southern,Mostly Rural,69.9,20313,91.0,448.0
2010,97,193.0,White,2,Southern,Mostly Rural,62.0,17465,84.0,481.0
2010,98,195.0,Whiteside,14,Northern - Other,Mostly Urban,37.3,71348,251.0,351.8
2010,99,197.0,Will,12,Northern - Collar,Mostly Urban,3.9,863722,2523.0,292.1
2010,100,199.0,Williamson,1,Southern,Mostly Urban,34.8,80283,327.0,407.3
2010,101,201.0,Winnebago,17,Northern - Other,Mostly Urban,7.9,364037,1959.0,538.1
2010,102,203.0,Woodford,11,Central,Mostly Rural,54.9,47992,138.0,287.5
2011,1,1.0,Adams,8,Central,Mostly Urban,32.6,82546,461.0,558.5
2011,2,3.0,Alexander,1,Southern,Mostly Rural,61.9,9808,61.0,621.9
2011,3,5.0,Bond,3,Southern,Mostly Rural,60.7,21330,110.0,515.7
2011,4,7.0,Boone,17,Northern - Other,Mostly Urban,19.4,69358,244.0,351.8
2011,5,9.0,Brown,8,Central,Mostly Urban,41.1,7919,11.0,138.9
2011,6,11.0,Bureau,13,Central,Mostly Rural,57.4,42508,61.0,143.5
2011,7,13.0,Calhoun,8,Southern,Completely Rural,100.0,6124,14.0,228.6
2011,8,15.0,Carroll,15,Northern - Other,Mostly Rural,81.9,18319,65.0,354.8
2011,9,17.0,Cass,8,Central,Mostly Rural,52.1,17023,76.0,446.5
2011,10,19.0,Champaign,6,Central,Mostly Urban,12.7,242429,636.0,262.3
2011,11,21.0,Christian,4,Central,Mostly Urban,43.5,42331,341.0,805.6
2011,12,23.0,Clark,5,Southern,Mostly Rural,59.5,19897,103.0,517.7
2011,13,25.0,Clay,4,Southern,Mostly Rural,64.7,16825,89.0,529.0
2011,14,27.0,Clinton,4,Southern,Mostly Urban,48.8,46541,112.0,240.6
2011,15,29.0,Coles,5,Central,Mostly Urban,24.3,63406,267.0,421.1
2011,16,31.0,Cook,co,Northern - Cook,Completely Urban,0.0,6441150,23570.0,365.9
2011,17,33.0,Crawford,2,Southern,Mostly Rural,60.2,23810,114.0,478.8
2011,18,35.0,Cumberland,5,Southern,Completely Rural,100.0,13683,46.0,336.2
2011,19,37.0,DeKalb,23,Northern - Other,Mostly Urban,20.3,127696,203.0,159.0
2011,20,39.0,De Witt,6,Central,Mostly Urban,48.8,20264,82.0,404.7
2011,21,41.0,Douglas,6,Central,Mostly Rural,61.6,24948,39.0,156.3
2011,22,43.0,DuPage,18,Northern - Collar,Completely Urban,0.0,1150373,1811.0,157.4
2011,23,45.0,Edgar,5,Central,Mostly Rural,51.8,22412,79.0,352.5
2011,24,47.0,Edwards,2,Southern,Completely Rural,100.0,8172,29.0,354.9
2011,25,49.0,Effingham,4,Southern,Mostly Rural,59.7,42600,151.0,354.5
2011,26,51.0,Fayette,4,Southern,Mostly Rural,67.0,27299,104.0,381.0
2011,27,53.0,Ford,11,Central,Mostly Urban,41.8,17102,64.0,374.2
2011,28,55.0,Franklin,2,Southern,Mostly Urban,48.6,49111,534.0,1087.3
2011,29,57.0,Fulton,9,Central,Mostly Rural,60.0,44541,324.0,727.4
2011,30,59.0,Gallatin,2,Southern,Completely Rural,100.0,6628,66.0,995.8
2011,31,61.0,Greene,7,Central,Mostly Rural,70.8,16993,109.0,641.4
2011,32,63.0,Grundy,13,Northern - Other,Mostly Urban,24.4,63527,155.0,244.0
2011,33,65.0,Hamilton,2,Southern,Mostly Rural,68.1,10329,52.0,503.4
2011,34,67.0,Hancock,9,Central,Mostly Rural,71.0,23113,50.0,216.3
2011,35,69.0,Hardin,2,Southern,Completely Rural,100.0,5170,74.0,1431.3
2011,36,71.0,Henderson,9,Central,Mostly Rural,99.7,8657,31.0,358.1
2011,37,73.0,Henry,14,Central,Mostly Rural,50.3,62140,185.0,297.7
2011,38,75.0,Iroquois,21,Central,Mostly Rural,71.7,36349,244.0,671.3
2011,39,77.0,Jackson,1,Southern,Mostly Urban,37.2,71056,193.0,271.6
2011,40,79.0,Jasper,4,Southern,Mostly Rural,69.9,11985,45.0,375.5
2011,41,81.0,Jefferson,2,Southern,Mostly Rural,58.8,47243,189.0,400.1
2011,42,83.0,Jersey,7,Southern,Mostly Rural,60.6,27968,78.0,278.9
2011,43,85.0,Jo Daviess,15,Northern - Other,Mostly Rural,72.6,27276,64.0,234.6
2011,44,87.0,Johnson,1,Southern,Completely Rural,100.0,15239,53.0,347.8
2011,45,89.0,Kane,16,Northern - Collar,Mostly Urban,3.6,666997,1253.0,187.9
2011,46,91.0,Kankakee,21,Central,Mostly Urban,24.5,141829,578.0,407.5
2011,47,93.0,Kendall,23,Northern - Other,Mostly Urban,10.4,152994,161.0,105.2
2011,48,95.0,Knox,9,Central,Mostly Urban,24.3,63420,290.0,457.3
2011,49,97.0,Lake,19,Northern - Collar,Mostly Urban,1.3,890069,2012.0,226.0
2011,50,99.0,LaSalle,13,Northern - Other,Mostly Urban,30.2,139383,371.0,266.2
2011,51,101.0,Lawrence,2,Southern,Mostly Rural,58.0,20123,126.0,626.1
2011,52,103.0,Lee,15,Northern - Other,Mostly Rural,53.2,43001,99.0,230.2
2011,53,105.0,Livingston,11,Central,Mostly Urban,40.8,47433,185.0,390.0
2011,54,107.0,Logan,11,Central,Mostly Urban,39.9,36219,249.0,687.5
2011,55,109.0,McDonough,9,Central,Mostly Urban,29.5,37777,115.0,304.4
2011,56,111.0,McHenry,22,Northern - Collar,Mostly Urban,9.9,390408,866.0,221.8
2011,57,113.0,McLean,11,Central,Mostly Urban,16.5,209348,423.0,202.1
2011,58,115.0,Macon,6,Central,Mostly Urban,15.3,135817,770.0,566.9
2011,59,117.0,Macoupin,7,Central,Mostly Rural,58.5,58457,228.0,390.0
2011,60,119.0,Madison,3,Southern,Mostly Urban,13.3,329113,1309.0,397.7
2011,61,121.0,Marion,4,Southern,Mostly Urban,45.1,48182,183.0,379.8
2011,62,123.0,Marshall,10,Central,Completely Rural,100.0,15167,56.0,369.2
2011,63,125.0,Mason,8,Central,Mostly Rural,77.5,17634,118.0,669.2
2011,64,127.0,Massac,1,Southern,Mostly Rural,50.5,18754,94.0,501.2
2011,65,129.0,Menard,8,Central,Mostly Rural,75.7,15631,41.0,262.3
2011,66,131.0,Mercer,14,Central,Mostly Rural,77.8,19965,65.0,325.6
2011,67,133.0,Monroe,20,Southern,Mostly Urban,41.4,41220,73.0,177.1
2011,68,135.0,Montgomery,4,Central,Mostly Urban,41.6,36100,203.0,562.3
2011,69,137.0,Morgan,7,Central,Mostly Urban,36.2,42902,192.0,447.5
2011,70,139.0,Moultrie,6,Central,Mostly Rural,69.2,18585,45.0,242.1
2011,71,141.0,Ogle,15,Northern - Other,Mostly Urban,47.1,65920,197.0,298.8
2011,72,143.0,Peoria,10,Central,Mostly Urban,14.6,231574,1497.0,646.4
2011,73,145.0,Perry,20,Southern,Mostly Urban,43.6,26807,28.0,104.5
2011,74,147.0,Piatt,6,Central,Mostly Rural,67.7,20586,83.0,403.2
2011,75,149.0,Pike,8,Central,Mostly Rural,72.3,20042,106.0,528.9
2011,76,151.0,Pope,1,Southern,Completely Rural,100.0,5264,18.0,341.9
2011,77,153.0,Pulaski,1,Southern,Completely Rural,100.0,7340,31.0,422.3
2011,78,155.0,Putnam,10,Central,Completely Rural,100.0,7219,14.0,193.9
2011,79,157.0,Randolph,20,Southern,Mostly Urban,42.6,39982,89.0,222.6
2011,80,159.0,Richland,2,Southern,Mostly Urban,43.5,19797,154.0,777.9
2011,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,180596,978.0,541.5
2011,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,337477,1134.0,336.0
2011,83,165.0,Saline,1,Southern,Mostly Urban,43.7,30516,167.0,547.3
2011,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,245783,2322.0,944.7
2011,85,169.0,Schuyler,8,Central,Mostly Rural,57.6,9011,20.0,222.0
2011,86,171.0,Scott,7,Central,Completely Rural,100.0,6424,21.0,326.9
2011,87,173.0,Shelby,4,Central,Mostly Rural,77.7,27212,129.0,474.1
2011,88,175.0,Stark,10,Central,Completely Rural,100.0,7166,22.0,307.0
2011,89,177.0,Stephenson,15,Northern - Other,Mostly Urban,40.1,57890,277.0,478.5
2011,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,167556,978.0,583.7
2011,91,181.0,Union,1,Southern,Mostly Rural,65.9,21442,100.0,466.4
2011,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,101300,426.0,420.5
2011,93,185.0,Wabash,2,Southern,Mostly Urban,38.9,14387,77.0,535.2
2011,94,187.0,Warren,9,Central,Mostly Urban,45.5,21771,85.0,390.4
2011,95,189.0,Washington,20,Southern,Mostly Rural,73.6,17698,34.0,192.1
2011,96,191.0,Wayne,2,Southern,Mostly Rural,69.9,20428,114.0,558.1
2011,97,193.0,White,2,Southern,Mostly Rural,62.0,17687,99.0,559.7
2011,98,195.0,Whiteside,14,Northern - Other,Mostly Urban,37.3,71823,236.0,328.6
2011,99,197.0,Will,12,Northern - Collar,Mostly Urban,3.9,873484,2364.0,270.6
2011,100,199.0,Williamson,1,Southern,Mostly Urban,34.8,81402,371.0,455.8
2011,101,201.0,Winnebago,17,Northern - Other,Mostly Urban,7.9,365799,2269.0,620.3
2011,102,203.0,Woodford,11,Central,Mostly Rural,54.9,48678,169.0,347.2
2012,1,1.0,Adams,8,Central,Mostly Urban,32.6,82429,444.0,538.6
2012,2,3.0,Alexander,1,Southern,Mostly Rural,61.9,9449,50.0,529.2
2012,3,5.0,Bond,3,Southern,Mostly Rural,60.7,21066,96.0,455.7
2012,4,7.0,Boone,17,Northern - Other,Mostly Urban,19.4,68472,213.0,311.1
2012,5,9.0,Brown,8,Central,Mostly Urban,41.1,7942,26.0,327.4
2012,6,11.0,Bureau,13,Central,Mostly Rural,57.4,42075,91.0,216.3
2012,7,13.0,Calhoun,8,Southern,Completely Rural,100.0,6039,17.0,281.5
2012,8,15.0,Carroll,15,Northern - Other,Mostly Rural,81.9,18158,63.0,347.0
2012,9,17.0,Cass,8,Central,Mostly Rural,52.1,16758,87.0,519.2
2012,10,19.0,Champaign,6,Central,Mostly Urban,12.7,243896,616.0,252.6
2012,11,21.0,Christian,4,Central,Mostly Urban,43.5,42071,420.0,998.3
2012,12,23.0,Clark,5,Southern,Mostly Rural,59.5,19987,121.0,605.4
2012,13,25.0,Clay,4,Southern,Mostly Rural,64.7,16828,89.0,528.9
2012,14,27.0,Clinton,4,Southern,Mostly Urban,48.8,46251,109.0,235.7
2012,15,29.0,Coles,5,Central,Mostly Urban,24.3,62923,244.0,387.8
2012,16,31.0,Cook,co,Northern - Cook,Completely Urban,0.0,6452440,22648.0,351.0
2012,17,33.0,Crawford,2,Southern,Mostly Rural,60.2,23545,112.0,475.7
2012,18,35.0,Cumberland,5,Southern,Completely Rural,100.0,13492,30.0,222.4
2012,19,37.0,DeKalb,23,Northern - Other,Mostly Urban,20.3,127497,206.0,161.6
2012,20,39.0,De Witt,6,Central,Mostly Urban,48.8,20154,108.0,535.9
2012,21,41.0,Douglas,6,Central,Mostly Rural,61.6,24963,47.0,188.3
2012,22,43.0,DuPage,18,Northern - Collar,Completely Urban,0.0,1152323,1880.0,163.1
2012,23,45.0,Edgar,5,Central,Mostly Rural,51.8,22069,95.0,430.5
2012,24,47.0,Edwards,2,Southern,Completely Rural,100.0,8270,36.0,435.3
2012,25,49.0,Effingham,4,Southern,Mostly Rural,59.7,42596,132.0,309.9
2012,26,51.0,Fayette,4,Southern,Mostly Rural,67.0,27047,151.0,558.3
2012,27,53.0,Ford,11,Central,Mostly Urban,41.8,17138,30.0,175.0
2012,28,55.0,Franklin,2,Southern,Mostly Urban,48.6,48905,493.0,1008.1
2012,29,57.0,Fulton,9,Central,Mostly Rural,60.0,44156,330.0,747.4
2012,30,59.0,Gallatin,2,Southern,Completely Rural,100.0,6493,71.0,1093.5
2012,31,61.0,Greene,7,Central,Mostly Rural,70.8,16716,97.0,580.3
2012,32,63.0,Grundy,13,Northern - Other,Mostly Urban,24.4,63536,193.0,303.8
2012,33,65.0,Hamilton,2,Southern,Mostly Rural,68.1,10293,83.0,806.4
2012,34,67.0,Hancock,9,Central,Mostly Rural,71.0,22876,50.0,218.6
2012,35,69.0,Hardin,2,Southern,Completely Rural,100.0,5147,51.0,990.9
2012,36,71.0,Henderson,9,Central,Mostly Rural,99.7,8427,25.0,296.7
2012,37,73.0,Henry,14,Central,Mostly Rural,50.3,61970,159.0,256.6
2012,38,75.0,Iroquois,21,Central,Mostly Rural,71.7,35940,226.0,628.8
2012,39,77.0,Jackson,1,Southern,Mostly Urban,37.2,69740,225.0,322.6
2012,40,79.0,Jasper,4,Southern,Mostly Rural,69.9,11883,35.0,294.5
2012,41,81.0,Jefferson,2,Southern,Mostly Rural,58.8,47118,204.0,433.0
2012,42,83.0,Jersey,7,Southern,Mostly Rural,60.6,27713,78.0,281.5
2012,43,85.0,Jo Daviess,15,Northern - Other,Mostly Rural,72.6,27086,43.0,158.8
2012,44,87.0,Johnson,1,Southern,Completely Rural,100.0,15243,49.0,321.5
2012,45,89.0,Kane,16,Northern - Collar,Mostly Urban,3.6,667088,1204.0,180.5
2012,46,91.0,Kankakee,21,Central,Mostly Urban,24.5,140782,634.0,450.3
2012,47,93.0,Kendall,23,Northern - Other,Mostly Urban,10.4,154467,161.0,104.2
2012,48,95.0,Knox,9,Central,Mostly Urban,24.3,62833,253.0,402.7
2012,49,97.0,Lake,19,Northern - Collar,Mostly Urban,1.3,886824,2259.0,254.7
2012,50,99.0,LaSalle,13,Northern - Other,Mostly Urban,30.2,138383,375.0,271.0
2012,51,101.0,Lawrence,2,Southern,Mostly Rural,58.0,19938,104.0,521.6
2012,52,103.0,Lee,15,Northern - Other,Mostly Rural,53.2,42503,120.0,282.3
2012,53,105.0,Livingston,11,Central,Mostly Urban,40.8,47015,198.0,421.1
2012,54,107.0,Logan,11,Central,Mostly Urban,39.9,36197,275.0,759.7
2012,55,109.0,McDonough,9,Central,Mostly Urban,29.5,37833,109.0,288.1
2012,56,111.0,McHenry,22,Northern - Collar,Mostly Urban,9.9,388364,907.0,233.5
2012,57,113.0,McLean,11,Central,Mostly Urban,16.5,211176,491.0,232.5
2012,58,115.0,Macon,6,Central,Mostly Urban,15.3,134860,891.0,660.7
2012,59,117.0,Macoupin,7,Central,Mostly Rural,58.5,57506,204.0,354.7
2012,60,119.0,Madison,3,Southern,Mostly Urban,13.3,328039,1375.0,419.2
2012,61,121.0,Marion,4,Southern,Mostly Urban,45.1,47998,175.0,364.6
2012,62,123.0,Marshall,10,Central,Completely Rural,100.0,14821,34.0,229.4
2012,63,125.0,Mason,8,Central,Mostly Rural,77.5,17423,120.0,688.7
2012,64,127.0,Massac,1,Southern,Mostly Rural,50.5,18428,90.0,488.4
2012,65,129.0,Menard,8,Central,Mostly Rural,75.7,15619,46.0,294.5
2012,66,131.0,Mercer,14,Central,Mostly Rural,77.8,19763,58.0,293.5
2012,67,133.0,Monroe,20,Southern,Mostly Urban,41.4,41142,111.0,269.8
2012,68,135.0,Montgomery,4,Central,Mostly Urban,41.6,35790,254.0,709.7
2012,69,137.0,Morgan,7,Central,Mostly Urban,36.2,42610,227.0,532.7
2012,70,139.0,Moultrie,6,Central,Mostly Rural,69.2,18635,45.0,241.5
2012,71,141.0,Ogle,15,Northern - Other,Mostly Urban,47.1,65273,207.0,317.1
2012,72,143.0,Peoria,10,Central,Mostly Urban,14.6,231923,1606.0,692.5
2012,73,145.0,Perry,20,Southern,Mostly Urban,43.6,26279,39.0,148.4
2012,74,147.0,Piatt,6,Central,Mostly Rural,67.7,20278,92.0,453.7
2012,75,149.0,Pike,8,Central,Mostly Rural,72.3,19865,110.0,553.7
2012,76,151.0,Pope,1,Southern,Completely Rural,100.0,5174,18.0,347.9
2012,77,153.0,Pulaski,1,Southern,Completely Rural,100.0,7303,31.0,424.5
2012,78,155.0,Putnam,10,Central,Completely Rural,100.0,7105,20.0,281.5
2012,79,157.0,Randolph,20,Southern,Mostly Urban,42.6,39464,87.0,220.5
2012,80,159.0,Richland,2,Southern,Mostly Urban,43.5,19756,142.0,718.8
2012,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,180862,964.0,533.0
2012,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,334678,1141.0,340.9
2012,83,165.0,Saline,1,Southern,Mostly Urban,43.7,30462,217.0,712.4
2012,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,245735,2455.0,999.0
2012,85,169.0,Schuyler,8,Central,Mostly Rural,57.6,8980,20.0,222.7
2012,86,171.0,Scott,7,Central,Completely Rural,100.0,6496,18.0,277.1
2012,87,173.0,Shelby,4,Central,Mostly Rural,77.7,27098,118.0,435.5
2012,88,175.0,Stark,10,Central,Completely Rural,100.0,7020,31.0,441.6
2012,89,177.0,Stephenson,15,Northern - Other,Mostly Urban,40.1,57233,289.0,505.0
2012,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,167937,1084.0,645.5
2012,91,181.0,Union,1,Southern,Mostly Rural,65.9,21301,85.0,399.0
2012,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,100408,495.0,493.0
2012,93,185.0,Wabash,2,Southern,Mostly Urban,38.9,14225,91.0,639.7
2012,94,187.0,Warren,9,Central,Mostly Urban,45.5,21667,91.0,420.0
2012,95,189.0,Washington,20,Southern,Mostly Rural,73.6,17729,34.0,191.8
2012,96,191.0,Wayne,2,Southern,Mostly Rural,69.9,20407,139.0,681.1
2012,97,193.0,White,2,Southern,Mostly Rural,62.0,17637,107.0,606.7
2012,98,195.0,Whiteside,14,Northern - Other,Mostly Urban,37.3,71079,299.0,420.7
2012,99,197.0,Will,12,Northern - Collar,Mostly Urban,3.9,872016,2654.0,304.4
2012,100,199.0,Williamson,1,Southern,Mostly Urban,34.8,81395,352.0,432.5
2012,101,201.0,Winnebago,17,Northern - Other,Mostly Urban,7.9,363141,2923.0,804.9
2012,102,203.0,Woodford,11,Central,Mostly Rural,54.9,48620,151.0,310.6
2013,1,1.0,Adams,8,Central,Mostly Urban,32.6,82186,506.0,615.7
2013,2,3.0,Alexander,1,Southern,Mostly Rural,61.9,8979,42.0,467.8
2013,3,5.0,Bond,3,Southern,Mostly Rural,60.7,20787,103.0,495.5
2013,4,7.0,Boone,17,Northern - Other,Mostly Urban,19.4,68142,203.0,297.9
2013,5,9.0,Brown,8,Central,Mostly Urban,41.1,7917,26.0,328.4
2013,6,11.0,Bureau,13,Central,Mostly Rural,57.4,41659,68.0,163.2
2013,7,13.0,Calhoun,8,Southern,Completely Rural,100.0,6069,10.0,164.8
2013,8,15.0,Carroll,15,Northern - Other,Mostly Rural,81.9,17928,51.0,284.5
2013,9,17.0,Cass,8,Central,Mostly Rural,52.1,16603,78.0,469.8
2013,10,19.0,Champaign,6,Central,Mostly Urban,12.7,245849,606.0,246.5
2013,11,21.0,Christian,4,Central,Mostly Urban,43.5,41482,386.0,930.5
2013,12,23.0,Clark,5,Southern,Mostly Rural,59.5,19773,69.0,349.0
2013,13,25.0,Clay,4,Southern,Mostly Rural,64.7,16643,96.0,576.8
2013,14,27.0,Clinton,4,Southern,Mostly Urban,48.8,45879,83.0,180.9
2013,15,29.0,Coles,5,Central,Mostly Urban,24.3,62646,242.0,386.3
2013,16,31.0,Cook,co,Northern - Cook,Completely Urban,0.0,6454535,19965.0,309.3
2013,17,33.0,Crawford,2,Southern,Mostly Rural,60.2,23344,131.0,561.2
2013,18,35.0,Cumberland,5,Southern,Completely Rural,100.0,13421,32.0,238.4
2013,19,37.0,DeKalb,23,Northern - Other,Mostly Urban,20.3,127105,225.0,177.0
2013,20,39.0,De Witt,6,Central,Mostly Urban,48.8,19992,101.0,505.2
2013,21,41.0,Douglas,6,Central,Mostly Rural,61.6,24907,35.0,140.5
2013,22,43.0,DuPage,18,Northern - Collar,Completely Urban,0.0,1154099,1763.0,152.8
2013,23,45.0,Edgar,5,Central,Mostly Rural,51.8,21769,95.0,436.4
2013,24,47.0,Edwards,2,Southern,Completely Rural,100.0,8236,31.0,376.4
2013,25,49.0,Effingham,4,Southern,Mostly Rural,59.7,42466,138.0,325.0
2013,26,51.0,Fayette,4,Southern,Mostly Rural,67.0,27000,138.0,511.1
2013,27,53.0,Ford,11,Central,Mostly Urban,41.8,16846,60.0,356.2
2013,28,55.0,Franklin,2,Southern,Mostly Urban,48.6,48395,431.0,890.6
2013,29,57.0,Fulton,9,Central,Mostly Rural,60.0,43719,294.0,672.5
2013,30,59.0,Gallatin,2,Southern,Completely Rural,100.0,6483,81.0,1249.4
2013,31,61.0,Greene,7,Central,Mostly Rural,70.8,16645,80.0,480.6
2013,32,63.0,Grundy,13,Northern - Other,Mostly Urban,24.4,63373,180.0,284.0
2013,33,65.0,Hamilton,2,Southern,Mostly Rural,68.1,10229,86.0,840.7
2013,34,67.0,Hancock,9,Central,Mostly Rural,71.0,22469,58.0,258.1
2013,35,69.0,Hardin,2,Southern,Completely Rural,100.0,5009,34.0,678.8
2013,36,71.0,Henderson,9,Central,Mostly Rural,99.7,8312,32.0,385.0
2013,37,73.0,Henry,14,Central,Mostly Rural,50.3,61415,120.0,195.4
2013,38,75.0,Iroquois,21,Central,Mostly Rural,71.7,35471,277.0,780.9
2013,39,77.0,Jackson,1,Southern,Mostly Urban,37.2,70474,171.0,242.6
2013,40,79.0,Jasper,4,Southern,Mostly Rural,69.9,11805,31.0,262.6
2013,41,81.0,Jefferson,2,Southern,Mostly Rural,58.8,47112,184.0,390.6
2013,42,83.0,Jersey,7,Southern,Mostly Rural,60.6,27551,83.0,301.3
2013,43,85.0,Jo Daviess,15,Northern - Other,Mostly Rural,72.6,26849,62.0,230.9
2013,44,87.0,Johnson,1,Southern,Completely Rural,100.0,15204,31.0,203.9
2013,45,89.0,Kane,16,Northern - Collar,Mostly Urban,3.6,667521,1047.0,156.8
2013,46,91.0,Kankakee,21,Central,Mostly Urban,24.5,140109,597.0,426.1
2013,47,93.0,Kendall,23,Northern - Other,Mostly Urban,10.4,155642,226.0,145.2
2013,48,95.0,Knox,9,Central,Mostly Urban,24.3,62574,311.0,497.0
2013,49,97.0,Lake,19,Northern - Collar,Mostly Urban,1.3,886238,1972.0,222.5
2013,50,99.0,LaSalle,13,Northern - Other,Mostly Urban,30.2,137361,382.0,278.1
2013,51,101.0,Lawrence,2,Southern,Mostly Rural,58.0,19926,164.0,823.0
2013,52,103.0,Lee,15,Northern - Other,Mostly Rural,53.2,42241,147.0,348.0
2013,53,105.0,Livingston,11,Central,Mostly Urban,40.8,45731,159.0,347.7
2013,54,107.0,Logan,11,Central,Mostly Urban,39.9,35586,278.0,781.2
2013,55,109.0,McDonough,9,Central,Mostly Urban,29.5,37577,112.0,298.1
2013,56,111.0,McHenry,22,Northern - Collar,Mostly Urban,9.9,385594,895.0,232.1
2013,57,113.0,McLean,11,Central,Mostly Urban,16.5,213853,554.0,259.1
2013,58,115.0,Macon,6,Central,Mostly Urban,15.3,134054,759.0,566.2
2013,59,117.0,Macoupin,7,Central,Mostly Rural,58.5,56932,280.0,491.8
2013,60,119.0,Madison,3,Southern,Mostly Urban,13.3,326759,1393.0,426.3
2013,61,121.0,Marion,4,Southern,Mostly Urban,45.1,47523,226.0,475.6
2013,62,123.0,Marshall,10,Central,Completely Rural,100.0,14650,64.0,436.9
2013,63,125.0,Mason,8,Central,Mostly Rural,77.5,17123,101.0,589.8
2013,64,127.0,Massac,1,Southern,Mostly Rural,50.5,18145,71.0,391.3
2013,65,129.0,Menard,8,Central,Mostly Rural,75.7,15405,45.0,292.1
2013,66,131.0,Mercer,14,Central,Mostly Rural,77.8,19647,66.0,335.9
2013,67,133.0,Monroe,20,Southern,Mostly Urban,41.4,41311,129.0,312.3
2013,68,135.0,Montgomery,4,Central,Mostly Urban,41.6,35529,291.0,819.0
2013,69,137.0,Morgan,7,Central,Mostly Urban,36.2,42072,235.0,558.6
2013,70,139.0,Moultrie,6,Central,Mostly Rural,69.2,18526,45.0,242.9
2013,71,141.0,Ogle,15,Northern - Other,Mostly Urban,47.1,64541,172.0,266.5
2013,72,143.0,Peoria,10,Central,Mostly Urban,14.6,233665,1364.0,583.7
