year,id,fips_number,county_name,judicial_circuit,region,community_type,percent_rural,population,abuse_neglect,delinquency,other,abuse_neglect_rate,delinquency_rate,other_rate
2013,98,195.0,Whiteside,14,Northern - Other,Mostly Urban,37.3,6199,95.0,20.0,9.0,1532.5,322.6,145.2
2013,99,197.0,Will,12,Northern - Collar,Mostly Urban,3.9,90599,527.0,164.0,5.0,581.7,181.0,5.5
2013,100,199.0,Williamson,1,Southern,Mostly Urban,34.8,6514,21.0,71.0,29.0,322.4,1090.0,445.2
2013,101,201.0,Winnebago,17,Northern - Other,Mostly Urban,7.9,32302,383.0,593.0,33.0,1185.7,1835.8,102.2
2013,102,203.0,Woodford,11,Central,Mostly Rural,54.9,4637,43.0,17.0,0.0,927.3,366.6,0.0
2014,1,1.0,Adams,8,Central,Mostly Urban,32.6,6755,83.0,40.0,4.0,1228.7,592.2,59.2
2014,2,3.0,Alexander,1,Southern,Mostly Rural,61.9,692,1.0,3.0,6.0,144.5,433.5,867.1
2014,3,5.0,Bond,3,Southern,Mostly Rural,60.7,1622,13.0,5.0,0.0,801.5,308.3,0.0
2014,4,7.0,Boone,17,Northern - Other,Mostly Urban,19.4,7070,92.0,30.0,11.0,1301.3,424.3,155.6
2014,5,9.0,Brown,8,Central,Mostly Urban,41.1,464,5.0,2.0,0.0,1077.6,431.0,0.0
2014,6,11.0,Bureau,13,Central,Mostly Rural,57.4,3614,38.0,19.0,1.0,1051.5,525.7,27.7
2014,7,13.0,Calhoun,8,Southern,Completely Rural,100.0,487,1.0,2.0,0.0,205.3,410.7,0.0
2014,8,15.0,Carroll,15,Northern - Other,Mostly Rural,81.9,1428,20.0,14.0,1.0,1400.6,980.4,70.0
2014,9,17.0,Cass,8,Central,Mostly Rural,52.1,1442,51.0,11.0,0.0,3536.8,762.8,0.0
2014,10,19.0,Champaign,6,Central,Mostly Urban,12.7,16942,254.0,90.0,11.0,1499.2,531.2,64.9
2014,11,21.0,Christian,4,Central,Mostly Urban,43.5,3354,80.0,29.0,2.0,2385.2,864.6,59.6
2014,12,23.0,Clark,5,Southern,Mostly Rural,59.5,1665,25.0,0.0,0.0,1501.5,0.0,0.0
2014,13,25.0,Clay,4,Southern,Mostly Rural,64.7,1361,20.0,4.0,2.0,1469.5,293.9,147.0
2014,14,27.0,Clinton,4,Southern,Mostly Urban,48.8,3769,74.0,16.0,8.0,1963.4,424.5,212.3
2014,15,29.0,Coles,5,Central,Mostly Urban,24.3,4303,95.0,38.0,6.0,2207.8,883.1,139.4
2014,16,31.0,Cook,co,Northern - Cook,Completely Urban,0.0,522776,5914.0,1531.0,0.0,1131.3,292.9,0.0
2014,17,33.0,Crawford,2,Southern,Mostly Rural,60.2,1769,37.0,21.0,0.0,2091.6,1187.1,0.0
2014,18,35.0,Cumberland,5,Southern,Completely Rural,100.0,1147,23.0,1.0,0.0,2005.2,87.2,0.0
2014,19,37.0,DeKalb,23,Northern - Other,Mostly Urban,20.3,10307,220.0,66.0,7.0,2134.5,640.3,67.9
2014,20,39.0,De Witt,6,Central,Mostly Urban,48.8,1707,31.0,2.0,0.0,1816.1,117.2,0.0
2014,21,41.0,Douglas,6,Central,Mostly Rural,61.6,2344,10.0,2.0,1.0,426.6,85.3,42.7
2014,22,43.0,DuPage,18,Northern - Collar,Completely Urban,0.0,103743,751.0,120.0,19.0,723.9,115.7,18.3
2014,23,45.0,Edgar,5,Central,Mostly Rural,51.8,1784,47.0,12.0,0.0,2634.5,672.6,0.0
2014,24,47.0,Edwards,2,Southern,Completely Rural,100.0,726,3.0,7.0,0.0,413.2,964.2,0.0
2014,25,49.0,Effingham,4,Southern,Mostly Rural,59.7,3667,72.0,28.0,0.0,1963.5,763.6,0.0
2014,26,51.0,Fayette,4,Southern,Mostly Rural,67.0,2235,48.0,19.0,0.0,2147.7,850.1,0.0
2014,27,53.0,Ford,11,Central,Mostly Urban,41.8,1535,23.0,8.0,0.0,1498.4,521.2,0.0
2014,28,55.0,Franklin,2,Southern,Mostly Urban,48.6,4133,56.0,49.0,4.0,1354.9,1185.6,96.8
2014,29,57.0,Fulton,9,Central,Mostly Rural,60.0,3518,38.0,33.0,0.0,1080.2,938.0,0.0
2014,30,59.0,Gallatin,2,Southern,Completely Rural,100.0,486,7.0,7.0,0.0,1440.3,1440.3,0.0
2014,31,61.0,Greene,7,Central,Mostly Rural,70.8,1415,24.0,5.0,0.0,1696.1,353.4,0.0
2014,32,63.0,Grundy,13,Northern - Other,Mostly Urban,24.4,6192,63.0,12.0,0.0,1017.4,193.8,0.0
2014,33,65.0,Hamilton,2,Southern,Mostly Rural,68.1,879,23.0,10.0,0.0,2616.6,1137.7,0.0
2014,34,67.0,Hancock,9,Central,Mostly Rural,71.0,1808,20.0,5.0,3.0,1106.2,276.5,165.9
2014,35,69.0,Hardin,2,Southern,Completely Rural,100.0,418,11.0,3.0,0.0,2631.6,717.7,0.0
2014,36,71.0,Henderson,9,Central,Mostly Rural,99.7,643,7.0,3.0,0.0,1088.6,466.6,0.0
2014,37,73.0,Henry,14,Central,Mostly Rural,50.3,5391,42.0,13.0,4.0,779.1,241.1,74.2
2014,38,75.0,Iroquois,21,Central,Mostly Rural,71.7,3128,44.0,15.0,0.0,1406.6,479.5,0.0
2014,39,77.0,Jackson,1,Southern,Mostly Urban,37.2,4740,85.0,34.0,4.0,1793.2,717.3,84.4
2014,40,79.0,Jasper,4,Southern,Mostly Rural,69.9,1040,18.0,7.0,0.0,1730.8,673.1,0.0
2014,41,81.0,Jefferson,2,Southern,Mostly Rural,58.8,3636,61.0,91.0,32.0,1677.7,2502.8,880.1
2014,42,83.0,Jersey,7,Southern,Mostly Rural,60.6,2397,34.0,22.0,1.0,1418.4,917.8,41.7
2014,43,85.0,Jo Daviess,15,Northern - Other,Mostly Rural,72.6,2125,13.0,17.0,0.0,611.8,800.0,0.0
2014,44,87.0,Johnson,1,Southern,Completely Rural,100.0,1113,10.0,4.0,0.0,898.5,359.4,0.0
2014,45,89.0,Kane,16,Northern - Collar,Mostly Urban,3.6,67267,576.0,140.0,17.0,856.3,208.1,25.3
2014,46,91.0,Kankakee,21,Central,Mostly Urban,24.5,12616,227.0,71.0,1.0,1799.3,562.8,7.9
2014,47,93.0,Kendall,23,Northern - Other,Mostly Urban,10.4,16460,241.0,36.0,10.0,1464.2,218.7,60.8
2014,48,95.0,Knox,9,Central,Mostly Urban,24.3,4876,84.0,32.0,0.0,1722.7,656.3,0.0
2014,49,97.0,Lake,19,Northern - Collar,Mostly Urban,1.3,87605,730.0,172.0,26.0,833.3,196.3,29.7
2014,50,99.0,LaSalle,13,Northern - Other,Mostly Urban,30.2,11947,190.0,33.0,19.0,1590.4,276.2,159.0
2014,51,101.0,Lawrence,2,Southern,Mostly Rural,58.0,1384,23.0,29.0,0.0,1661.8,2095.4,0.0
2014,52,103.0,Lee,15,Northern - Other,Mostly Rural,53.2,3227,54.0,10.0,5.0,1673.4,309.9,154.9
2014,53,105.0,Livingston,11,Central,Mostly Urban,40.8,3954,98.0,8.0,2.0,2478.5,202.3,50.6
2014,54,107.0,Logan,11,Central,Mostly Urban,39.9,2669,62.0,45.0,0.0,2323.0,1686.0,0.0
2014,55,109.0,McDonough,9,Central,Mostly Urban,29.5,2308,45.0,26.0,0.0,1949.7,1126.5,0.0
2014,56,111.0,McHenry,22,Northern - Collar,Mostly Urban,9.9,38636,257.0,45.0,9.0,665.2,116.5,23.3
2014,57,113.0,McLean,11,Central,Mostly Urban,16.5,16891,304.0,84.0,0.0,1799.8,497.3,0.0
2014,58,115.0,Macon,6,Central,Mostly Urban,15.3,10793,306.0,209.0,12.0,2835.2,1936.4,111.2
2014,59,117.0,Macoupin,7,Central,Mostly Rural,58.5,4837,46.0,35.0,1.0,951.0,723.6,20.7
2014,60,119.0,Madison,3,Southern,Mostly Urban,13.3,27000,394.0,136.0,8.0,1459.3,503.7,29.6
2014,61,121.0,Marion,4,Southern,Mostly Urban,45.1,3840,73.0,48.0,7.0,1901.0,1250.0,182.3
2014,62,123.0,Marshall,10,Central,Completely Rural,100.0,1133,12.0,2.0,3.0,1059.1,176.5,264.8
2014,63,125.0,Mason,8,Central,Mostly Rural,77.5,1472,43.0,18.0,0.0,2921.2,1222.8,0.0
2014,64,127.0,Massac,1,Southern,Mostly Rural,50.5,1499,31.0,6.0,0.0,2068.0,400.3,0.0
2014,65,129.0,Menard,8,Central,Mostly Rural,75.7,1367,15.0,7.0,0.0,1097.3,512.1,0.0
2014,66,131.0,Mercer,14,Central,Mostly Rural,77.8,1724,31.0,7.0,0.0,1798.1,406.0,0.0
2014,67,133.0,Monroe,20,Southern,Mostly Urban,41.4,3772,56.0,2.0,1.0,1484.6,53.0,26.5
2014,68,135.0,Montgomery,4,Central,Mostly Urban,41.6,2775,53.0,32.0,0.0,1909.9,1153.2,0.0
2014,69,137.0,Morgan,7,Central,Mostly Urban,36.2,3143,13.0,12.0,0.0,413.6,381.8,0.0
2014,70,139.0,Moultrie,6,Central,Mostly Rural,69.2,1715,30.0,7.0,1.0,1749.3,408.2,58.3
2014,71,141.0,Ogle,15,Northern - Other,Mostly Urban,47.1,6002,79.0,24.0,9.0,1316.2,399.9,150.0
2014,72,143.0,Peoria,10,Central,Mostly Urban,14.6,19251,497.0,308.0,25.0,2581.7,1599.9,129.9
2014,73,145.0,Perry,20,Southern,Mostly Urban,43.6,1983,31.0,21.0,2.0,1563.3,1059.0,100.9
2014,74,147.0,Piatt,6,Central,Mostly Rural,67.7,1844,16.0,7.0,0.0,867.7,379.6,0.0
2014,75,149.0,Pike,8,Central,Mostly Rural,72.3,1603,33.0,3.0,8.0,2058.6,187.1,499.1
2014,76,151.0,Pope,1,Southern,Completely Rural,100.0,342,8.0,1.0,0.0,2339.2,292.4,0.0
2014,77,153.0,Pulaski,1,Southern,Completely Rural,100.0,591,11.0,6.0,0.0,1861.3,1015.2,0.0
2014,78,155.0,Putnam,10,Central,Completely Rural,100.0,583,11.0,1.0,1.0,1886.8,171.5,171.5
2014,79,157.0,Randolph,20,Southern,Mostly Urban,42.6,2957,68.0,21.0,0.0,2299.6,710.2,0.0
2014,80,159.0,Richland,2,Southern,Mostly Urban,43.5,1572,76.0,26.0,0.0,4834.6,1653.9,0.0
2014,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,14342,145.0,93.0,0.0,1011.0,648.4,0.0
2014,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,28990,442.0,87.0,7.0,1524.7,300.1,24.1
2014,83,165.0,Saline,1,Southern,Mostly Urban,43.7,2517,39.0,57.0,0.0,1549.5,2264.6,0.0
2014,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,21035,143.0,176.0,21.0,679.8,836.7,99.8
2014,85,169.0,Schuyler,8,Central,Mostly Rural,57.6,718,18.0,4.0,1.0,2507.0,557.1,139.3
2014,86,171.0,Scott,7,Central,Completely Rural,100.0,547,10.0,0.0,0.0,1828.2,0.0,0.0
2014,87,173.0,Shelby,4,Central,Mostly Rural,77.7,2225,33.0,23.0,0.0,1483.1,1033.7,0.0
2014,88,175.0,Stark,10,Central,Completely Rural,100.0,585,8.0,0.0,3.0,1367.5,0.0,512.8
2014,89,177.0,Stephenson,15,Northern - Other,Mostly Urban,40.1,4735,106.0,25.0,3.0,2238.6,528.0,63.4
2014,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,14242,128.0,116.0,1.0,898.8,814.5,7.0
2014,91,181.0,Union,1,Southern,Mostly Rural,65.9,1740,52.0,24.0,4.0,2988.5,1379.3,229.9
2014,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,8431,163.0,139.0,20.0,1933.3,1648.7,237.2
2014,93,185.0,Wabash,2,Southern,Mostly Urban,38.9,1093,48.0,37.0,0.0,4391.6,3385.2,0.0
2014,94,187.0,Warren,9,Central,Mostly Urban,45.5,1753,29.0,10.0,0.0,1654.3,570.5,0.0
2014,95,189.0,Washington,20,Southern,Mostly Rural,73.6,1431,9.0,3.0,4.0,628.9,209.6,279.5
2014,96,191.0,Wayne,2,Southern,Mostly Rural,69.9,1711,27.0,22.0,0.0,1578.0,1285.8,0.0
2014,97,193.0,White,2,Southern,Mostly Rural,62.0,1325,59.0,7.0,0.0,4452.8,528.3,0.0
2014,98,195.0,Whiteside,14,Northern - Other,Mostly Urban,37.3,6057,83.0,35.0,3.0,1370.3,577.8,49.5
2014,99,197.0,Will,12,Northern - Collar,Mostly Urban,3.9,89934,530.0,192.0,8.0,589.3,213.5,8.9
2014,100,199.0,Williamson,1,Southern,Mostly Urban,34.8,6555,42.0,71.0,21.0,640.7,1083.1,320.4
2014,101,201.0,Winnebago,17,Northern - Other,Mostly Urban,7.9,31845,374.0,412.0,42.0,1174.4,1293.8,131.9
2014,102,203.0,Woodford,11,Central,Mostly Rural,54.9,4585,61.0,13.0,0.0,1330.4,283.5,0.0
2015,1,1.0,Adams,8,Central,Mostly Urban,32.6,6782,80.0,61.0,15.0,1179.6,899.4,221.2
2015,2,3.0,Alexander,1,Southern,Mostly Rural,61.9,668,12.0,3.0,8.0,1796.4,449.1,1197.6
2015,3,5.0,Bond,3,Southern,Mostly Rural,60.7,1554,16.0,10.0,2.0,1029.6,643.5,128.7
2015,4,7.0,Boone,17,Northern - Other,Mostly Urban,19.4,7051,108.0,26.0,9.0,1531.7,368.7,127.6
2015,5,9.0,Brown,8,Central,Mostly Urban,41.1,464,3.0,1.0,0.0,646.6,215.5,0.0
2015,6,11.0,Bureau,13,Central,Mostly Rural,57.4,3559,56.0,20.0,1.0,1573.5,562.0,28.1
2015,7,13.0,Calhoun,8,Southern,Completely Rural,100.0,464,3.0,0.0,0.0,646.6,0.0,0.0
2015,8,15.0,Carroll,15,Northern - Other,Mostly Rural,81.9,1359,20.0,7.0,1.0,1471.7,515.1,73.6
2015,9,17.0,Cass,8,Central,Mostly Rural,52.1,1393,41.0,5.0,0.0,2943.3,358.9,0.0
2015,10,19.0,Champaign,6,Central,Mostly Urban,12.7,16953,269.0,63.0,10.0,1586.7,371.6,59.0
2015,11,21.0,Christian,4,Central,Mostly Urban,43.5,3289,56.0,22.0,0.0,1702.6,668.9,0.0
2015,12,23.0,Clark,5,Southern,Mostly Rural,59.5,1672,31.0,2.0,0.0,1854.1,119.6,0.0
2015,13,25.0,Clay,4,Southern,Mostly Rural,64.7,1366,16.0,19.0,7.0,1171.3,1390.9,512.4
2015,14,27.0,Clinton,4,Southern,Mostly Urban,48.8,3748,64.0,15.0,1.0,1707.6,400.2,26.7
2015,15,29.0,Coles,5,Central,Mostly Urban,24.3,4297,107.0,57.0,12.0,2490.1,1326.5,279.3
2015,16,31.0,Cook,co,Northern - Cook,Completely Urban,0.0,517814,5440.0,1329.0,0.0,1050.6,256.7,0.0
2015,17,33.0,Crawford,2,Southern,Mostly Rural,60.2,1771,38.0,8.0,0.0,2145.7,451.7,0.0
2015,18,35.0,Cumberland,5,Southern,Completely Rural,100.0,1145,20.0,1.0,0.0,1746.7,87.3,0.0
2015,19,37.0,DeKalb,23,Northern - Other,Mostly Urban,20.3,10255,206.0,41.0,11.0,2008.8,399.8,107.3
2015,20,39.0,De Witt,6,Central,Mostly Urban,48.8,1717,47.0,15.0,0.0,2737.3,873.6,0.0
2015,21,41.0,Douglas,6,Central,Mostly Rural,61.6,2338,16.0,4.0,13.0,684.3,171.1,556.0
2015,22,43.0,DuPage,18,Northern - Collar,Completely Urban,0.0,102330,650.0,96.0,12.0,635.2,93.8,11.7
2015,23,45.0,Edgar,5,Central,Mostly Rural,51.8,1763,63.0,5.0,0.0,3573.5,283.6,0.0
2015,24,47.0,Edwards,2,Southern,Completely Rural,100.0,696,9.0,5.0,0.0,1293.1,718.4,0.0
2015,25,49.0,Effingham,4,Southern,Mostly Rural,59.7,3659,98.0,12.0,0.0,2678.3,328.0,0.0
2015,26,51.0,Fayette,4,Southern,Mostly Rural,67.0,2195,55.0,22.0,1.0,2505.7,1002.3,45.6
2015,27,53.0,Ford,11,Central,Mostly Urban,41.8,1543,20.0,2.0,0.0,1296.2,129.6,0.0
2015,28,55.0,Franklin,2,Southern,Mostly Urban,48.6,4033,63.0,48.0,8.0,1562.1,1190.2,198.4
2015,29,57.0,Fulton,9,Central,Mostly Rural,60.0,3449,53.0,24.0,4.0,1536.7,695.9,116.0
2015,30,59.0,Gallatin,2,Southern,Completely Rural,100.0,491,11.0,8.0,0.0,2240.3,1629.3,0.0
2015,31,61.0,Greene,7,Central,Mostly Rural,70.8,1394,10.0,7.0,0.0,717.4,502.2,0.0
2015,32,63.0,Grundy,13,Northern - Other,Mostly Urban,24.4,6203,73.0,11.0,0.0,1176.8,177.3,0.0
2015,33,65.0,Hamilton,2,Southern,Mostly Rural,68.1,853,18.0,9.0,0.0,2110.2,1055.1,0.0
2015,34,67.0,Hancock,9,Central,Mostly Rural,71.0,1803,21.0,0.0,1.0,1164.7,0.0,55.5
2015,35,69.0,Hardin,2,Southern,Completely Rural,100.0,400,2.0,2.0,0.0,500.0,500.0,0.0
2015,36,71.0,Henderson,9,Central,Mostly Rural,99.7,631,4.0,1.0,1.0,633.9,158.5,158.5
2015,37,73.0,Henry,14,Central,Mostly Rural,50.3,5362,27.0,28.0,7.0,503.5,522.2,130.5
2015,38,75.0,Iroquois,21,Central,Mostly Rural,71.7,3071,39.0,13.0,0.0,1269.9,423.3,0.0
2015,39,77.0,Jackson,1,Southern,Mostly Urban,37.2,4616,65.0,31.0,5.0,1408.1,671.6,108.3
2015,40,79.0,Jasper,4,Southern,Mostly Rural,69.9,1021,20.0,8.0,0.0,1958.9,783.5,0.0
2015,41,81.0,Jefferson,2,Southern,Mostly Rural,58.8,3651,87.0,90.0,22.0,2382.9,2465.1,602.6
2015,42,83.0,Jersey,7,Southern,Mostly Rural,60.6,2314,39.0,31.0,2.0,1685.4,1339.7,86.4
2015,43,85.0,Jo Daviess,15,Northern - Other,Mostly Rural,72.6,2101,18.0,8.0,0.0,856.7,380.8,0.0
2015,44,87.0,Johnson,1,Southern,Completely Rural,100.0,1146,11.0,5.0,0.0,959.9,436.3,0.0
2015,45,89.0,Kane,16,Northern - Collar,Mostly Urban,3.6,67413,567.0,134.0,28.0,841.1,198.8,41.5
2015,46,91.0,Kankakee,21,Central,Mostly Urban,24.5,12477,165.0,33.0,5.0,1322.4,264.5,40.1
2015,47,93.0,Kendall,23,Northern - Other,Mostly Urban,10.4,16719,300.0,22.0,16.0,1794.4,131.6,95.7
2015,48,95.0,Knox,9,Central,Mostly Urban,24.3,4729,89.0,37.0,0.0,1882.0,782.4,0.0
2015,49,97.0,Lake,19,Northern - Collar,Mostly Urban,1.3,86372,752.0,167.0,36.0,870.7,193.3,41.7
2015,50,99.0,LaSalle,13,Northern - Other,Mostly Urban,30.2,11786,223.0,30.0,24.0,1892.1,254.5,203.6
2015,51,101.0,Lawrence,2,Southern,Mostly Rural,58.0,1379,16.0,9.0,0.0,1160.3,652.6,0.0
2015,52,103.0,Lee,15,Northern - Other,Mostly Rural,53.2,3145,70.0,17.0,6.0,2225.8,540.5,190.8
2015,53,105.0,Livingston,11,Central,Mostly Urban,40.8,3842,80.0,7.0,6.0,2082.2,182.2,156.2
2015,54,107.0,Logan,11,Central,Mostly Urban,39.9,2630,58.0,33.0,0.0,2205.3,1254.8,0.0
2015,55,109.0,McDonough,9,Central,Mostly Urban,29.5,2368,52.0,30.0,1.0,2195.9,1266.9,42.2
2015,56,111.0,McHenry,22,Northern - Collar,Mostly Urban,9.9,38115,222.0,60.0,14.0,582.4,157.4,36.7
2015,57,113.0,McLean,11,Central,Mostly Urban,16.5,16908,312.0,122.0,0.0,1845.3,721.6,0.0
2015,58,115.0,Macon,6,Central,Mostly Urban,15.3,10692,224.0,162.0,1.0,2095.0,1515.2,9.4
2015,59,117.0,Macoupin,7,Central,Mostly Rural,58.5,4815,43.0,22.0,3.0,893.0,456.9,62.3
2015,60,119.0,Madison,3,Southern,Mostly Urban,13.3,26817,396.0,298.0,30.0,1476.7,1111.2,111.9
2015,61,121.0,Marion,4,Southern,Mostly Urban,45.1,3838,45.0,64.0,10.0,1172.5,1667.5,260.6
2015,62,123.0,Marshall,10,Central,Completely Rural,100.0,1087,12.0,2.0,2.0,1104.0,184.0,184.0
2015,63,125.0,Mason,8,Central,Mostly Rural,77.5,1449,45.0,22.0,0.0,3105.6,1518.3,0.0
2015,64,127.0,Massac,1,Southern,Mostly Rural,50.5,1513,15.0,13.0,0.0,991.4,859.2,0.0
2015,65,129.0,Menard,8,Central,Mostly Rural,75.7,1307,16.0,13.0,0.0,1224.2,994.6,0.0
2015,66,131.0,Mercer,14,Central,Mostly Rural,77.8,1680,18.0,4.0,0.0,1071.4,238.1,0.0
2015,67,133.0,Monroe,20,Southern,Mostly Urban,41.4,3785,74.0,3.0,1.0,1955.1,79.3,26.4
2015,68,135.0,Montgomery,4,Central,Mostly Urban,41.6,2734,76.0,13.0,0.0,2779.8,475.5,0.0
2015,69,137.0,Morgan,7,Central,Mostly Urban,36.2,3158,19.0,23.0,3.0,601.6,728.3,95.0
2015,70,139.0,Moultrie,6,Central,Mostly Rural,69.2,1710,21.0,8.0,0.0,1228.1,467.8,0.0
2015,71,141.0,Ogle,15,Northern - Other,Mostly Urban,47.1,5853,63.0,35.0,5.0,1076.4,598.0,85.4
2015,72,143.0,Peoria,10,Central,Mostly Urban,14.6,19041,453.0,270.0,73.0,2379.1,1418.0,383.4
2015,73,145.0,Perry,20,Southern,Mostly Urban,43.6,2016,26.0,12.0,0.0,1289.7,595.2,0.0
2015,74,147.0,Piatt,6,Central,Mostly Rural,67.7,1801,14.0,16.0,0.0,777.3,888.4,0.0
2015,75,149.0,Pike,8,Central,Mostly Rural,72.3,1630,49.0,10.0,8.0,3006.1,613.5,490.8
2015,76,151.0,Pope,1,Southern,Completely Rural,100.0,321,4.0,2.0,0.0,1246.1,623.1,0.0
2015,77,153.0,Pulaski,1,Southern,Completely Rural,100.0,621,23.0,3.0,0.0,3703.7,483.1,0.0
2015,78,155.0,Putnam,10,Central,Completely Rural,100.0,554,11.0,0.0,0.0,1985.6,0.0,0.0
2015,79,157.0,Randolph,20,Southern,Mostly Urban,42.6,2928,58.0,15.0,0.0,1980.9,512.3,0.0
2015,80,159.0,Richland,2,Southern,Mostly Urban,43.5,1607,58.0,20.0,0.0,3609.2,1244.6,0.0
2015,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,14308,210.0,84.0,0.0,1467.7,587.1,0.0
2015,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,28558,576.0,119.0,10.0,2016.9,416.7,35.0
2015,83,165.0,Saline,1,Southern,Mostly Urban,43.7,2485,95.0,36.0,2.0,3822.9,1448.7,80.5
2015,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,21025,171.0,232.0,18.0,813.3,1103.4,85.6
2015,85,169.0,Schuyler,8,Central,Mostly Rural,57.6,679,17.0,3.0,1.0,2503.7,441.8,147.3
2015,86,171.0,Scott,7,Central,Completely Rural,100.0,553,11.0,1.0,0.0,1989.2,180.8,0.0
2015,87,173.0,Shelby,4,Central,Mostly Rural,77.7,2181,47.0,14.0,0.0,2155.0,641.9,0.0
2015,88,175.0,Stark,10,Central,Completely Rural,100.0,602,2.0,3.0,2.0,332.2,498.3,332.2
2015,89,177.0,Stephenson,15,Northern - Other,Mostly Urban,40.1,4623,103.0,5.0,2.0,2228.0,108.2,43.3
2015,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,14056,151.0,124.0,2.0,1074.3,882.2,14.2
2015,91,181.0,Union,1,Southern,Mostly Rural,65.9,1728,27.0,23.0,0.0,1562.5,1331.0,0.0
2015,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,8374,269.0,121.0,29.0,3212.3,1444.9,346.3
2015,93,185.0,Wabash,2,Southern,Mostly Urban,38.9,1157,44.0,21.0,0.0,3802.9,1815.0,0.0
2015,94,187.0,Warren,9,Central,Mostly Urban,45.5,1742,14.0,8.0,0.0,803.7,459.2,0.0
2015,95,189.0,Washington,20,Southern,Mostly Rural,73.6,1392,30.0,4.0,1.0,2155.2,287.4,71.8
2015,96,191.0,Wayne,2,Southern,Mostly Rural,69.9,1718,28.0,20.0,0.0,1629.8,1164.1,0.0
2015,97,193.0,White,2,Southern,Mostly Rural,62.0,1353,64.0,11.0,2.0,4730.2,813.0,147.8
2015,98,195.0,Whiteside,14,Northern - Other,Mostly Urban,37.3,6043,61.0,44.0,8.0,1009.4,728.1,132.4
2015,99,197.0,Will,12,Northern - Collar,Mostly Urban,3.9,88907,622.0,162.0,10.0,699.6,182.2,11.2
2015,100,199.0,Williamson,1,Southern,Mostly Urban,34.8,6700,34.0,71.0,5.0,507.5,1059.7,74.6
2015,101,201.0,Winnebago,17,Northern - Other,Mostly Urban,7.9,31458,382.0,485.0,37.0,1214.3,1541.7,117.6
2015,102,203.0,Woodford,11,Central,Mostly Rural,54.9,4580,66.0,13.0,0.0,1441.0,283.8,0.0
2016,1,1.0,Adams,8,Central,Mostly Urban,32.6,6759,56.0,77.0,5.0,828.5,1139.2,74.0
2016,2,3.0,Alexander,1,Southern,Mostly Rural,61.9,632,2.0,8.0,16.0,316.5,1265.8,2531.6
2016,3,5.0,Bond,3,Southern,Mostly Rural,60.7,1563,18.0,37.0,1.0,1151.6,2367.2,64.0
2016,4,7.0,Boone,17,Northern - Other,Mostly Urban,19.4,7074,17.0,97.0,9.0,240.3,1371.2,127.2
2016,5,9.0,Brown,8,Central,Mostly Urban,41.1,463,2.0,2.0,0.0,432.0,432.0,0.0
2016,6,11.0,Bureau,13,Central,Mostly Rural,57.4,3583,15.0,36.0,1.0,418.6,1004.7,27.9
2016,7,13.0,Calhoun,8,Southern,Completely Rural,100.0,480,1.0,0.0,0.0,208.3,0.0,0.0
2016,8,15.0,Carroll,15,Northern - Other,Mostly Rural,81.9,1378,8.0,13.0,1.0,580.6,943.4,72.6
2016,9,17.0,Cass,8,Central,Mostly Rural,52.1,1409,11.0,27.0,0.0,780.7,1916.3,0.0
2016,10,19.0,Champaign,6,Central,Mostly Urban,12.7,17017,65.0,249.0,7.0,382.0,1463.2,41.1
2016,11,21.0,Christian,4,Central,Mostly Urban,43.5,3237,38.0,63.0,2.0,1173.9,1946.2,61.8
2016,12,23.0,Clark,5,Southern,Mostly Rural,59.5,1714,4.0,10.0,0.0,233.4,583.4,0.0
2016,13,25.0,Clay,4,Southern,Mostly Rural,64.7,1379,5.0,21.0,3.0,362.6,1522.8,217.5
2016,14,27.0,Clinton,4,Southern,Mostly Urban,48.8,3686,9.0,57.0,2.0,244.2,1546.4,54.3
2016,15,29.0,Coles,5,Central,Mostly Urban,24.3,4259,66.0,119.0,17.0,1549.7,2794.1,399.2
2016,16,31.0,Cook,co,Northern - Cook,Completely Urban,0.0,512289,1128.0,4903.0,0.0,220.2,957.1,0.0
2016,17,33.0,Crawford,2,Southern,Mostly Rural,60.2,1761,20.0,28.0,0.0,1135.7,1590.0,0.0
2016,18,35.0,Cumberland,5,Southern,Completely Rural,100.0,1117,17.0,12.0,1.0,1521.9,1074.3,89.5
2016,19,37.0,DeKalb,23,Northern - Other,Mostly Urban,20.3,10260,34.0,215.0,7.0,331.4,2095.5,68.2
2016,20,39.0,De Witt,6,Central,Mostly Urban,48.8,1690,15.0,53.0,0.0,887.6,3136.1,0.0
2016,21,41.0,Douglas,6,Central,Mostly Rural,61.6,2315,1.0,16.0,5.0,43.2,691.1,216.0
2016,22,43.0,DuPage,18,Northern - Collar,Completely Urban,0.0,101091,85.0,568.0,24.0,84.1,561.9,23.7
2016,23,45.0,Edgar,5,Central,Mostly Rural,51.8,1746,7.0,36.0,0.0,400.9,2061.9,0.0
