year,id,fips_number,county_name,judicial_circuit,region,community_type,percent_rural,labor_force_population,employed,unemployed,unemployment_rate
2007,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,125692.0,118080.0,7612.0,6.1
2007,83,165.0,Saline,1,Southern,Mostly Urban,43.7,12751.0,11941.0,810.0,6.4
2007,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,108005.0,103218.0,4787.0,4.4
2007,85,169.0,Schuyler,8,Central,Mostly Rural,57.6,4447.0,4269.0,178.0,4.0
2007,86,171.0,Scott,7,Central,Completely Rural,100.0,2790.0,2648.0,142.0,5.1
2007,87,173.0,Shelby,4,Central,Mostly Rural,77.7,11259.0,10721.0,538.0,4.8
2007,88,175.0,Stark,10,Central,Completely Rural,100.0,3004.0,2852.0,152.0,5.1
2007,89,177.0,Stephenson,15,Northern - Other,Mostly Urban,40.1,25541.0,24248.0,1293.0,5.1
2007,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,73660.0,70563.0,3097.0,4.2
2007,91,181.0,Union,1,Southern,Mostly Rural,65.9,8437.0,7863.0,574.0,6.8
2007,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,37863.0,35545.0,2318.0,6.1
2007,93,185.0,Wabash,2,Southern,Mostly Urban,38.9,6438.0,6088.0,350.0,5.4
2007,94,187.0,Warren,9,Central,Mostly Urban,45.5,9232.0,8822.0,410.0,4.4
2007,95,189.0,Washington,20,Southern,Mostly Rural,73.6,8553.0,8165.0,388.0,4.5
2007,96,191.0,Wayne,2,Southern,Mostly Rural,69.9,8444.0,8048.0,396.0,4.7
2007,97,193.0,White,2,Southern,Mostly Rural,62.0,8035.0,7626.0,409.0,5.1
2007,98,195.0,Whiteside,14,Northern - Other,Mostly Urban,37.3,30904.0,29275.0,1629.0,5.3
2007,99,197.0,Will,12,Northern - Collar,Mostly Urban,3.9,361414.0,344122.0,17292.0,4.8
2007,100,199.0,Williamson,1,Southern,Mostly Urban,34.8,36347.0,34021.0,2326.0,6.4
2007,101,201.0,Winnebago,17,Northern - Other,Mostly Urban,7.9,149201.0,140334.0,8867.0,5.9
2007,102,203.0,Woodford,11,Central,Mostly Rural,54.9,21530.0,20794.0,736.0,3.4
2008,1,1.0,Adams,8,Central,Mostly Urban,32.6,38756.0,36907.0,1849.0,4.8
2008,2,3.0,Alexander,1,Southern,Mostly Rural,61.9,3108.0,2814.0,294.0,9.5
2008,3,5.0,Bond,3,Southern,Mostly Rural,60.7,8779.0,8196.0,583.0,6.6
2008,4,7.0,Boone,17,Northern - Other,Mostly Urban,19.4,26752.0,24270.0,2482.0,9.3
2008,5,9.0,Brown,8,Central,Mostly Urban,41.1,3537.0,3404.0,133.0,3.8
2008,6,11.0,Bureau,13,Central,Mostly Rural,57.4,19294.0,18126.0,1168.0,6.1
2008,7,13.0,Calhoun,8,Southern,Completely Rural,100.0,2578.0,2392.0,186.0,7.2
2008,8,15.0,Carroll,15,Northern - Other,Mostly Rural,81.9,8507.0,7955.0,552.0,6.5
2008,9,17.0,Cass,8,Central,Mostly Rural,52.1,7610.0,7210.0,400.0,5.3
2008,10,19.0,Champaign,6,Central,Mostly Urban,12.7,105661.0,99814.0,5847.0,5.5
2008,11,21.0,Christian,4,Central,Mostly Urban,43.5,17945.0,16778.0,1167.0,6.5
2008,12,23.0,Clark,5,Southern,Mostly Rural,59.5,8588.0,7912.0,676.0,7.9
2008,13,25.0,Clay,4,Southern,Mostly Rural,64.7,6766.0,6279.0,487.0,7.2
2008,14,27.0,Clinton,4,Southern,Mostly Urban,48.8,19322.0,18143.0,1179.0,6.1
2008,15,29.0,Coles,5,Central,Mostly Urban,24.3,27740.0,26049.0,1691.0,6.1
2008,16,31.0,Cook,co,Northern - Cook,Completely Urban,0.0,2615675.0,2447178.0,168497.0,6.4
2008,17,33.0,Crawford,2,Southern,Mostly Rural,60.2,9706.0,9072.0,634.0,6.5
2008,18,35.0,Cumberland,5,Southern,Completely Rural,100.0,5653.0,5250.0,403.0,7.1
2008,19,37.0,DeKalb,23,Northern - Other,Mostly Urban,20.3,60336.0,56851.0,3485.0,5.8
2008,20,39.0,De Witt,6,Central,Mostly Urban,48.8,8651.0,8141.0,510.0,5.9
2008,21,41.0,Douglas,6,Central,Mostly Rural,61.6,10467.0,9856.0,611.0,5.8
2008,22,43.0,DuPage,18,Northern - Collar,Completely Urban,0.0,529285.0,502976.0,26309.0,5.0
2008,23,45.0,Edgar,5,Central,Mostly Rural,51.8,10278.0,9571.0,707.0,6.9
2008,24,47.0,Edwards,2,Southern,Completely Rural,100.0,3284.0,3076.0,208.0,6.3
2008,25,49.0,Effingham,4,Southern,Mostly Rural,59.7,18542.0,17528.0,1014.0,5.5
2008,26,51.0,Fayette,4,Southern,Mostly Rural,67.0,10234.0,9435.0,799.0,7.8
2008,27,53.0,Ford,11,Central,Mostly Urban,41.8,7182.0,6746.0,436.0,6.1
2008,28,55.0,Franklin,2,Southern,Mostly Urban,48.6,17928.0,16281.0,1647.0,9.2
2008,29,57.0,Fulton,9,Central,Mostly Rural,60.0,17958.0,16784.0,1174.0,6.5
2008,30,59.0,Gallatin,2,Southern,Completely Rural,100.0,2614.0,2405.0,209.0,8.0
2008,31,61.0,Greene,7,Central,Mostly Rural,70.8,6945.0,6530.0,415.0,6.0
2008,32,63.0,Grundy,13,Northern - Other,Mostly Urban,24.4,26237.0,24348.0,1889.0,7.2
2008,33,65.0,Hamilton,2,Southern,Mostly Rural,68.1,4223.0,3935.0,288.0,6.8
2008,34,67.0,Hancock,9,Central,Mostly Rural,71.0,9859.0,9189.0,670.0,6.8
2008,35,69.0,Hardin,2,Southern,Completely Rural,100.0,1712.0,1554.0,158.0,9.2
2008,36,71.0,Henderson,9,Central,Mostly Rural,99.7,3909.0,3629.0,280.0,7.2
2008,37,73.0,Henry,14,Central,Mostly Rural,50.3,27596.0,25928.0,1668.0,6.0
2008,38,75.0,Iroquois,21,Central,Mostly Rural,71.7,16753.0,15643.0,1110.0,6.6
2008,39,77.0,Jackson,1,Southern,Mostly Urban,37.2,32470.0,30647.0,1823.0,5.6
2008,40,79.0,Jasper,4,Southern,Mostly Rural,69.9,5201.0,4864.0,337.0,6.5
2008,41,81.0,Jefferson,2,Southern,Mostly Rural,58.8,20827.0,19542.0,1285.0,6.2
2008,42,83.0,Jersey,7,Southern,Mostly Rural,60.6,11790.0,11045.0,745.0,6.3
2008,43,85.0,Jo Daviess,15,Northern - Other,Mostly Rural,72.6,13420.0,12676.0,744.0,5.5
2008,44,87.0,Johnson,1,Southern,Completely Rural,100.0,5121.0,4713.0,408.0,8.0
2008,45,89.0,Kane,16,Northern - Collar,Mostly Urban,3.6,271767.0,255338.0,16429.0,6.0
2008,46,91.0,Kankakee,21,Central,Mostly Urban,24.5,55903.0,51242.0,4661.0,8.3
2008,47,93.0,Kendall,23,Northern - Other,Mostly Urban,10.4,59585.0,56150.0,3435.0,5.8
2008,48,95.0,Knox,9,Central,Mostly Urban,24.3,25565.0,23925.0,1640.0,6.4
2008,49,97.0,Lake,19,Northern - Collar,Mostly Urban,1.3,371016.0,347350.0,23666.0,6.4
2008,50,99.0,LaSalle,13,Northern - Other,Mostly Urban,30.2,59085.0,54522.0,4563.0,7.7
2008,51,101.0,Lawrence,2,Southern,Mostly Rural,58.0,8290.0,7682.0,608.0,7.3
2008,52,103.0,Lee,15,Northern - Other,Mostly Rural,53.2,18220.0,16977.0,1243.0,6.8
2008,53,105.0,Livingston,11,Central,Mostly Urban,40.8,19387.0,18258.0,1129.0,5.8
2008,54,107.0,Logan,11,Central,Mostly Urban,39.9,13397.0,12516.0,881.0,6.6
2008,55,109.0,McDonough,9,Central,Mostly Urban,29.5,16892.0,15972.0,920.0,5.4
2008,56,111.0,McHenry,22,Northern - Collar,Mostly Urban,9.9,180529.0,170098.0,10431.0,5.8
2008,57,113.0,McLean,11,Central,Mostly Urban,16.5,90615.0,86181.0,4434.0,4.9
2008,58,115.0,Macon,6,Central,Mostly Urban,15.3,54586.0,50876.0,3710.0,6.8
2008,59,117.0,Macoupin,7,Central,Mostly Rural,58.5,24577.0,22762.0,1815.0,7.4
2008,60,119.0,Madison,3,Southern,Mostly Urban,13.3,139675.0,130675.0,9000.0,6.4
2008,61,121.0,Marion,4,Southern,Mostly Urban,45.1,18550.0,17022.0,1528.0,8.2
2008,62,123.0,Marshall,10,Central,Completely Rural,100.0,7235.0,6844.0,391.0,5.4
2008,63,125.0,Mason,8,Central,Mostly Rural,77.5,7388.0,6811.0,577.0,7.8
2008,64,127.0,Massac,1,Southern,Mostly Rural,50.5,7412.0,6893.0,519.0,7.0
2008,65,129.0,Menard,8,Central,Mostly Rural,75.7,6926.0,6547.0,379.0,5.5
2008,66,131.0,Mercer,14,Central,Mostly Rural,77.8,8928.0,8333.0,595.0,6.7
2008,67,133.0,Monroe,20,Southern,Mostly Urban,41.4,18600.0,17638.0,962.0,5.2
2008,68,135.0,Montgomery,4,Central,Mostly Urban,41.6,13443.0,12295.0,1148.0,8.5
2008,69,137.0,Morgan,7,Central,Mostly Urban,36.2,17943.0,16859.0,1084.0,6.0
2008,70,139.0,Moultrie,6,Central,Mostly Rural,69.2,8014.0,7609.0,405.0,5.1
2008,71,141.0,Ogle,15,Northern - Other,Mostly Urban,47.1,27925.0,25786.0,2139.0,7.7
2008,72,143.0,Peoria,10,Central,Mostly Urban,14.6,98134.0,92524.0,5610.0,5.7
2008,73,145.0,Perry,20,Southern,Mostly Urban,43.6,9578.0,8668.0,910.0,9.5
2008,74,147.0,Piatt,6,Central,Mostly Rural,67.7,8957.0,8518.0,439.0,4.9
2008,75,149.0,Pike,8,Central,Mostly Rural,72.3,8541.0,8049.0,492.0,5.8
2008,76,151.0,Pope,1,Southern,Completely Rural,100.0,1937.0,1777.0,160.0,8.3
2008,77,153.0,Pulaski,1,Southern,Completely Rural,100.0,2894.0,2628.0,266.0,9.2
2008,78,155.0,Putnam,10,Central,Completely Rural,100.0,3206.0,2982.0,224.0,7.0
2008,79,157.0,Randolph,20,Southern,Mostly Urban,42.6,15327.0,14324.0,1003.0,6.5
2008,80,159.0,Richland,2,Southern,Mostly Urban,43.5,7529.0,7044.0,485.0,6.4
2008,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,79328.0,74998.0,4330.0,5.5
2008,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,125059.0,115708.0,9351.0,7.5
2008,83,165.0,Saline,1,Southern,Mostly Urban,43.7,12526.0,11521.0,1005.0,8.0
2008,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,107713.0,101724.0,5989.0,5.6
2008,85,169.0,Schuyler,8,Central,Mostly Rural,57.6,4346.0,4126.0,220.0,5.1
2008,86,171.0,Scott,7,Central,Completely Rural,100.0,2737.0,2576.0,161.0,5.9
2008,87,173.0,Shelby,4,Central,Mostly Rural,77.7,11164.0,10443.0,721.0,6.5
2008,88,175.0,Stark,10,Central,Completely Rural,100.0,2980.0,2792.0,188.0,6.3
2008,89,177.0,Stephenson,15,Northern - Other,Mostly Urban,40.1,25454.0,23742.0,1712.0,6.7
2008,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,73747.0,69906.0,3841.0,5.2
2008,91,181.0,Union,1,Southern,Mostly Rural,65.9,8331.0,7621.0,710.0,8.5
2008,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,37389.0,34506.0,2883.0,7.7
2008,93,185.0,Wabash,2,Southern,Mostly Urban,38.9,6128.0,5687.0,441.0,7.2
2008,94,187.0,Warren,9,Central,Mostly Urban,45.5,9250.0,8735.0,515.0,5.6
2008,95,189.0,Washington,20,Southern,Mostly Rural,73.6,8337.0,7842.0,495.0,5.9
2008,96,191.0,Wayne,2,Southern,Mostly Rural,69.9,8313.0,7790.0,523.0,6.3
2008,97,193.0,White,2,Southern,Mostly Rural,62.0,7829.0,7333.0,496.0,6.3
2008,98,195.0,Whiteside,14,Northern - Other,Mostly Urban,37.3,30286.0,28251.0,2035.0,6.7
2008,99,197.0,Will,12,Northern - Collar,Mostly Urban,3.9,365147.0,342981.0,22166.0,6.1
2008,100,199.0,Williamson,1,Southern,Mostly Urban,34.8,35360.0,32921.0,2439.0,6.9
2008,101,201.0,Winnebago,17,Northern - Other,Mostly Urban,7.9,147735.0,135296.0,12439.0,8.4
2008,102,203.0,Woodford,11,Central,Mostly Rural,54.9,21724.0,20804.0,920.0,4.2
2009,1,1.0,Adams,8,Central,Mostly Urban,32.6,38261.0,35468.0,2793.0,7.3
2009,2,3.0,Alexander,1,Southern,Mostly Rural,61.9,3000.0,2632.0,368.0,12.3
2009,3,5.0,Bond,3,Southern,Mostly Rural,60.7,8563.0,7717.0,846.0,9.9
2009,4,7.0,Boone,17,Northern - Other,Mostly Urban,19.4,26118.0,22086.0,4032.0,15.4
2009,5,9.0,Brown,8,Central,Mostly Urban,41.1,3465.0,3309.0,156.0,4.5
2009,6,11.0,Bureau,13,Central,Mostly Rural,57.4,19259.0,17230.0,2029.0,10.5
2009,7,13.0,Calhoun,8,Southern,Completely Rural,100.0,2485.0,2236.0,249.0,10.0
2009,8,15.0,Carroll,15,Northern - Other,Mostly Rural,81.9,8289.0,7388.0,901.0,10.9
2009,9,17.0,Cass,8,Central,Mostly Rural,52.1,7683.0,7150.0,533.0,6.9
2009,10,19.0,Champaign,6,Central,Mostly Urban,12.7,105240.0,96480.0,8760.0,8.3
2009,11,21.0,Christian,4,Central,Mostly Urban,43.5,17721.0,15949.0,1772.0,10.0
2009,12,23.0,Clark,5,Southern,Mostly Rural,59.5,8112.0,7053.0,1059.0,13.1
2009,13,25.0,Clay,4,Southern,Mostly Rural,64.7,6467.0,5654.0,813.0,12.6
2009,14,27.0,Clinton,4,Southern,Mostly Urban,48.8,18650.0,17070.0,1580.0,8.5
2009,15,29.0,Coles,5,Central,Mostly Urban,24.3,27673.0,25159.0,2514.0,9.1
2009,16,31.0,Cook,co,Northern - Cook,Completely Urban,0.0,2604692.0,2330033.0,274659.0,10.5
2009,17,33.0,Crawford,2,Southern,Mostly Rural,60.2,9721.0,8755.0,966.0,9.9
2009,18,35.0,Cumberland,5,Southern,Completely Rural,100.0,5568.0,5021.0,547.0,9.8
2009,19,37.0,DeKalb,23,Northern - Other,Mostly Urban,20.3,60157.0,54136.0,6021.0,10.0
2009,20,39.0,De Witt,6,Central,Mostly Urban,48.8,8817.0,8066.0,751.0,8.5
2009,21,41.0,Douglas,6,Central,Mostly Rural,61.6,10219.0,9326.0,893.0,8.7
2009,22,43.0,DuPage,18,Northern - Collar,Completely Urban,0.0,525702.0,480627.0,45075.0,8.6
2009,23,45.0,Edgar,5,Central,Mostly Rural,51.8,10173.0,9128.0,1045.0,10.3
2009,24,47.0,Edwards,2,Southern,Completely Rural,100.0,3108.0,2824.0,284.0,9.1
2009,25,49.0,Effingham,4,Southern,Mostly Rural,59.7,18145.0,16685.0,1460.0,8.0
2009,26,51.0,Fayette,4,Southern,Mostly Rural,67.0,10119.0,9005.0,1114.0,11.0
2009,27,53.0,Ford,11,Central,Mostly Urban,41.8,7098.0,6389.0,709.0,10.0
2009,28,55.0,Franklin,2,Southern,Mostly Urban,48.6,17682.0,15376.0,2306.0,13.0
2009,29,57.0,Fulton,9,Central,Mostly Rural,60.0,18498.0,16395.0,2103.0,11.4
2009,30,59.0,Gallatin,2,Southern,Completely Rural,100.0,2628.0,2365.0,263.0,10.0
2009,31,61.0,Greene,7,Central,Mostly Rural,70.8,6775.0,6208.0,567.0,8.4
2009,32,63.0,Grundy,13,Northern - Other,Mostly Urban,24.4,26702.0,23440.0,3262.0,12.2
2009,33,65.0,Hamilton,2,Southern,Mostly Rural,68.1,4070.0,3687.0,383.0,9.4
2009,34,67.0,Hancock,9,Central,Mostly Rural,71.0,9438.0,8389.0,1049.0,11.1
2009,35,69.0,Hardin,2,Southern,Completely Rural,100.0,1760.0,1567.0,193.0,11.0
2009,36,71.0,Henderson,9,Central,Mostly Rural,99.7,3800.0,3437.0,363.0,9.6
2009,37,73.0,Henry,14,Central,Mostly Rural,50.3,26772.0,24315.0,2457.0,9.2
2009,38,75.0,Iroquois,21,Central,Mostly Rural,71.7,16749.0,15144.0,1605.0,9.6
2009,39,77.0,Jackson,1,Southern,Mostly Urban,37.2,32119.0,29774.0,2345.0,7.3
2009,40,79.0,Jasper,4,Southern,Mostly Rural,69.9,4942.0,4488.0,454.0,9.2
2009,41,81.0,Jefferson,2,Southern,Mostly Rural,58.8,20595.0,18627.0,1968.0,9.6
2009,42,83.0,Jersey,7,Southern,Mostly Rural,60.6,11544.0,10460.0,1084.0,9.4
2009,43,85.0,Jo Daviess,15,Northern - Other,Mostly Rural,72.6,13081.0,11908.0,1173.0,9.0
2009,44,87.0,Johnson,1,Southern,Completely Rural,100.0,5095.0,4559.0,536.0,10.5
2009,45,89.0,Kane,16,Northern - Collar,Mostly Urban,3.6,271256.0,242898.0,28358.0,10.5
2009,46,91.0,Kankakee,21,Central,Mostly Urban,24.5,56196.0,49319.0,6877.0,12.2
2009,47,93.0,Kendall,23,Northern - Other,Mostly Urban,10.4,60357.0,54244.0,6113.0,10.1
2009,48,95.0,Knox,9,Central,Mostly Urban,24.3,25980.0,23477.0,2503.0,9.6
2009,49,97.0,Lake,19,Northern - Collar,Mostly Urban,1.3,363170.0,327443.0,35727.0,9.8
2009,50,99.0,LaSalle,13,Northern - Other,Mostly Urban,30.2,59434.0,52189.0,7245.0,12.2
2009,51,101.0,Lawrence,2,Southern,Mostly Rural,58.0,8182.0,7362.0,820.0,10.0
2009,52,103.0,Lee,15,Northern - Other,Mostly Rural,53.2,18308.0,16391.0,1917.0,10.5
2009,53,105.0,Livingston,11,Central,Mostly Urban,40.8,19293.0,17310.0,1983.0,10.3
2009,54,107.0,Logan,11,Central,Mostly Urban,39.9,13354.0,12116.0,1238.0,9.3
2009,55,109.0,McDonough,9,Central,Mostly Urban,29.5,16951.0,15496.0,1455.0,8.6
2009,56,111.0,McHenry,22,Northern - Collar,Mostly Urban,9.9,181149.0,163369.0,17780.0,9.8
2009,57,113.0,McLean,11,Central,Mostly Urban,16.5,91493.0,84871.0,6622.0,7.2
2009,58,115.0,Macon,6,Central,Mostly Urban,15.3,54824.0,48534.0,6290.0,11.5
2009,59,117.0,Macoupin,7,Central,Mostly Rural,58.5,24007.0,21463.0,2544.0,10.6
2009,60,119.0,Madison,3,Southern,Mostly Urban,13.3,138514.0,124337.0,14177.0,10.2
2009,61,121.0,Marion,4,Southern,Mostly Urban,45.1,18338.0,16151.0,2187.0,11.9
2009,62,123.0,Marshall,10,Central,Completely Rural,100.0,7117.0,6370.0,747.0,10.5
2009,63,125.0,Mason,8,Central,Mostly Rural,77.5,7573.0,6642.0,931.0,12.3
2009,64,127.0,Massac,1,Southern,Mostly Rural,50.5,7161.0,6518.0,643.0,9.0
2009,65,129.0,Menard,8,Central,Mostly Rural,75.7,6905.0,6394.0,511.0,7.4
2009,66,131.0,Mercer,14,Central,Mostly Rural,77.8,8648.0,7756.0,892.0,10.3
2009,67,133.0,Monroe,20,Southern,Mostly Urban,41.4,18415.0,16979.0,1436.0,7.8
2009,68,135.0,Montgomery,4,Central,Mostly Urban,41.6,13332.0,11749.0,1583.0,11.9
2009,69,137.0,Morgan,7,Central,Mostly Urban,36.2,17572.0,16153.0,1419.0,8.1
2009,70,139.0,Moultrie,6,Central,Mostly Rural,69.2,7857.0,7173.0,684.0,8.7
2009,71,141.0,Ogle,15,Northern - Other,Mostly Urban,47.1,27507.0,24082.0,3425.0,12.5
2009,72,143.0,Peoria,10,Central,Mostly Urban,14.6,97678.0,86910.0,10768.0,11.0
2009,73,145.0,Perry,20,Southern,Mostly Urban,43.6,9411.0,8283.0,1128.0,12.0
2009,74,147.0,Piatt,6,Central,Mostly Rural,67.7,8881.0,8170.0,711.0,8.0
2009,75,149.0,Pike,8,Central,Mostly Rural,72.3,8469.0,7787.0,682.0,8.1
2009,76,151.0,Pope,1,Southern,Completely Rural,100.0,1901.0,1704.0,197.0,10.4
2009,77,153.0,Pulaski,1,Southern,Completely Rural,100.0,2845.0,2529.0,316.0,11.1
2009,78,155.0,Putnam,10,Central,Completely Rural,100.0,3306.0,2857.0,449.0,13.6
2009,79,157.0,Randolph,20,Southern,Mostly Urban,42.6,15203.0,13798.0,1405.0,9.2
2009,80,159.0,Richland,2,Southern,Mostly Urban,43.5,7275.0,6543.0,732.0,10.1
2009,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,77840.0,70668.0,7172.0,9.2
2009,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,124016.0,110497.0,13519.0,10.9
2009,83,165.0,Saline,1,Southern,Mostly Urban,43.7,12658.0,11404.0,1254.0,9.9
2009,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,107780.0,99740.0,8040.0,7.5
2009,85,169.0,Schuyler,8,Central,Mostly Rural,57.6,4229.0,3945.0,284.0,6.7
2009,86,171.0,Scott,7,Central,Completely Rural,100.0,2710.0,2499.0,211.0,7.8
2009,87,173.0,Shelby,4,Central,Mostly Rural,77.7,11139.0,10042.0,1097.0,9.8
2009,88,175.0,Stark,10,Central,Completely Rural,100.0,2837.0,2543.0,294.0,10.4
2009,89,177.0,Stephenson,15,Northern - Other,Mostly Urban,40.1,25080.0,22221.0,2859.0,11.4
2009,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,73081.0,65372.0,7709.0,10.5
2009,91,181.0,Union,1,Southern,Mostly Rural,65.9,8112.0,7204.0,908.0,11.2
2009,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,37138.0,32854.0,4284.0,11.5
2009,93,185.0,Wabash,2,Southern,Mostly Urban,38.9,6047.0,5419.0,628.0,10.4
2009,94,187.0,Warren,9,Central,Mostly Urban,45.5,9232.0,8543.0,689.0,7.5
2009,95,189.0,Washington,20,Southern,Mostly Rural,73.6,8070.0,7417.0,653.0,8.1
2009,96,191.0,Wayne,2,Southern,Mostly Rural,69.9,8135.0,7324.0,811.0,10.0
2009,97,193.0,White,2,Southern,Mostly Rural,62.0,7697.0,7035.0,662.0,8.6
2009,98,195.0,Whiteside,14,Northern - Other,Mostly Urban,37.3,30420.0,27271.0,3149.0,10.4
2009,99,197.0,Will,12,Northern - Collar,Mostly Urban,3.9,366938.0,329028.0,37910.0,10.3
2009,100,199.0,Williamson,1,Southern,Mostly Urban,34.8,34652.0,31447.0,3205.0,9.2
2009,101,201.0,Winnebago,17,Northern - Other,Mostly Urban,7.9,144984.0,123174.0,21810.0,15.0
2009,102,203.0,Woodford,11,Central,Mostly Rural,54.9,21245.0,19494.0,1751.0,8.2
2010,1,1.0,Adams,8,Central,Mostly Urban,32.6,34907.0,32210.0,2697.0,7.7
2010,2,3.0,Alexander,1,Southern,Mostly Rural,61.9,2971.0,2622.0,349.0,11.7
2010,3,5.0,Bond,3,Southern,Mostly Rural,60.7,8535.0,7678.0,857.0,10.0
2010,4,7.0,Boone,17,Northern - Other,Mostly Urban,19.4,27438.0,23649.0,3789.0,13.8
2010,5,9.0,Brown,8,Central,Mostly Urban,41.1,2587.0,2407.0,180.0,7.0
2010,6,11.0,Bureau,13,Central,Mostly Rural,57.4,19168.0,17098.0,2070.0,10.8
2010,7,13.0,Calhoun,8,Southern,Completely Rural,100.0,2499.0,2248.0,251.0,10.0
2010,8,15.0,Carroll,15,Northern - Other,Mostly Rural,81.9,8544.0,7654.0,890.0,10.4
2010,9,17.0,Cass,8,Central,Mostly Rural,52.1,7011.0,6430.0,581.0,8.3
2010,10,19.0,Champaign,6,Central,Mostly Urban,12.7,108984.0,100042.0,8942.0,8.2
2010,11,21.0,Christian,4,Central,Mostly Urban,43.5,17212.0,15470.0,1742.0,10.1
2010,12,23.0,Clark,5,Southern,Mostly Rural,59.5,8322.0,7349.0,973.0,11.7
2010,13,25.0,Clay,4,Southern,Mostly Rural,64.7,6827.0,6055.0,772.0,11.3
2010,14,27.0,Clinton,4,Southern,Mostly Urban,48.8,20551.0,19052.0,1499.0,7.3
2010,15,29.0,Coles,5,Central,Mostly Urban,24.3,25673.0,23154.0,2519.0,9.8
2010,16,31.0,Cook,co,Northern - Cook,Completely Urban,0.0,2643833.0,2356472.0,287361.0,10.9
2010,17,33.0,Crawford,2,Southern,Mostly Rural,60.2,10389.0,9501.0,888.0,8.5
2010,18,35.0,Cumberland,5,Southern,Completely Rural,100.0,6069.0,5512.0,557.0,9.2
2010,19,37.0,DeKalb,23,Northern - Other,Mostly Urban,20.3,56383.0,50454.0,5929.0,10.5
2010,20,39.0,De Witt,6,Central,Mostly Urban,48.8,8812.0,8045.0,767.0,8.7
2010,21,41.0,Douglas,6,Central,Mostly Rural,61.6,10339.0,9433.0,906.0,8.8
2010,22,43.0,DuPage,18,Northern - Collar,Completely Urban,0.0,502807.0,458264.0,44543.0,8.9
2010,23,45.0,Edgar,5,Central,Mostly Rural,51.8,9466.0,8406.0,1060.0,11.2
2010,24,47.0,Edwards,2,Southern,Completely Rural,100.0,3230.0,2948.0,282.0,8.7
2010,25,49.0,Effingham,4,Southern,Mostly Rural,59.7,18667.0,17195.0,1472.0,7.9
2010,26,51.0,Fayette,4,Southern,Mostly Rural,67.0,11243.0,10111.0,1132.0,10.1
2010,27,53.0,Ford,11,Central,Mostly Urban,41.8,7293.0,6604.0,689.0,9.4
2010,28,55.0,Franklin,2,Southern,Mostly Urban,48.6,18005.0,15784.0,2221.0,12.3
2010,29,57.0,Fulton,9,Central,Mostly Rural,60.0,17593.0,15535.0,2058.0,11.7
2010,30,59.0,Gallatin,2,Southern,Completely Rural,100.0,2637.0,2384.0,253.0,9.6
2010,31,61.0,Greene,7,Central,Mostly Rural,70.8,6817.0,6184.0,633.0,9.3
2010,32,63.0,Grundy,13,Northern - Other,Mostly Urban,24.4,25953.0,22505.0,3448.0,13.3
2010,33,65.0,Hamilton,2,Southern,Mostly Rural,68.1,4015.0,3637.0,378.0,9.4
2010,34,67.0,Hancock,9,Central,Mostly Rural,71.0,9960.0,8907.0,1053.0,10.6
2010,35,69.0,Hardin,2,Southern,Completely Rural,100.0,1795.0,1601.0,194.0,10.8
2010,36,71.0,Henderson,9,Central,Mostly Rural,99.7,3930.0,3564.0,366.0,9.3
2010,37,73.0,Henry,14,Central,Mostly Rural,50.3,26720.0,24283.0,2437.0,9.1
2010,38,75.0,Iroquois,21,Central,Mostly Rural,71.7,16075.0,14459.0,1616.0,10.1
2010,39,77.0,Jackson,1,Southern,Mostly Urban,37.2,29863.0,27405.0,2458.0,8.2
2010,40,79.0,Jasper,4,Southern,Mostly Rural,69.9,5100.0,4646.0,454.0,8.9
2010,41,81.0,Jefferson,2,Southern,Mostly Rural,58.8,18235.0,16374.0,1861.0,10.2
2010,42,83.0,Jersey,7,Southern,Mostly Rural,60.6,11613.0,10550.0,1063.0,9.2
2010,43,85.0,Jo Daviess,15,Northern - Other,Mostly Rural,72.6,12451.0,11343.0,1108.0,8.9
2010,44,87.0,Johnson,1,Southern,Completely Rural,100.0,4454.0,3898.0,556.0,12.5
2010,45,89.0,Kane,16,Northern - Collar,Mostly Urban,3.6,267214.0,237746.0,29468.0,11.0
2010,46,91.0,Kankakee,21,Central,Mostly Urban,24.5,57454.0,50385.0,7069.0,12.3
2010,47,93.0,Kendall,23,Northern - Other,Mostly Urban,10.4,62410.0,56085.0,6325.0,10.1
2010,48,95.0,Knox,9,Central,Mostly Urban,24.3,25353.0,22931.0,2422.0,9.6
2010,49,97.0,Lake,19,Northern - Collar,Mostly Urban,1.3,369868.0,333465.0,36403.0,9.8
2010,50,99.0,LaSalle,13,Northern - Other,Mostly Urban,30.2,61857.0,54429.0,7428.0,12.0
2010,51,101.0,Lawrence,2,Southern,Mostly Rural,58.0,6707.0,5988.0,719.0,10.7
